T,M,a,b,c,d,e,f,g,h,i,j
0.254,0.0002640032159527683,0.0002669658176391865,0.000268901882653938,0.00026445120177120973,0.000397027876012257,0.00026923449416427214,0.00020692280278156172,0.0001295321443958164,0.0002973052165544665,0.00014664306384459813,0.00039304765971037714
0.256,0.0002558443476826766,0.0002591008758104918,0.0002577680584452402,0.00025659411154099754,0.00038576664805989314,0.00026127087369831603,0.00020032460861585388,0.000125876185841034,0.00028821565375103386,0.00014242344887593905,0.0003811030121879666
0.258,0.0002479583768218108,0.00025148108621841914,0.0002470792722045756,0.00024897280342006667,0.0003748543208416111,0.0002535542477740682,0.00019396910088576025,0.0001223416792272003,0.00027942092100685656,0.00013834805196799582,0.00036956228467155405
0.26,0.00024033514544121725,0.0002440977276046974,0.0002368183814280833,0.00024157962075743722,0.00036427822852824754,0.0002460764934935078,0.00018784600112864425,0.00011892348831510358,0.00027091027637760057,0.0001344109115262171,0.00035841032525263383
0.262,0.00023296491274499287,0.00023694244203420478,0.0002269688884718457,0.00023440719867506843,0.00035402623975766545,0.00023882977947953243,0.00018194549840155894,0.00011561673037652209,0.00026267342660757365,0.00013060633545991518,0.00034763258818604204
0.264,0.00022583833734830528,0.00023000721680277447,0.00021751491665344957,0.00022744845163613636,0.0003440867327787478,0.00023180655406496165,0.00017625822909439481,0.00011241676475637341,0.0002547005091628751,0.00012692888952126058,0.00033721510901207896
0.266,0.0002189464599642199,0.00022328437096419407,0.0002084411875236114,0.00022069656157308604,0.0003344485731076041,0.0002249995341803146,0.00017077525534592297,0.0001093191797018056,0.00024698206990581006,0.00012337338527279584,0.0003271444820670544
0.268,0.00021228068673925237,0.00021676653821633973,0.00019973299776143705,0.00021414496490790302,0.00032510109186612013,0.00021840169468434478,0.00016548804648730542,0.00010631978128861075,0.0002395090454423432,0.00011993486998584935,0.00031740783675227036
0.27,0.00020583277372067111,0.00021044665439906574,0.00019137619790210447,0.0002077873417779541,0.00031603406439117965,0.00021200625722550548,0.00016038846070454138,0.00010341458341189824,0.00023227274533954567,0.00011660861581508364,0.00030799281623983266
0.272,0.00019959481122072686,0.00020431794185771235,0.00018335717133055596,0.00020161760518233596,0.00030723768985574385,0.00020580668209024822,0.00015546872694893743,0.00010059979501975125,0.00022526483412932397,0.0001133901089616085,0.00029888755683105117
0.274,0.0001935592098537775,0.00019837389774335357,0.0001756628146650785,0.00019562989064447756,0.0002987025730805115,0.0001997966571171128,0.00015072142811278777,9.787181179021776e-05,0.00021847731696178485,0.00011027504171345903,0.0002900806667089917
0.276,0.00018771868608091768,0.00019260828163714105,0.00016828051744388617,0.000189818546369791,0.0002904197050769275,0.00019397008974730845,0.00014613948400643562,9.522720586685463e-05,0.000211902521368601,0.0001072593012514389,0.00028156120804079254
0.278,0.00018206624920064085,0.00018701510150687106,0.00016119814481829753,0.00018417812366500197,0.000282380446711028,0.00018832109820465792,0.00014171613654434534,9.266271702101925e-05,0.0002055330842766212,0.00010433896194805836,0.00027331867731050785
0.28,0.0001765951888181072,0.00018158860505168573,0.00015440401899058376,0.00017870336831138367,0.0002745765109490872,0.00018284400324442007,0.00013744493483203168,9.017524383481135e-05,0.0001993619379297984,0.0001015102771614318,0.00026534298787583843
0.28200000000000003,0.00017129906239371495,0.00017632326782979213,0.0001478869017197404,0.00017338921248666317,0.00026699994731471666,0.00017753332028902502,0.0001333197205860559,8.776183523229175e-05,0.00019338229607634982,9.876966922861552e-05,0.00025762445317389915
0.28400000000000003,0.00016617168370053337,0.00017121378186335523,0.00014163597883443124,0.0001682307660626492,0.0002596431266753685,0.00017238375284223117,0.0001293346143914631,8.541968290187718e-05,0.00018758764090220925,9.611372370443849e-05,0.00025015376882731033
0.28600000000000003,0.00016120711173954748,0.00016625504684975034,0.00013564084341910476,0.00016322330882845293,0.00025249872695221054,0.00016739018372047276,0.0001254840031513771,8.314611373660963e-05,0.00018197171073197627,9.353918058541133e-05,0.00024292199942010928
0.28800000000000003,0.0001563996402085044,0.00016144216110713927,0.0001298914803081752,0.00015836228372301253,0.00024555971891426775,0.00016254766953094357,0.00012176252710516255,8.093858262825382e-05,0.00017652848985449943,9.104292776906941e-05,0.0002359205611445203
0.29,0.00015174378728094462,0.00015677041147621473,0.00012437825307087813,0.00015364328997236054,0.00023881935246639063,0.00015785143357183173,0.00011816506845019337,7.879466579741035e-05,0.0001712521959614799,8.862199406334259e-05,0.00022914120797934423
0.292,0.00014723428576060015,0.00015223526529650755,0.00011909188735348408,0.00014906207610232425,0.00023227114518398206,0.00015329685956710914,0.00011468673939940555,7.671205453541052e-05,0.0001661372703247732,8.627354164381096e-05,0.00022257601819919426
0.294,0.0001428660743770127,0.00014783236332360783,0.00011402345973232642,0.00014461453399416957,0.0002259088691031197,0.00014887948655051275,0.00011132287237547445,7.468854862324736e-05,0.00016117836791418316,8.399486185461935e-05,0.0002162173802988665
0.296,0.000138634288208761,0.00014355750984085258,0.00010916438307118081,0.00014029669271964362,0.00021972654031410244,0.00014459500164043515,0.00010806900848858714,7.2722051345675e-05,0.00015637034709203856,8.178336668951403e-05,0.0002100579808855807
0.298,0.0001345342508161873,0.00013940666730971607,0.00010450639447368015,0.00013610471264713375,0.00021371840703154898,0.0001404392354652506,0.00010492088828251145,7.081056340840775e-05,0.00015170826196631015,7.963658534315687e-05,0.00020409079223415727
0.3,0.0001305614659254495,0.0001353759484781225,0.00010004154362452944,0.00013203488078994408,0.0002078789397996772,0.00013640815749582647,0.00010187444213993757,6.895217753943861e-05,0.0001471873523634093,7.755215645977032e-05,0.00019830906056383935
0.302,0.00012671160982444807,0.00013146160945187724,9.576218007467663e-05,0.00012808360510885297,0.0002022028210264537,0.0001324978694396961,9.89257822322509e-05,6.714507472793674e-05,0.00014280303689473417,7.552782548414516e-05,0.00019270629380385706
0.304,0.00012298052385983915,0.0001276600439797937,9.16609434389315e-05,0.0001242474100036084,0.00019668493585500713,0.00012870460191993782,9.607119154653176e-05,6.53875182300423e-05,0.0001385509040178201,7.356143649228652e-05,0.0001872762531144323
0.306,0.00011936420780703783,0.00012396777752765598,8.773075199630664e-05,0.00012052293120035085,0.00019132036356439563,0.00012502470913977604,9.330711903365874e-05,6.36778497489221e-05,0.0001344267052293402,7.165093099958941e-05,0.00018201293963038268
0.308,0.00011585881260377518,0.00012038146038717557,8.396479165617698e-05,0.00011690691154420119,0.00018610436811028475,0.0001214546647564374,9.06301695200451e-05,6.201448537723753e-05,0.00013042634811510911,6.979433963538728e-05,0.00017691058693569683
0.31,0.000112460634511502,0.00011689786346225084,8.035650796911487e-05,0.0001133961976170772,0.00018103239005218263,0.00011799105692311684,8.803709622762224e-05,6.039591168305325e-05,0.00012654588953797674,6.798978109512355e-05,0.00017196365054750196
0.312,0.00010916610860963737,0.00011351387260294388,7.689959453538453e-05,0.00010998773414250262,0.0001761000391399259,0.0001146305853159113,8.55247957654015e-05,5.882068146967345e-05,0.00012278152852696067,6.62354561647982e-05,0.00016716679843287174
0.314,0.00010597180326593625,0.00011022648354963582,7.358798467149708e-05,0.00010667856196255876,0.00017130308714152775,0.00011137005675165845,8.309029896269582e-05,5.728741063826259e-05,0.00011912960160498365,6.452964341052692e-05,0.00016251490396601564
0.316,0.00010287441425165245,0.00010703279702062307,7.041584345990337e-05,0.00010346581325104687,0.00016663745949319075,0.00010820638056074916,8.073076591930128e-05,5.579477544970235e-05,0.00011558657601296041,6.287069652410882e-05,0.00015800303482493838
0.318,9.98707597975712e-05,0.0001039300153297118,6.737755752650454e-05,0.0001003467081260867,0.0001620992300152002,0.0001051365672236626,7.844347975183297e-05,5.4341507264688005e-05,0.00011214904387246705,6.125704095794049e-05,0.0001536264479076177
0.32,9.69577750675521e-05,0.0001009154365352316,6.446772795209998e-05,9.731855195027617e-05,0.0001576846135467047,0.0001021577220455816,7.622584018873724e-05,5.292639230991547e-05,0.00010881371766235937,5.96871686762146e-05,0.00014938057980840025
0.322,9.41325079141353e-05,9.798645193137556e-05,6.168116261351386e-05,9.437873244722006e-05,0.00015338995999891747,9.926704414386922e-05,7.40753589398846e-05,5.154826685271896e-05,0.00010557742569516915,5.815963687538783e-05,0.00014526103964329629
0.324,9.139211346277376e-05,9.51405402611627e-05,5.901286755305435e-05,9.15247149431142e-05,0.00014921174845750063,9.646182234368528e-05,7.19896534099318e-05,5.0206015303144724e-05,0.00010243710611601564,5.6673063098089393e-05,0.0001412636031420389
0.326,8.873385052431404e-05,9.237526644723104e-05,5.645804107312635e-05,8.875404227370876e-05,0.00014514658214181964,9.373943205737145e-05,6.996644263101981e-05,4.889856790157854e-05,9.938980210610904e-05,5.522612426855922e-05,0.00013738420434261656
0.328,8.615507674796241e-05,8.968827615085662e-05,5.401206517685608e-05,8.606432979862966e-05,0.00014119118286626264,9.10973323384745e-05,6.800354125069408e-05,4.7624897687947865e-05,9.643266008907414e-05,5.381755140332345e-05,0.00013361893071750508
0.33,8.36532448968197e-05,8.707729356616234e-05,5.167050017040875e-05,8.345326368475181e-05,0.00013734238485474393,8.853306318967746e-05,6.609885692254736e-05,4.638401851864149e-05,9.356292244100395e-05,5.2446129924499374e-05,0.00012996401569576044
0.332,8.122589888480692e-05,8.45401171200022e-05,4.942907701610544e-05,8.091859855530181e-05,0.00013359713199112555,8.604424343516826e-05,6.425038423618634e-05,4.5174983436369054e-05,9.077792586109634e-05,5.111069423135994e-05,0.0001264158329653542
0.334,7.887067022127603e-05,8.207461795906035e-05,4.7283692518829135e-05,7.845815515361565e-05,0.00012995247201341709,8.362856673393981e-05,6.2456201139649e-05,4.399688209943964e-05,8.807509622377196e-05,4.9810126591443016e-05,0.00012297089177959464
0.336,7.658527412063298e-05,7.967873594227903e-05,4.52304008418114e-05,7.606981749563868e-05,0.0001264055517508078,8.128379971383826e-05,6.071446522348811e-05,4.2848838774811604e-05,8.545194615905416e-05,4.854335508763796e-05,0.00011962583021696283
0.338,7.436750667851876e-05,7.735047695844877e-05,4.3265411117765495e-05,7.375153193123207e-05,0.00012295361347791633,7.900778044866996e-05,5.902340941221773e-05,4.173001115548303e-05,8.290607051419929e-05,4.73093507594724e-05,0.0001163774110097826
0.34,7.22152412408028e-05,7.508791123200798e-05,4.1385078166533695e-05,7.150130348876349e-05,0.00011959399202832177,7.67984143893452e-05,5.738133976784798e-05,4.06395880576671e-05,8.043514423206055e-05,4.610712590125132e-05,0.00011322251514422899
0.342,7.012642558595905e-05,7.28891697323597e-05,3.958590017605346e-05,6.931719526115376e-05,0.00011632410897777223,7.465367383985289e-05,5.5786630642651325e-05,3.9576788632866844e-05,7.803691774943555e-05,4.493573204078505e-05,0.0001101581388066597
0.34400000000000003,6.80990787208624e-05,7.075244225285271e-05,3.7864510967433596e-05,6.719732609183904e-05,0.00011314147027119414,7.257159421814041e-05,5.423772173951402e-05,3.854085974108745e-05,7.570921622934712e-05,4.3794258250740015e-05,0.00010718138744647554
0.34600000000000003,6.613128821056913e-05,6.867597482573817e-05,3.6217676911753927e-05,6.513986823675211e-05,0.00011004366288169809,7.055027291280602e-05,5.273311612052911e-05,3.753107534820721e-05,7.34499344356987e-05,4.2681827660095983e-05,0.00010428947277241196
0.34800000000000003,6.422120784080887e-05,6.665806893302317e-05,3.464229122263074e-05,6.31430467464833e-05,0.00010702835131815025,6.858786713492826e-05,5.127137583160746e-05,3.6546735603937286e-05,7.125703585308951e-05,4.159759918265227e-05,0.00010147970658158645
0.35000000000000003,6.236705424613742e-05,6.469707758349763e-05,3.3135368754821926e-05,6.120513677598804e-05,0.00010409327415727976,6.668259193209902e-05,4.9851120103250324e-05,3.558716398655015e-05,6.91285488825244e-05,4.054076221493563e-05,9.874949807042732e-05
0.352,6.0567105246844834e-05,6.279140430909269e-05,3.169404289349309e-05,5.9324462439058756e-05,0.00010123624115110363,6.483271800505896e-05,4.847102253224822e-05,3.465170780014848e-05,6.706256527866383e-05,3.951053817430328e-05,9.609634988527738e-05
0.354,5.881969692020927e-05,6.0939501322798684e-05,3.031555969268407e-05,5.749939504251511e-05,9.845513116935045e-05,6.303657018646991e-05,4.712980840659853e-05,3.373973616183079e-05,6.505723689786969e-05,3.8506175955466126e-05,9.351785436650939e-05
0.356,5.7123221747079624e-05,5.9139867286783776e-05,2.899727463090418e-05,5.5728352476913656e-05,9.574788869937123e-05,6.129252579212263e-05,4.582625206550617e-05,3.285063919511444e-05,6.311077474441262e-05,3.7526953422184484e-05,9.101168915748303e-05
0.358,5.5476126307651975e-05,5.739104636726111e-05,2.773664838873202e-05,5.4009796340737104e-05,9.311252162691463e-05,5.959901254837252e-05,4.4559175595648703e-05,3.198382731051108e-05,6.12214451150006e-05,3.657217488750586e-05,8.85756148958361e-05
0.36,5.3876909227190686e-05,5.569162583329845e-05,2.653124277285368e-05,5.234223210859312e-05,9.054709857592158e-05,5.79545072267873e-05,4.3327445765628525e-05,3.1138729324142744e-05,5.938756954737556e-05,3.5641169266353856e-05,8.620747185095201e-05
0.362,5.2324118989688365e-05,5.404023487143306e-05,2.5378716910995358e-05,5.072420656260235e-05,8.80497469046837e-05,5.635753370958341e-05,4.212997223185244e-05,3.0314792759167375e-05,5.760752096495292e-05,3.4733289557609126e-05,8.390517542400389e-05
0.364,5.081635253799677e-05,5.2435543108630966e-05,2.427682373429274e-05,4.9154307531829033e-05,8.561865019285353e-05,5.480666251334032e-05,4.096570578315806e-05,2.9511482146360457e-05,5.5879722802743004e-05,3.3847912353279774e-05,8.166671521347979e-05
0.366,4.935225286440969e-05,5.087625869693024e-05,2.3223406810046754e-05,4.7631162016448236e-05,8.325204595549529e-05,5.330050785479212e-05,3.983363613235813e-05,2.8728278545941954e-05,5.420264728372981e-05,3.298443532995243e-05,7.949015001840198e-05
0.368,4.7930507866844604e-05,4.9361127924418824e-05,2.2216395823559942e-05,4.6153435338314175e-05,8.094822447890504e-05,5.1837727413683865e-05,3.8732790385354043e-05,2.7964679381820012e-05,5.257481373710515e-05,3.214227686254567e-05,7.737360732273935e-05
0.37,4.6549848203891744e-05,4.788893313267817e-05,2.125380480078043e-05,4.471983017351189e-05,7.870552550437449e-05,5.0417020120874234e-05,3.766223173595762e-05,2.722019638223827e-05,5.099478612402564e-05,3.132087571644515e-05,7.531527834803153e-05
0.372,4.520904604756737e-05,4.645849216122766e-05,2.0333728039001464e-05,4.3329084601584356e-05,7.652233733690395e-05,4.903712554382711e-05,3.662105642410207e-05,2.6494356350936776e-05,4.946117248105786e-05,3.051968955103401e-05,7.331341798599844e-05
0.374,4.39069133261194e-05,4.5068655439073346e-05,1.9454337186308734e-05,4.1979972525640896e-05,7.439709573198172e-05,4.769682174798895e-05,3.560839501304258e-05,2.5786699437535532e-05,4.797262275535452e-05,2.973819372076303e-05,7.13663397035047e-05
0.376,4.2642300258255436e-05,4.371830748572947e-05,1.86138781205214e-05,4.067130125839924e-05,7.232828024195115e-05,4.639492476443685e-05,3.4623407668910033e-05,2.5096779329492058e-05,4.652782787206711e-05,2.897588109895821e-05,6.947241474208887e-05
0.378,4.141409433834342e-05,4.240636416164012e-05,1.7810669143303315e-05,3.9401911689829205e-05,7.03144145725032e-05,4.513028784902673e-05,3.366528476067554e-05,2.442416223791266e-05,4.512551740998294e-05,2.8232261064742303e-05,6.76300704938182e-05
0.38,4.0221218398539535e-05,4.113177096043419e-05,1.7043096639635102e-05,3.817067638267613e-05,6.835406349159356e-05,4.390179870050748e-05,3.2733245466709526e-05,2.3768427028558747e-05,4.376446006271184e-05,2.750685845687162e-05,6.583778679569718e-05
0.382,3.9062629733566115e-05,3.989350441480077e-05,1.630961391796415e-05,3.697649889133903e-05,6.644583246540048e-05,4.270837969266861e-05,3.1826536062928845e-05,2.3129163240986905e-05,4.2443460200547456e-05,2.6799213891481877e-05,6.4094094557543e-05
0.384,3.7937318778413774e-05,3.869056858785136e-05,1.5608737482075696e-05,3.581831401067159e-05,6.458836648881583e-05,4.154898648001115e-05,3.0944428308754546e-05,2.2505972616770897e-05,4.116135804133059e-05,2.6108881101327697e-05,6.23975746665284e-05
0.386,3.6844307978822764e-05,3.7521995957856547e-05,1.4939045846040777e-05,3.4695084916269714e-05,6.278034685380796e-05,4.042260682546317e-05,3.0086219896530153e-05,2.189846722910893e-05,3.9917028377911556e-05,2.5435429063969117e-05,6.0746854821269736e-05
0.388,3.5782650360194346e-05,3.638684535800518e-05,1.4299175521870211e-05,3.3605804154124286e-05,6.102049243394969e-05,3.93282595303468e-05,2.9251231431381974e-05,2.130626918006584e-05,3.870937904570937e-05,2.4778439133621433e-05,5.914060781286867e-05
0.39,3.4751428737245237e-05,3.528420168841251e-05,1.3687820836660869e-05,3.2549491972067024e-05,5.9307556233845204e-05,3.82649936884194e-05,2.8438806970121355e-05,2.072901077743161e-05,3.7537349495631034e-05,2.4137505044041774e-05,5.75775506658216e-05
0.392,3.374975459057295e-05,3.421317508911503e-05,1.310372979523855e-05,3.152519539406651e-05,5.764032566679678e-05,3.723188696092006e-05,2.7648312274197728e-05,2.0166334277149645e-05,3.6399911001905316e-05,2.3512233135125626e-05,5.6056442311214205e-05
0.394,3.277676716255673e-05,3.3172900276490225e-05,1.2545702481769894e-05,3.053198826641346e-05,5.6017620777559785e-05,3.622804687131165e-05,2.68791335641394e-05,1.961789099891309e-05,3.5296064743839395e-05,2.2902240873756696e-05,5.457608277137371e-05
0.396,3.1831632246970273e-05,3.216253546334258e-05,1.2012590333787543e-05,2.9568969994508976e-05,5.4438293737302246e-05,3.525260612435854e-05,2.613067812096137e-05,1.9083340435432916e-05,3.4224840720575855e-05,2.2307157488521412e-05,5.313531005091132e-05
0.398,3.091354152111592e-05,3.1181261727630805e-05,1.1503292539294385e-05,2.8635264629373047e-05,5.29012267691531e-05,3.430472604548651e-05,2.5402371962912618e-05,1.8562351537299016e-05,3.318529739482212e-05,2.1726622253970262e-05,5.1733000351217306e-05
0.4,3.0021711184335943e-05,3.022828238341546e-05,1.101675426939952e-05,2.7730020283223134e-05,5.140533189473828e-05,3.33835923030934e-05,2.4693659137708934e-05,1.805460121262481e-05,3.217652037068586e-05,2.116028461274233e-05,5.036806537572769e-05
0.402,2.91553818684398e-05,2.9302822383336924e-05,1.0551965865523982e-05,2.6852409305999636e-05,4.994955043535754e-05,3.248841599623464e-05,2.4004002184163653e-05,1.7559774290520913e-05,3.1197621484957416e-05,2.0607804236072447e-05,4.903945250223085e-05
0.404,2.831381724588411e-05,2.840412764038014e-05,1.0107960526695159e-05,2.6001626288185697e-05,4.853285130923535e-05,3.161843207311055e-05,2.3332879999782286e-05,1.707756345459277e-05,3.0247739245869987e-05,2.0068849871934802e-05,4.774614204905436e-05
0.406,2.749630336064124e-05,2.7531463993590854e-05,9.683812509320155e-06,2.517688916503502e-05,4.715423006984576e-05,3.0772899032083245e-05,2.267978837688922e-05,1.660766869326924e-05,2.9326035661636496e-05,1.9543099609053982e-05,4.6487146495688414e-05
0.40800000000000003,2.670214783918601e-05,2.6684117835573673e-05,9.278635416887226e-06,2.4377436172784428e-05,4.58127087775706e-05,2.9951097949343364e-05,2.2044238246143877e-05,1.6149797355757833e-05,2.843169755295527e-05,1.9030239571282692e-05,4.5261509513561116e-05
0.41000000000000003,2.593067939955507e-05,2.586139395022169e-05,8.891581050773922e-06,2.3602527530974804e-05,4.45073349066849e-05,2.9152332347237575e-05,2.142575584040962e-05,1.5703663745259e-05,2.7563934788088496e-05,1.8529965145175353e-05,4.406830469072531e-05
0.41200000000000003,2.5181246800054512e-05,2.506261582368996e-05,8.521837249864106e-06,2.2851444488880546e-05,4.323718056642445e-05,2.837592531534927e-05,2.0823882008302874e-05,1.5268988906913528e-05,2.672198038444762e-05,1.8041978993577068e-05,4.290663426309571e-05
0.41400000000000003,2.445321833348668e-05,2.428712513458109e-05,8.168626734805784e-06,2.2123487279812615e-05,4.2001341461594954e-05,2.762122252364385e-05,2.0238170579389703e-05,1.4845500539539813e-05,2.59050884992007e-05,1.756599200697373e-05,4.1775628575324575e-05
0.41600000000000004,2.3745981464573517e-05,2.3534281354931075e-05,7.831206580211081e-06,2.1417976105664316e-05,4.0798936648323014e-05,2.6887588455148936e-05,1.966819022725108e-05,1.4432932920915853e-05,2.511253493575616e-05,1.7101722712298262e-05,4.06744447052354e-05
0.418,2.30589415796012e-05,2.2803460735909553e-05,7.508865301208978e-06,2.0734250154585965e-05,3.962910797594699e-05,2.6174407162127267e-05,1.9113521146141288e-05,1.4031025735827818e-05,2.4343616577326976e-05,1.6648895880155834e-05,3.960226512678133e-05
0.42,2.239152183564075e-05,2.209405569164602e-05,7.20092201478284e-06,2.0071666970600255e-05,3.849101848740766e-05,2.5481081235567693e-05,1.8573756673911923e-05,1.3639525632158644e-05,2.359764975390366e-05,1.620724435125176e-05,3.8558297545177034e-05
0.422,2.1743162596232768e-05,2.140547573092899e-05,6.90672660630387e-06,1.942960206469113e-05,3.73838527132353e-05,2.4807031721585382e-05,1.804850161701843e-05,1.325818452524441e-05,2.28739703734826e-05,1.5776506826492565e-05,3.7541773783345e-05
0.424,2.111332060968918e-05,2.0737144922677864e-05,6.62565605435983e-06,1.8807448749380562e-05,3.630681600030883e-05,2.4151696856655747e-05,1.7537372597020706e-05,1.2886760108132833e-05,2.217193320852573e-05,1.5356428934021338e-05,3.6551948665808354e-05
0.426,2.0501468727007754e-05,2.008850349921598e-05,6.357115345134723e-06,1.8204616678341168e-05,3.5259133748577476e-05,2.3514531902746327e-05,1.7039996863421614e-05,1.2525015641418058e-05,2.1490911932819934e-05,1.4946762477374698e-05,3.5588099181027566e-05
0.428,1.9907095208582247e-05,1.945900620203833e-05,6.100535744013591e-06,1.7620532524298405e-05,3.4240050273304234e-05,2.289500885510609e-05,1.6556012512380924e-05,1.2172720101455425e-05,2.0830296744267507e-05,1.4547265054787317e-05,3.464952407417066e-05
0.43,1.9329703358927918e-05,1.8848121684067465e-05,5.855373169327827e-06,1.7054639099622904e-05,3.3248829301779637e-05,2.229261568165164e-05,1.6085068538229663e-05,1.1829646726302379e-05,2.0189496404365848e-05,1.415770032275887e-05,3.373554266117296e-05
0.432,1.8768810945690716e-05,1.8255333503303106e-05,5.621107062148134e-06,1.6506394631687904e-05,3.228475310856904e-05,2.1706855669156866e-05,1.5626822521541683e-05,1.149557490909281e-05,1.956793543189672e-05,1.3777837753581323e-05,3.284549486592958e-05
0.434,1.822394972387231e-05,1.7680138250542043e-05,5.397240958937566e-06,1.597527283125899e-05,3.1347121226987795e-05,2.1137246996483228e-05,1.5180942346981752e-05,1.1170288097828163e-05,1.8965054990771613e-05,1.3407452040814505e-05,3.197873949811747e-05
0.436,1.7694665199330382e-05,1.7122046018336334e-05,5.1832996552647614e-06,1.5460761882191143e-05,3.0435251645033468e-05,2.0583322465905773e-05,1.4747105175239028e-05,1.0853575638125612e-05,1.8380312355237294e-05,1.3046322878240701e-05,3.113465427972972e-05
0.438,1.7180515952053276e-05,1.6580579649816407e-05,4.978829188151401e-06,1.4962365000537048e-05,2.9548478202912065e-05,2.004462920057737e-05,1.4324996939985013e-05,1.0545230497926994e-05,1.7813179878034546e-05,1.2694235896892891e-05,3.0312635065699034e-05
0.44,0.00012733505133456503,0.00015340019904608315,4.6854829613640625e-05,8.720662660677281e-05,0.00018865823196545506,4.1053655803979794e-05,0.0001586568447363712,7.283930608181777e-05,0.0002528314562453282,7.94126044894039e-05,0.00019243675875679767
0.442,0.000123552170010377,0.00014896908745976045,4.528449461405071e-05,8.462806539799583e-05,0.00018277322088156023,3.9632040329751206e-05,0.00015418415011736464,7.087975384789669e-05,0.0002460092437488459,7.72032754823293e-05,0.00018595836822421496
0.444,0.00011987954141702284,0.00014466385966582784,4.376731968591674e-05,8.212543517838178e-05,0.00017706395804484298,3.82586966302112e-05,0.0001498348500803548,6.897138324934993e-05,0.00023937125104589452,7.505323943912678e-05,0.00017968542115032182
0.446,0.00011631405895716762,0.0001404812328005267,4.2301403772704305e-05,7.96966429738033e-05,0.000171525309224152,3.69318219357595e-05,0.00014560575204281,6.711289045890911e-05,0.00023291328598629146,7.296087153085828e-05,0.00017361137884586153
0.448,0.00011285274394763345,0.00013641801622754635,4.088495716358942e-05,7.733965744249893e-05,0.00016615234556860425,3.564974473035942e-05,0.00014149378335803764,6.530304911267493e-05,0.0002266312230790879,7.092464796421005e-05,0.0001677300148297256
0.45,0.00010949272440223812,0.00013247110349601243,3.951628307630184e-05,7.50524935592134e-05,0.00016094031725155666,3.441088746480858e-05,0.00013749596988110735,6.354068420344472e-05,0.00022052100113612028,6.894312886085441e-05,0.0001620353750929615
0.452,0.00010623122373936145,0.00012863745424740447,3.8193764297256294e-05,7.283321714957047e-05,0.0001558846401673586,3.321376168574641e-05,0.0001336094278526767,6.18246716883597e-05,0.00021457860651674654,6.701493339755782e-05,0.00015652176039093746
0.454,0.00010306555019153895,0.00012491409915771357,3.691585612619619e-05,7.067993982645682e-05,0.00015098088728526804,3.205695079966375e-05,0.00012983134533461893,6.015392127678432e-05,0.00020880006505308302,6.513873945945825e-05,0.0001511836975961467
0.456,9.999308994468326e-05,0.00012129813514261123,3.5681075684634855e-05,6.859082039567532e-05,0.00014622476760139946,3.093910801588162e-05,0.00012615897844592272,5.852737512390682e-05,0.00020318145038833446,6.331326730446563e-05,0.00014601592134400043
0.458,9.701129864581048e-05,0.00011778671431572629,3.448799948324588e-05,6.656405675642407e-05,0.00014161212437313608,2.985894266416267e-05,0.0001225896439852603,5.6943998674507945e-05,0.0001977188761047577,6.153727387214758e-05,0.00014101335622873634
0.46,9.411769967671013e-05,0.00011437705462424841,3.3335259246092264e-05,6.459789413582051e-05,0.0001371389241675569,2.881521941278109e-05,0.00011912071374964306,5.5402780144264696e-05,0.00019240849486323874,5.9809552162559676e-05,0.00013617110426089596
0.462,9.130987728476204e-05,0.00011106642855585047,3.222153064830202e-05,6.269061478381133e-05,0.00013280124557268902,2.7806749954728538e-05,0.00011574961645399728,5.390272634375748e-05,0.00018724650525125952,5.812892189960284e-05,0.0001314844333836218
0.464,8.85854751071724e-05,0.00010785216416697718,3.114554271410608e-05,6.0840543219642385e-05,0.00012859528034614431,2.6832391939568545e-05,0.00011247382574175457,5.244286252414909e-05,0.00018222914844900906,5.649423210685178e-05,0.00012694875986352105
0.466,8.594219200734887e-05,0.00010473164369195764,3.0106061724488598e-05,5.904604164530536e-05,0.0001245173201889216,2.589104458183833e-05,0.00010929086828248558,5.1022231073116764e-05,0.00017735271036101175,5.4904353829487995e-05,0.00012255964469487513
0.468,8.3377780101479e-05,0.00010170230319650475,2.910189905658278e-05,5.730551042737453e-05,0.00012056375541880104,2.4981644582089402e-05,0.00010619831394087509,4.963988795669838e-05,0.00017261352376696237,5.3358182349971806e-05,0.00011831278031892989
0.47000000000000003,8.089004144062883e-05,9.876163012612071e-05,2.8131901347983046e-05,5.561738456494325e-05,0.00011673106763987473,2.4103164171451752e-05,0.00010319377903733606,4.829490279278925e-05,0.00016800797094129738,5.1854630972014704e-05,0.00011420398281247746
0.47200000000000003,7.84768279756931e-05,9.590716269225474e-05,2.719495398206817e-05,5.3980137573628184e-05,0.00011301582666722876,2.325461010588281e-05,0.00010027492332198573,4.6986360200285127e-05,0.00016353248249090235,5.039263601525068e-05,0.00011022918670744453
0.47400000000000003,7.61360375864717e-05,9.313648768705107e-05,2.628997444431569e-05,5.239227600795093e-05,0.00010941468549219291,2.2435019572886183e-05,9.74394490795838e-05,4.571335824010703e-05,0.00015918354021504655,4.8971150264143226e-05,0.00010638443486143956
0.47600000000000003,7.386561393332158e-05,9.044724161133555e-05,2.541591320315284e-05,5.085234046919851e-05,0.00010592437831025148,2.1643459355069616e-05,9.468510030385957e-05,4.44750063356425e-05,0.00015495767840090213,4.7589146098925283e-05,0.00010266587524487836
