t,n1,n2,n3,n4,n10,n20,f1,f2,f3,f4,f10,f20
0.54000000000000003553,0.016850318675769930879,0.00029645478466518523529,0.00016551526347843461661,1.0212469026112670768e-05,2.5416460326286155096e-11,2.1689261998673149932e-15,0.016324161305454699955,0.00037266107454360944623,0.0001556041536015251585,1.17963613857534928145e-05,3.603661832883677814e-11,6.066031252787417936e-19
0.5500000000000000444,0.017465525574108908824,0.00031552595345954193582,0.00017788607433627134805,1.123569744258764572e-05,3.140158100437307544e-11,1.6904366764465893828e-15,0.016934358007201805174,0.00039375023038404355098,0.00016745453141199544882,1.2929827092629512221e-05,4.409631075633702378e-11,8.917685799464783847e-19
0.5600000000000000533,0.018090950639904132893,0.00033549030245098770465,0.00019092430892778403312,1.2341315533072403764e-05,3.865340642343532137e-11,2.027360320528251943e-15,0.01755575097870573989,0.0004156203784169748474,0.00017996922826070827894,1.4148793389615499467e-05,5.376268736554936608e-11,1.3019198672116751852e-18
0.57000000000000006217,0.018726537206502538724,0.00035637491159922282538,0.00020465210972633666434,1.3534422898983628248e-05,4.7411746234958841028e-11,1.9396840573132573507e-15,0.018188340219966504102,0.00043828571850044887107,0.00019317261947020619652,1.5458008725223353535e-05,6.531848218692803553e-11,1.8880246335312344853e-18
0.57999999999999996003,0.01937222773771068128,0.0003782072156812390151,0.00021909185596119557925,1.48203448317765893485e-05,5.795489763431932052e-11,1.8827839941079453091e-15,0.018832125730984087403,0.00046176045049251066964,0.0002070895195580323481,1.6862394190793497081e-05,7.908982256626305363e-11,2.7203422837606350487e-18
0.5899999999999999689,0.020027963835711445548,0.0004010149978096843172,0.00023426615583024361616,1.6204638416482022151e-05,7.0608505812477495286e-11,1.8476991406400731447e-15,0.01948710751175850367,0.0004860587742512063208,0.00022174518223673110248,1.8367046603402613646e-05,9.545194890544477541e-11,3.8951835882621887253e-18
0.5999999999999999778,0.020693686249105301689,0.00042482638280138924837,0.00025019783865324558077,1.7693098673812002002e-05,8.574877852718738182e-11,2.2426524694830342203e-15,0.020153285562289749433,0.00051119488963458070956,0.00023716530041384715631,1.9977241588771166335e-05,1.1483556889997919017e-10,5.543856053629366007e-18
0.6099999999999999867,0.021369334881069386098,0.00044966983039327915682,0.00026690994697028220736,1.9291764743100988562e-05,1.03812718009500944816e-10,2.5699282439443422462e-15,0.020830659882577821224,0.00053718299650067958834,0.00025337600619192607613,2.1698436664171155366e-05,1.3773390388195595364e-10,7.8444450014816017445e-18
0.61999999999999999556,0.022054848797641898872,0.00047557412832581206423,0.00028442572858815865161,2.1006926097572562617e-05,1.2530434187218928175e-10,2.3419018096660393066e-15,0.021519230472622722511,0.000564037294707548059,0.0002704038708685142442,2.353627432133373161e-05,1.6471048898827684446e-10,1.103725729412168557e-17
0.63000000000000000444,0.022750166236121742436,0.00050256838528874551867,0.00030276862858154101037,2.2845128794736122534e-05,1.5080452558932192598e-10,2.3468639736069168152e-15,0.022218997332424449825,0.00059177198411323171136,0.00028827590493615883136,2.54965851093568508e-05,1.9640779320131222122e-10,1.5444975571983101037e-17
0.6400000000000000133,0.023455224613588565585,0.000530682023749059074,0.00032196228124834301988,2.4813181750149777396e-05,1.8098135722335013233e-10,2.4173901860597588836e-15,0.022929960461983003167,0.00062040126457577580987,0.00030701955808240766156,2.7585390717612934513e-05,2.3355672986020676582e-10,2.1498845608988914899e-17
0.6500000000000000222,0.024169960535539046151,0.0005599447726545258002,0.00034203050202923963473,2.6918163040149061508e-05,2.166022154793903392e-10,1.9721220344201693025e-15,0.023652119861298389475,0.0006499393359532257275,0.00032666271918980950995,2.9808907058656504044e-05,2.7698713302339081694e-10,2.977255983332364631e-17
0.6600000000000000311,0.024894309804640342085,0.0005903866600279362043,0.00036299727939107052162,2.9167426224386102906e-05,2.5854432552075491704e-10,2.0864331129532821342e-15,0.02438547553037059834,0.0006804003981036271624,0.00034723371633591372347,3.2173547351131865106e-05,3.2763928008417686229e-10,4.1025920451846047408e-17
0.67000000000000003997,0.025628207429597654396,0.0006220380054565733947,0.00038488676667887519907,3.156860668548693301e-05,3.0781088512250320792e-10,2.2876353170781228958e-15,0.025130027469199640172,0.0007117986508850252707,0.00036876131679327049185,3.468592520268072815e-05,3.8657654630946303446e-10,5.626088298976200281e-17
