t,ex0,to0,cg0,ex1,to1,cg1,ex2,to2,cg2
4.46,-0.0012657340574403148,2.746739820239837e-09,-0.006959453811355466,-0.00011983560421767819,3.6566958735255973e-07,-0.0035189468153292644,-1.9600463282617834e-06,-2.827218636706062e-06,-0.0011195073156940552
4.47,-0.0013822786282223828,2.739049753415961e-08,-0.007627084440839458,-0.00013017635747367967,5.164546103717787e-07,-0.003855080859237376,-2.1167161269399625e-06,-2.959835068847977e-06,-0.0012232167423211278
4.48,-0.0014957993543531145,6.914300186081346e-08,-0.008282245956860099,-0.0001402051324389336,6.85875447010819e-07,-0.004184150552258684,-2.268235743120762e-06,-3.0860230292256413e-06,-0.0013240713992425336
4.49,-0.0016063260351216677,1.2336125179767792e-07,-0.00892488719688506,-0.00014992776964288212,8.694603454856007e-07,-0.0045059241729892355,-2.4147757084263893e-06,-3.207385490310437e-06,-0.0014220889099041296
4.5,-0.0017138890546668966,1.8432483785282482e-07,-0.00955496477131626,-0.00015935001822220274,1.0629673311437836e-06,-0.0048203473928337855,-2.556500049343928e-06,-3.322453559491666e-06,-0.0015172878773923974
4.51,-0.001818519381977306,2.452359420449076e-07,-0.010172443063489682,-0.0001684775359208045,1.26238420646471e-06,-0.005127430184237471,-2.6935662872252855e-06,-3.4297462809194095e-06,-0.0016096878844344045
4.5200000000000005,-0.0019202485708910769,2.9821933790316276e-07,-0.010777294229675494,-0.0001773158890898298,1.4639285510594348e-06,-0.005427184349724698,-2.826125438287217e-06,-3.527927039826067e-06,-0.0016993094933978221
4.53,-0.00201910876009603,3.343223904673979e-07,-0.01136949819907776,-0.0001858705526876511,1.6640477216706545e-06,-0.005719623521899032,-2.9543220136112706e-06,-3.61580356252632e-06,-0.001786174246290892
4.54,-0.002115132673129673,3.4351505628801974e-07,-0.011949042673834884,-0.0001941469102798759,1.8594188521728156e-06,-0.006004763163443359,-3.0782940191438705e-06,-3.692327916417187e-06,-0.0018703046647624757
4.55,-0.0022083536183791705,3.1948820866800557e-07,-0.012515923129019287,-0.00020215025403934328,2.046948853572043e-06,-0.006282620567119779,-3.198172955696259e-06,-3.7565965099779865e-06,-0.001951724250102027
4.5600000000000005,-0.0022988054890813615,3.25125584191622e-07,-0.013070142812637534,-0.0002098857847461255,2.223774414006172e-06,-0.006553214855769655,-3.314083818944538e-06,-3.807850092770351e-06,-0.0020304574832395953
4.57,-0.002386522763322723,3.6976514951276875e-07,-0.013611712745630201,-0.0002173586117875254,2.3872619987446855e-06,-0.006816566982313518,-3.426145099429595e-06,-3.845473755438208e-06,-0.0021065298247458075
4.58,-0.002471540504039421,4.3743984744638145e-07,-0.014140651721872101,-0.0002245737531580804,2.5350078501888136e-06,-0.007072699729751214,-3.534468782557193e-06,-3.8689969297078094e-06,-0.0021799677148319077
4.59,-0.002553894359017278,5.141628352938372e-07,-0.014656986308172075,-0.00023153613545955963,2.66483798787146e-06,-0.007321637711161804,-3.63916034859792e-06,-3.878093388387712e-06,-0.0022507985733497306
4.6000000000000005,-0.0026336205608917885,5.879274848429588e-07,-0.01516075084427318,-0.00023825059390096537,2.774808208457237e-06,-0.00756340736970361,-3.74031877268721e-06,-3.87258124536878e-06,-0.0023190507997917107
4.61,-0.002710755927148089,6.487073823679889e-07,-0.015651987442852393,-0.0002447218722985307,2.8632040857424263e-06,-0.00779803697861413,-3.838036524825297e-06,-3.852422955624188e-06,-0.002384753773290855
4.62,-0.0027853310738099623,6.884563286296303e-07,-0.01613074598952098,-0.0002509546230757229,2.9285409706550294e-06,-0.008025556641210166,-3.932399569877289e-06,-3.817725315209423e-06,-0.002447937852620796
4.63,-0.002857342064059666,7.011083388750192e-07,-0.016597083529553882,-0.0002569534072632413,2.9695639912547374e-06,-0.008245998290887742,-4.023487367573103e-06,-3.7687394612622765e-06,-0.0025086343761957413
4.64,-0.0029268166538996402,6.825776428377315e-07,-0.017050783986584134,-0.00026272269449901755,2.9852480527329347e-06,-0.00845939569112212,-4.1113728725075015e-06,-3.7058608720028527e-06,-0.002566875662070505
4.65,-0.0029937889512133635,6.307586847377752e-07,-0.01749165241602372,-0.00026826686302821646,2.974797837412701e-06,-0.008665784435467817,-4.196122534140102e-06,-3.629629366733556e-06,-0.0026226950079405002
4.66,-0.003058292853327418,5.455261232816156e-07,-0.017919715019262532,-0.00027359019970323386,2.937647804748815e-06,-0.008865201947558543,-4.277796296795307e-06,-3.5407291058391224e-06,-0.002676126691141714
4.67,-0.0031203620470115247,4.287348316621432e-07,-0.018335001278759942,-0.0002786968999836996,2.8734621913277495e-06,-0.009057687481107302,-4.356447599662408e-06,-3.4399885907865772e-06,-0.0027271984685959525
4.68,-0.0031800300084785186,2.8421989755869323e-07,-0.018737543958044653,-0.00028359106793647543,2.782135010867673e-06,-0.009243282119906309,-4.432123376795496e-06,-3.328380664125261e-06,-0.002775905924264704
4.69,-0.0032373300033843614,1.1779662313702382e-07,-0.019127379101714755,-0.00028827671623565625,2.6637900542184366e-06,-0.009422028777827048,-4.504864057113515e-06,-3.2070225094868116e-06,-0.002822278144589249
4.7,-0.0032922950868281196,-6.273947495062041e-08,-0.019504546035437612,-0.0002927577661625678,2.5187808893616208e-06,-0.009593972198820194,-4.574703564400235e-06,-3.077175651585212e-06,-0.002866349965969452
4.71,-0.0033449581033519965,-2.4761266556560176e-07,-0.019869087365950052,-0.0002970380476057702,2.3476908614104707e-06,-0.009759158956915703,-4.641669317304258e-06,-2.940245956216719e-06,-0.002908156127827659
4.72,-0.0033953516869413107,-4.2506700308282597e-07,-0.02022104898105824,-0.00030112129906105495,2.1513330926099377e-06,-0.009917637456222761,-4.705782229339035e-06,-2.7977836302599115e-06,-0.0029477312726086816
4.73,-0.003443508261024505,-5.813663273907736e-07,-0.02056048004963772,-0.00030501116763144724,1.9307504823366494e-06,-0.01006945793092981,-4.767056708882853e-06,-2.651483221675664e-06,-0.0029851099457798057
4.74,-0.0034894600384731316,-7.007942638914387e-07,-0.020887433021633327,-0.0003087112090272029,1.6872157070989888e-06,-0.010214672445304482,-4.825500659178803e-06,-2.5031836195072e-06,-0.003020326595830776
4.75,-0.003533239021601875,-7.656542235004306e-07,-0.021201963628059345,-0.000312224887565812,1.4222312205369703e-06,-0.010353334893693696,-4.881115478334853e-06,-2.3548680538800123e-06,-0.003053415574273819
4.76,-0.003574877002168537,-7.562694026468921e-07,-0.021504130880999395,-0.0003155555761719964,1.1375292534223258e-06,-0.010485501000523601,-4.933896059323775e-06,-2.2086640960019163e-06,-0.0030844111356436252
4.7700000000000005,-0.0036144055613740434,-6.509382664081826e-07,-0.021793997073606478,-0.0003187065563777108,8.350718136584662e-07,-0.010611228320299596,-4.9838307899832e-06,-2.0668436581630268e-06,-0.0031133474374973606
4.78,-0.0036518560698624307,-4.3664560565137276e-07,-0.022071627780102902,-0.00032168101832214153,5.170506862805635e-07,-0.010730576237606282,-5.030901553015574e-06,-1.931822993735801e-06,-0.0031402585404146518
4.79,-0.0036872596877208655,-1.5207554276712672e-07,-0.022337091855780408,-0.0003244820607517086,1.8588743345541164e-07,-0.010843605967107536,-5.075288665509548e-06,-1.806162697174974e-06,-0.0031651784079976034
4.8,-0.0037206473644796328,1.5619417543611495e-07,-0.02259046143700007,-0.00032711269102006377,-1.557666055184686e-07,-0.010950380553546465,-5.1173566648539945e-06,-1.6925677040175946e-06,-0.003188140906870788
4.8100000000000005,-0.0037520498391121412,4.4909187465544164e-07,-0.022831811941192354,-0.000329575825088092,-5.050303142109005e-07,-0.011050964871745426,-5.157168035005256e-06,-1.5938872908830208e-06,-0.003209179806681249
4.82,-0.0037814976400349096,6.950519530933703e-07,-0.023061222066857026,-0.0003318742875239097,-8.587927990599157e-07,-0.01114542562660599,-5.194778668357796e-06,-1.5131150754729416e-06,-0.003228328780098495
4.83,-0.0038090210851075895,8.700148814580052e-07,-0.023278773793563284,-0.0003340108115028668,-1.2137133893719371e-06,-0.011233831353108991,-5.23024292969703e-06,-1.4533347555546275e-06,-0.00324562140281451
4.84,-0.003834650281632947,9.574272029629292e-07,-0.02348455238194967,-0.00033598941429651276,-1.5662216373216707e-06,-0.0113162524163145,-5.263613656199315e-06,-1.40400115653318e-06,-0.003261091153543747
4.8500000000000005,-0.003858415126356874,9.482415333272247e-07,-0.023678646373724105,-0.00033781485577722206,-1.9125173179521535e-06,-0.01139276101136183,-5.294942157431953e-06,-1.355442607632169e-06,-0.003274771414023129
4.86,-0.003880345305468374,8.409165607754861e-07,-0.02386114759166382,-0.0003394902224047152,-2.2485704291746202e-06,-0.011463431163469519,-5.324278215353182e-06,-1.307672964329037e-06,-0.0032866954690120454
4.87,-0.0039004702945995805,6.414170460378219e-07,-0.024032151139615474,-0.00034101853885782843,-2.570121191768733e-06,-0.011528338727935357,-5.351670084312189e-06,-1.260708431469552e-06,-0.00329689650629236
4.88,-0.003918819358825743,3.632138223498316e-07,-0.024191755402495067,-0.00034240277709251176,-2.8726800493823917e-06,-0.01158756139013638,-5.377164491049104e-06,-1.2145675632678252e-06,-0.003305407616668406
4.89,-0.003935421552665234,2.7283795452633568e-08,-0.024340062046287955,-0.0003436458563418295,-3.1515276685318336e-06,-0.011641178665528853,-5.400806634694998e-06,-1.169271263306307e-06,-0.0033122617939669845
4.9,-0.003950305720079545,-3.378900564071932e-07,-0.024477176018048892,-0.0003447506431159599,-3.401714938601599e-06,-0.011689271899648291,-5.422640186771889e-06,-1.1248427845357822e-06,-0.0033174919350373692
4.91,-0.003963500494473288,-6.963186824774558e-07,-0.024603205545901938,-0.0003457199512021953,-3.6180629718444882e-06,-0.011731924268109439,-5.442707291192729e-06,-1.0813077292753866e-06,-0.003321130839751301
4.92,-0.003975034298694197,-1.004506959500554e-06,-0.02471826213904057,-0.00034655654166494226,-3.795163103381631e-06,-0.011769220776606287,-5.461048564261421e-06,-1.0386940492125828e-06,-0.0033232112110029932
4.93,-0.003984935345033127,-1.2114536917133648e-06,-0.024822460587727618,-0.0003472631228457214,-3.92737689120251e-06,-0.011801248260912067,-5.47770309467281e-06,-9.970320454031763e-07,-0.0033237656547091283
4.94,-0.003993231635224055,-1.2586516108472285e-06,-0.024915918963295272,-0.0003478423503631673,-4.008836116164832e-06,-0.011828095386879253,-5.492708443512684e-06,-9.563543682713073e-07,-0.003322826679808858
4.95,-0.003999950960444074,-1.0967371791256973e-06,-0.02499875861814508,-0.0003482968271130288,-4.033442781994659e-06,-0.011849852650439554,-5.50610064425777e-06,-9.166960176094668e-07,-0.0033204266982638057
4.96,-0.0040051209013134,-9.040586803767629e-07,-0.025071104185747962,-0.0003486291032681688,-3.994869115286346e-06,-0.011866612377603919,-5.517914202775743e-06,-8.780943425784723e-07,-0.0033165980250580633
4.97,-0.004008768827895374,-7.443569503202741e-07,-0.025133083580644214,-0.0003488416762785642,-3.886557565502539e-06,-0.01187846543279077,-5.528182097325218e-06,-8.40589041707485e-07,-0.0033113728781981938
4.98,-0.0040109218996964525,-6.130103388400425e-07,-0.025184827998443477,-0.00034893699087130617,-3.7017208049742007e-06,-0.011885437696945111,-5.536935778555756e-06,-8.042221628940012e-07,-0.0033047833787132287
4.99,-0.004011607065666214,-5.054429256684958e-07,-0.02522647191582477,-0.0003489174390505998,-3.433341728900617e-06,-0.01188758636982759,-5.544205169507857e-06,-7.690381034038657e-07,-0.003296861550654672
5.0,-0.0040108510641973585,-4.1712452038660776e-07,-0.025258153090536473,-0.00034878536009776443,-3.1214436502081025e-06,-0.011884993540875771,-5.550018665612968e-06,-7.350836098712524e-07,-0.003287639321096495
