t,n1,n2,n3,n4,n10,n20,f1,f2,f3,f4,f10,f20
0.63000000000000000444,0.04409472708569577709,0.00709832790865880291,0.00053994573904454491687,0.00019280282884993889356,2.1504346041599314656e-08,4.3057028089017900713e-15,0.041160490345297541526,0.0067844924992921853274,0.0005501556186225066078,0.0001834252137407852974,2.0112801895615331523e-08,2.709117868740518602e-15
0.6400000000000000133,0.045350403738646273555,0.0074288363112207920526,0.00057582587505335158014,0.00020826181693892277709,2.5528971013020040078e-08,5.340205534658916729e-15,0.04247754307239574867,0.0071127188158004329283,0.0005859266487896094529,0.00019845230907586671018,2.391697479260054212e-08,3.77099377886081334e-15
0.6500000000000000222,0.046618711621864039607,0.0077689591634447284323,0.00061345968874099680726,0.00022468339364411336217,3.0224708724245854014e-08,6.943691683120665823e-15,0.043815336787322280154,0.0074513641540115112608,0.00062341433078348781806,0.00021444852811315149427,2.8364390451777092955e-08,5.222240298580614581e-15
0.6600000000000000311,0.047899446083870002994,0.008118801000480839469,0.0006529019180772675313,0.00024211046011289600992,3.569015273390114177e-08,9.4581489151554176946e-15,0.045173871490077122104,0.007800591311139530755,0.0006626727268783784517,0.00023146000824694371945,3.3551336360674756854e-08,7.196130136925336939e-15
0.67000000000000003997,0.04919240357163320171,0.0084784646754334450774,0.00069420796952774125547,0.0002605870587185680164,4.203647231951898755e-08,1.208580851847014718e-14,0.046553147180660288396,0.008160563084398596637,0.0007037567375233129722,0.00024953432849184764173,3.958670563262277368e-08,9.868410779177016533e-15
0.68000000000000004885,0.050497381645068940142,0.008848051348233658929,0.000737433905995862329,0.00028015838045687650325,4.9388779778997691375e-08,1.58352688886870168e-14,0.04795316385907177209,0.008531442271002814132,0.00074672210134211710903,0.00026872053166154184723,4.6593418124091299494e-08,1.3469873871090422509e-14
0.69000000000000005773,0.051814178991131224633,0.009227660474669410057,0.00078263643466482878076,0.0003008707720141875065,5.7887618812539068308e-08,2.1785184488793000518e-14,0.04937392152531156625,0.008913391668166292803,0.0007916253951334110278,0.0002890691465475529894,5.4709976734066939596e-08,1.8302367343843372657e-14
0.7000000000000000666,0.053142595437499773325,0.009617389795573731519,0.00082987289475572166174,0.00032277174250602808743,6.769058275796565892e-08,2.9068764762408920262e-14,0.05081542017937969169,0.009306574073103136141,0.0008385240338706093305,0.00031063221009802939078,6.409216943664660271e-08,2.4759119877121084382e-14
0.70999999999999996447,0.054482431965860930734,0.010017335326179842292,0.00087920124520503615357,0.0003459099698919898124,7.89740783848981187e-08,3.8514864502947067217e-14,0.052277659821276113716,0.009711152283027449372,0.00088747627070192040485,0.0003334632895965150513,7.4914928246890168766e-08,3.3350449010607180703e-14
0.71999999999999997335,0.05583349072478448194,0.010427591345640944628,0.0009306800522696916404,0.00037033530706622114822,9.1935235545482231156e-08,5.097656601353180825e-14,0.053760640451000867024,0.010127289095153348131,0.0009385411969503483758,0.0003576175048407241987,8.737435699831082776e-08,4.4736168687051775146e-14
0.72999999999999998224,0.057195575042195894583,0.010848250386720865654,0.0009843684770738783457,0.0003960987876302056324,1.0679398033393136093e-07,6.7824107833977489114e-14,0.055264362068553930796,0.010555147306694932438,0.0009917787421136906121,0.0003831515503213138332,1.0168994051907604414e-07,5.976630747982336727e-14
0.7399999999999999911,0.05856848943744699318,0.011279403225659240771,0.0010403262630972778509,0.00042325263134702749293,1.2379527722347214997e-07,8.9517069116454257105e-14,0.05678882467393532585,0.01099488971486631099,0.0010472496738645393523,0.0004101237174006583863,1.1810694853394669677e-07,7.953210489335491286e-14
0.75,0.059952039632982814105,0.011721138872213161808,0.0010986137236202907696,0.00045185024928322527964,1.4321155502657093315e-07,1.1801037955296797533e-13,0.058334028267145038305,0.011446679116881589011,0.0011050155980502807292,0.0004385939164916235664,1.3689904839108607281e-07,1.05429681250110419187e-13
0.7600000000000000089,0.061346032565610712772,0.0121735445598777679635,0.0011592917291252628894,0.00048194624864023212496,1.6534532816140586159e-07,1.5520314102310543932e-13,0.059899972848183068164,0.011910678309954875198,0.0011651389586930952034,0.00046862369923633998784,1.5837114151805817954e-07,1.3923929002533673251e-13
0.77000000000000001776,0.06275027639736895091,0.0126367057362885186825,0.0012224216946705387683,0.0005135964372794703985,1.9053202086992533101e-07,2.0307190759057632763e-13,0.061486658417049408487,0.0123870500913002730414,0.0012276830379899586476,0.0005002762806849771248,1.8286243935052901192e-07,1.8322367549054615065e-13
0.78000000000000002665,0.064164580525999763416,0.013110706053811062126,0.0012880655672336647913,0.0005468578279458942296,2.1914301343799186946e-07,2.6505762964280450767e-13,0.06309408497374408009,0.012875957258131892971,0.001292711956312640395,0.000533616561474517157,2.1074979535133166613e-07,2.402497911317438401e-13
0.79000000000000003553,0.06558875559502760216,0.013595627360315561995,0.0013562858130416690803,0.0005817886421906281699,2.5158892022872493353e-07,3.4477766961172311583e-13,0.06472225251826706216,0.0133775626076638402134,0.0013602906722077038899,0.0005687111500075287072,2.4245131064761401297e-07,3.1393900636583517924e-13
0.8000000000000000444,0.067022613503444218586,0.01409154969014241119,0.0014271454048864040242,0.00061844831400292523587,2.8832311359012694777e-07,4.4685613201260942127e-13,0.06637116105061836857,0.0138920289371102217285,0.0014304849823965077715,0.00060562838463094101175,2.784302317607280488e-07,4.088519647470218882e-13
0.8100000000000000533,0.06846596741500460964,0.014598551255260665445,0.0015007078094325586272,0.0006568974931492376824,3.29845510630152911e-07,5.766561631528225057e-13,0.068040810570797985446,0.014419519043685141008,0.0015033615217752045734,0.0006444383558148172788,3.1919915988832264636e-07,5.307154840761742413e-13
0.82000000000000006217,0.06991863176713438571,0.015116708436621135482,0.0015770369745310931688,0.00069719804822883661623,3.767066331750627893e-07,7.4275730246416086057e-13,0.06973120107880592666,0.01496019572460271195,0.0015789877634147415908,0.00068521292833112902153,3.6532459222176585128e-07,6.8670033985648770444e-13
0.83000000000000007105,0.071380422279452432344,0.015646095775703616412,0.001656197316537073882,0.0007394130694471810414,4.2951196132982230044e-07,9.534425666799729371e-13,0.07144233257464216447,0.015514221777077036313,0.0016574320185608600129,0.00072802576343252974143,4.1743181684555780913e-07,8.8576048554644974137e-13
0.8399999999999999689,0.07285115596191282794,0.016186785966267077178,0.0017382537076355138129,0.00078360687111478881514,4.8892659710148636765e-07,1.2193796535065278709e-12,0.07317420505830672661,0.016081759998322214117,0.0017387634366340944895,0.0007729523410311279607,4.762101838698195391e-07,1.1390462787974112532e-12
0.8499999999999999778,0.07433065112256558027,0.016738849846297776738,0.0018232714631915746201,0.00082984499387779272,5.5568025200621481086e-07,1.5555818908618987946e-12,0.0749268185297996131,0.016662973185552366201,0.0018230520052297772508,0.00082006998187726372427,5.424187765933019146e-07,1.4604066514141934126e-12
0.8599999999999999867,0.07581872737494309983,0.017302356390160056679,0.0019113163291208580975,0.0008781942066775567978,6.3057257505408055033e-07,1.9784360823402448064e-12,0.07670017298912082393,0.017258024135981594321,0.0019103685501180320359,0.0008694578697382785966,6.168925076836727987e-07,1.866997938406973696e-12
0.86999999999999999556,0.07731520564507386034,0.01787737270095254849,0.0020024544692845982433,0.0009287225084567108063,7.144788488491452682e-07,2.5093146651101379322e-12,0.0784942684362703591,0.017867075646824003704,0.0020007847352437771286,0.00092119707357729259736,7.005486665952260808e-07,2.380020332594728478e-12
0.88000000000000000444,0.078819908178126139864,0.018463964003069143274,0.0020967524529263749117,0.0009814991296064722991,8.083560604564733824e-07,3.1737654865274637369e-12,0.08030910487124820474,0.018490290515293699575,0.0020943730627267266586,0.00097537056973197647485,7.943939457226118791e-07,3.0256067293289845033e-12
0.8900000000000000133,0.08033265854468815692,0.019062193634969715542,0.0021942772421363204455,0.0010365945331664238281,9.1324937697911128584e-07,4.0029647510679213268e-12,0.082144682294054374716,0.019127831538604794098,0.0021912068728613875654,0.001032063264093326365,8.99531974113866291e-07,3.8358931549303760398e-12
0.9000000000000000222,0.08185328164668416451,0.01967212304215710042,0.0022950961793635205055,0.0010940804157856837565,1.0302990396678535191e-06,5.0357469611641231905e-12,0.08400100070468885516,0.019779861513971389031,0.0022913603441170617668,0.0010913620142844369324,1.0171713889379855992e-06,4.850305127917959352e-12
0.9100000000000000311,0.08338160372293374617,0.020293811770367497366,0.0023992769749775820585,0.0011540297084388951047,1.1607477022893285512e-06,6.3180217094484906855e-12,0.08587806010315165994,0.020446543238607589599,0.0023949084931378468097,0.0011533556518392759204,1.1486344763226666332e-06,6.1171002927140183054e-12
