t,eto0,ecg0,eto1,ecg1,eto2,ecg2
0.54000000000000003553,0.2902887660433442485,0.2031614681679912715,0.042459370545203725666,0.18877603012992616449,0.14751155836597198978,0.15915418337446191055
0.5500000000000000444,0.29764511767416346188,0.20389089718095157466,0.04375136180479176351,0.18802716482370418483,0.15149111113617902413,0.15612847755946770989
0.5600000000000000533,0.30492739174532329516,0.20453499851440873347,0.045058500850118476944,0.18717770531233760001,0.15544798298463924358,0.1530024279856852798
0.57000000000000006217,0.31213014867269894825,0.2050955008288221082,0.046357450625290147483,0.18620994244115463001,0.15937809288343846026,0.14978175277093186413
0.57999999999999996003,0.3192483132161714754,0.20557407972399027729,0.047644089519239894714,0.18512502925207313664,0.16327772341726293215,0.1464732654062265993
0.5899999999999999689,0.32627715741623097845,0.2059723444199925424,0.048918937639314333254,0.18393000271424916892,0.16714351346712447155,0.14308347985629393806
0.5999999999999999778,0.33321228130750146779,0.20629183305220882838,0.050182508169993290947,0.1826336907580339286,0.17097244865591518237,0.1396186139371673185
0.6099999999999999867,0.34004959149482333336,0.20653901407725550055,0.051435301843935632427,0.18124110323495029595,0.17476184956487647582,0.13608459480654355733
0.61999999999999999556,0.34678527768047989754,0.20671972948290323613,0.052677801621101055796,0.1797568799830335795,0.17850935776804047195,0.13248706539747959199
0.63000000000000000444,0.35341402947020883474,0.20683394835252572053,0.053910467550340512854,0.1781854460568339793,0.18220778721841673908,0.12883139176330876685
0.6400000000000000133,0.35991433121782479,0.20686524037142831056,0.055133731798457381867,0.17653101524306258341,0.18583725233200812377,0.12512267130436216522
0.6500000000000000222,0.3662795393772264041,0.20681186595032702291,0.056347993839764291824,0.17479759421787702256,0.18939555216492953704,0.12136574184853726743
0.6600000000000000311,0.37250818417001180238,0.20667709205305831444,0.057553615805198500566,0.17298898731610432011,0.19288226390862242554,0.117565191558159032326
0.67000000000000003997,0.37859878077459668821,0.20646402065513871915,0.058750917994534079813,0.17110880188458782447,0.19629701528362100693,0.11372536963508958485
0.68000000000000004885,0.38454981569520424456,0.2061755924625396641,0.059940174558476159994,0.16916045419295103192,0.19963947889448982465,0.10985039779481831079
0.69000000000000005773,0.39035973291801556728,0.2058145909786759098,0.06112160935966963471,0.16714717587554336897,0.20290936626252636943,0.105944182478429557714
0.7000000000000000666,0.39602691989105154313,0.20538364690281843417,0.062295392023107562518,0.16507202087831304715,0.20610642154227831746,0.10201042776904557796
0.70999999999999996447,0.4015496933668137869,0.20488524284287723543,0.06346163418720247862,0.16293787288392327928,0.20923041492958963095,0.09805264897667222146
0.71999999999999997335,0.40692628514905454518,0.20432171832504159026,0.06462038596704368365,0.16074745318772851177,0.21228113577049881333,0.09407418685247553869
0.72999999999999998224,0.41215482778729611857,0.203695275082194871,0.06577163264117033559,0.15850332899630809047,0.21525838538189964733,0.09007822239047479085
0.7399999999999999911,0.41723334026487685078,0.20300798260237140624,0.066915291572655036245,0.15620792211920814241,0.2181619695964538419,0.08606779217156927675
0.75,0.42215971372836552655,0.20226178391783611321,0.06805120937448412566,0.15386351802344297446,0.22099169104579688416,0.08204580420183392453
0.7600000000000000089,0.4269264726558145706,0.20145850161467859785,0.069179159328199429924,0.15147227521919284787,0.2237473411976362847,0.078015054194199129345
0.77000000000000001776,0.43152508166790015665,0.20059984404215377984,0.07029883906361787671,0.14903623494408088646,0.22642869216386626863,0.07397824224011638472
0.78000000000000002665,0.43595606495623573373,0.19968741170038453725,0.07140986850619686355,0.14655733111244367839,0.22903548829833328404,0.06993798981568574713
0.79000000000000003553,0.4402198602555711382,0.19872270378450213046,0.0725117880973523421,0.14403740049518359845,0.23156743760435208324,0.065896857065130473585
0.8000000000000000444,0.44431674249045732816,0.19770712486283950615,0.07360405729178232104,0.14147819309511286412,0.23402420297349457723,0.06185736030361907445
0.8100000000000000533,0.44824684249473584208,0.19664199166643042682,0.074686053334676066884,0.13888138268222499638,0.23640539327852511109,0.057821989681490895685
0.82000000000000006217,0.45201016523576020845,0.19552853996680855109,0.07575707032060902124,0.13624857745304141954,0.23871055434463123168,0.053793226953337686114
0.83000000000000007105,0.45560660748393644326,0.19436793151895076504,0.0768163185350144162,0.13358133077812489597,0.24093915982427913103,0.04977356329881069824
0.8399999999999999689,0.45903597487534630872,0.19316126104616473946,0.077862924078374085024,0.13088115200200015065,0.24309060200208126856,0.04576551714875379262
0.8499999999999999778,0.46229799832173246177,0.1919095632437928245,0.07889592877275961036,0.12814951726010129218,0.24516418255700783702,0.041771651982872061437
0.8599999999999999867,0.46539234972802734358,0.19061381977877259186,0.07991429035007485693,0.12538788027794928182,0.24715910331005616629,0.037794594089066158027
0.86999999999999999556,0.46831865698293478895,0.1892749662623625928,0.08091688292134956162,0.122597683118545033865,0.24907445698613550622,0.033837050321910137896
0.88000000000000000444,0.47107651819286128214,0.18789389917370466487,0.081902497726729861505,0.119780366844934565984,0.2509092180193758237,0.02990182599763906851
0.8900000000000000133,0.47366551513377319615,0.18647148271232705241,0.08286984416642699525,0.116937382066023248806,0.25265985497199588972,0.025994212204087770168
0.9000000000000000222,0.4760852258993498176,0.18500855555820217013,0.08381755111384409096,0.11407019933497540565,0.25431573771979237852,0.022126561397781498164
0.9100000000000000311,0.4783352367271476724,0.18350593751853563895,0.08474416851343660739,0.111180319370893440634,0.25587579179843056298,0.018301705821844545252
0.92000000000000003997,0.48041515298740311568,0.18196443604106252168,0.08564816926758490878,0.10826928307589789302,0.2573400405466158558,0.014521401841487898213
0.93000000000000004885,0.48232460932161752565,0.18038485257426750685,0.08652668111089698022,0.10533868132118111294,0.25870848741374502522,0.010787463970171287664
0.94000000000000005773,0.48406327892020772907,0.17876798875558896906,0.08737710264053395737,0.10239016447704879509,0.25998113820300955412,0.0071018109359970525013
0.9500000000000000666,0.48563088193030967687,0.17711465240932405818,0.08819867433078455721,0.09942545166334314233,0.26115802258677844883,0.0034669056527826705265
0.95999999999999996447,0.48702719298630042788,0.17542566333659245781,0.0889907528050631752,0.09644633969790750161,0.26223921480551676266,0.00018008179944048184379
0.96999999999999997335,0.48825204785680131891,0.17370185888033590205,0.08975282995631142513,0.093454711721856112416,0.26322485347546786816,0.0036539976441565631335
0.97999999999999998224,0.4893053492028749396,0.17194409924892720132,0.09048455383428298526,0.09045254548128008054,0.26411516044240912482,0.0071289889747857635577
0.9899999999999999911,0.49018707144283402144,0.17015327258250637077,0.091185748760887752606,0.08744192124559242718,0.26491045862908879638,0.010548080663088099662
1.0,0.49089726471961353527,0.16833029974667357287,0.091856434538132858414,0.08442502934290062322,0.2656111888325858872,0.0139091236227426289646
1.0100000000000000089,0.49143738881739090774,0.16647613883862488748,0.09249684464805528472,0.08140417729250318257,0.26621792543491801242,0.017210775641267665043
1.0200000000000000178,0.4918126043380606216,0.16459178939122326435,0.09310744337032123008,0.0783817965137267314,0.26673139099587622747,0.020452783761474177537
1.0300000000000000266,0.49202729076792439677,0.1626782962608681049,0.093688941761843433365,0.075360448588702610984,0.26715246970139738814,0.023634354568965235815
1.0400000000000000355,0.4920857433272441961,0.16073675318534821899,0.09424093635219114862,0.07234145442086245548,0.26748221964392093764,0.026754695850420406184
1.0500000000000000444,0.491992233178459748,0.15876830599817221001,0.09476108898180633788,0.069324065145601729276,0.2677218839132455841,0.029813094719953754652
1.0600000000000000533,0.49175101333866244602,0.15677415548617121277,0.09524964424549701991,0.066309973970895802475,0.26787290047752776445,0.032808914424091478734
1.0700000000000000622,0.49136632413957154197,0.15475555987748640385,0.09570703382091121092,0.063301030851794559684,0.26793691083439608036,0.0357415928915750733
1.0800000000000000711,0.49084239820126668308,0.15271383694744525283,0.09613376551054945984,0.06030120060076990529,0.26791142421705949062,0.0386106417659656323
1.0900000000000000799,0.4901834648870421196,0.15065036573030249345,0.09653041270800823137,0.05731292556410505501,0.26779356772353135607,0.041415645434006775893
1.1000000000000000888,0.48939375420790326432,0.14856658782546802722,0.09689760443706216253,0.054337715284930775128,0.26758547514669556167,0.044156259840341487155
1.1100000000000000977,0.4884775001464585764,0.14646588125273699021,0.097236015874626630096,0.051377059165199391588,0.26728932268216021306,0.046832210990354228297
1.1200000000000001066,0.48743894337129645145,0.14435381035040839581,0.09754635928002228229,0.048432419275919853796,0.26690731511060900027,0.049443293091526903382
1.1300000000000001155,0.48628233331446618637,0.14223236549545606455,0.097829375263472392876,0.045505223771666686305,0.26644167707405663759,0.051989366306591004718
1.1400000000000001243,0.4850119295863908886,0.14010359266317451432,0.098085824336470950335,0.042596860885442275335,0.26589464454797101522,0.05447035410328490007
1.1500000000000001332,0.4836269613999290562,0.13796467128487699405,0.098316478695652256836,0.039708673485538407977,0.2652684564704554937,0.05688624019176508062
1.1599999999999999201,0.48211983506770889063,0.1358061223593305944,0.09852211420014085619,0.03684195418330103028,0.26456534649490037747,0.0592370650444151714
1.1699999999999999289,0.48049379986036949708,0.13362948480462311096,0.09870350251012521836,0.033997940991024253043,0.26378753483736155916,0.061522921995256329986
1.1799999999999999378,0.4787523542060147519,0.13143671298167627914,0.09886140336164202236,0.031177813545275923773,0.26293722019446430505,0.06374395291804688113
1.1899999999999999467,0.47689877762478305456,0.12922970757556823118,0.09899655695931122712,0.028382689938183186529,0.26201657171191239382,0.06590034348382083074
1.1999999999999999556,0.47493612751935787575,0.12701031152940014946,0.09910967647507062939,0.02561362424910674368,0.2610275215620852518,0.067992119142712567625
1.2099999999999999645,0.47286723654713552767,0.12478030642832514674,0.099201440646826302694,0.022871604967540024034,0.2599695229636188043,0.070016912779439763326
1.2199999999999999734,0.47069501583086714724,0.12254140931257662128,0.09927248647639055901,0.020157554707299889935,0.25884484777619071183,0.07197524913877366426
1.2299999999999999822,0.46842663084046137767,0.12029526990121401642,0.09932340203110685828,0.017472332094990813967,0.2576567036364765806,0.07386866604694178329
1.2399999999999999911,0.4660681114575562778,0.118043468210854443634,0.09935471935816399258,0.014816737943454748316,0.2564080811468553156,0.07569856604544904222
1.25,0.4636242804519173366,0.11578751255590975788,0.09936690752476373678,0.012191531341238785735,0.2551017600564018939,0.07746622372858542882
1.2600000000000000089,0.4610997396418253791,0.11352883791880151454,0.09936036580100683635,0.009597473113616281776,0.25374031600392643604,0.07917279328196766275
1.2700000000000000178,0.45849886642697129657,0.111268804680306393484,0.099334115553283419686,0.0070354637401142923817,0.25232612780249641382,0.08081931618773417758
1.2800000000000000266,0.45582581108792080693,0.10900869770159785088,0.09928414016420326893,0.0045071383401831446175,0.2508613852427919455,0.08240672906399561237
1.2900000000000000355,0.45308449483297330573,0.106749725750706486727,0.09921103175903472904,0.0020198176586735012983,0.24934809739055244227,0.083935871608064038796
1.3000000000000000444,0.45027860857566937014,0.104493021267039618016,0.09911563960328527434,0.0005576719274554065627,0.24778810135133855219,0.08540749461490972083
1.3100000000000000533,0.4474116124279528539,0.10223964045827795,0.09899863913210830979,0.002919950533890756407,0.24618307147391182976,0.08682226804426322608
1.3200000000000000622,0.44448673589514314797,0.09999056372442625962,0.098860542756342636994,0.0053146420579952896243,0.24453452896178037856,0.08818078911180789181
1.3300000000000000711,0.44150697875947431115,0.09774669640403739479,0.098701711231888644704,0.0076807397312325656133,0.24284385186092255493,0.08948359038198185067
1.3400000000000000799,0.43847511263908345303,0.09550886983766959659,0.09852236552158924465,0.010015092252136915257,0.24111228539040793772,0.09073114784202701566
1.3500000000000000888,0.43539368320902416265,0.09327784274348632776,0.098322599077465100414,0.0123170170184677268965,0.23934095258163876063,0.091923888939058756575
1.3600000000000000977,0.43226501307021375498,0.09105430289957963663,0.098102390471328307364,0.014586357391204944622,0.23753086519123284281,0.093062200564066735464
1.3700000000000001066,0.42909120525123800594,0.08883886912710620143,0.09786161630345101281,0.016823155686303058881,0.23568293485220767614,0.09414643696886976221
1.3800000000000001155,0.42587414732669343076,0.08663209356768886149,0.09760006432205829696,0.019027562417340781326,0.23379798442808957804,0.095176927604114294756
1.3900000000000001243,0.42261551613429571006,0.084434464247761062405,0.097317446690858108727,0.02119980171177906006,0.23187675953487957292,0.09615398486840177894
1.4000000000000001332,0.41931678307137643102,0.0822464079216607552,0.097013413347514260154,0.023340154090689908817,0.2299199401964513445,0.09707791176053506832
1.4099999999999999201,0.41597966972899846905,0.080068293184304348276,0.09668756540279062339,0.025448945539677608751,0.22792815259992113552,0.0979490094286635804
1.4199999999999999289,0.41260793139409479569,0.07790043384323863673,0.096339468537901887246,0.027526539071555718857,0.22590198091880275832,0.09876758461176793347
1.4299999999999999378,0.40920428838560179985,0.075743092538789427715,0.09596866636626918967,0.029573327295877770149,0.2238419791733216313,0.09953395697042714818
1.4399999999999999467,0.40577115294453147687,0.0735964845999279027,0.0955746937352457554,0.031589725359296258467,0.22174868309907358466,0.100248466305146471944
1.4499999999999999556,0.4023108265652344251,0.07146078212238844707,0.09515708995332743114,0.033576163968478608957,0.2196226219972547411,0.10091147966166448546
1.4599999999999999645,0.39882550067328276233,0.06933611825451885258,0.09471541193876084619,0.035533082363368467815,0.21746433054191516288,0.101523409601906616784
1.4699999999999999734,0.39531725779585724645,0.06722259167536093205,0.0942516111877918783,0.037458556088647225468,0.21527436052206058714,0.10208525145864873196
1.4799999999999999822,0.39178807320499958733,0.065120271248559194466,0.09377189510108677184,0.03934644051918012586,0.21305328149395622028,0.102597976117188474654
1.4899999999999999911,0.38823981701451226733,0.06302920083493547543,0.09327635589024005358,0.04119675489521547329,0.21080145269757369353,0.103062104774015034225
1.5,0.38467425671154886757,0.06094940424594331302,0.092764790309908015664,0.043009864521245694258,0.20852041965170259319,0.10347931890463960003
1.5100000000000000089,0.38109306010406113208,0.05888089031980032334,0.092237081579794336084,0.044786102057122384457,0.20621215979800361362,0.103851694200726915596
1.5200000000000000178,0.37749779866527105598,0.056823658101887740413,0.091693193747161547136,0.0465257770416745986,0.20387894997804306696,0.1041811994612464598
1.5300000000000000266,0.3738899512562526284,0.05477770211107633319,0.091133166157969749954,0.048229185567642100796,0.20152833515606047299,0.10446969718429922891
1.5400000000000000355,0.37027090820754265943,0.052743017674015298113,0.0905571080231434844,0.0498966199475717187,0.19916410769225906252,0.104718944495633806135
1.5500000000000000444,0.3666419757404851265,0.050719606310176287844,0.08996519306518184489,0.051528378261874147048,0.1967880468662536464,0.104930594402677504484
1.5600000000000000533,0.36300438070875662433,0.048707481151654422047,0.089357654229426472514,0.0531242523478538467,0.19440186788091376457,0.10510619736387584455
1.5700000000000000622,0.3593592756402510524,0.046706672383507598367,0.08873460325833985862,0.054683013382399149604,0.19200721863257788624,0.10524720316364251371
1.5800000000000000711,0.3557077440592157358,0.04471723269290736602,0.08809588816275308598,0.056204910494280335698,0.18960567696040137031,0.10535496308337612137
1.5900000000000000799,0.35205080606826455458,0.042739242718821679468,0.08744276444386582525,0.05769027705813523782,0.18719874835939503965,0.10543073235888596184
1.6000000000000000888,0.34839032080023590865,0.040772816498662864393,0.08677658324542329715,0.059139426558933352873,0.18478786414340137023,0.10547567291426045155
1.6100000000000000977,0.34472948475560444281,0.038818592323570870473,0.08609861128254256424,0.060552657173298114757,0.18237438004567538274,0.10549085636177286951
1.6200000000000001066,0.3410702544393755531,0.036879892435425998265,0.08541002892243457212,0.061930256187006926805,0.17995957524591274512,0.10547726725690509397
1.6300000000000001155,0.33741396713712829003,0.03495700845604483159,0.08471192857795423192,0.06327250424218534841,0.17754465181350201353,0.10543580659702797564
1.6400000000000001243,0.33376093178298643638,0.033048737655581104933,0.08400531341702044408,0.06457967940848992339,0.17513073455749977869,0.1053672955517496318
1.6500000000000001332,0.33011290251718378164,0.031155391078247933467,0.08329109639177867397,0.065852061073221640486,0.17271887127434296105,0.10527247941246388463
1.6600000000000001421,0.32647165725805737946,0.029277381089647287749,0.08257009959175812264,0.06708993364584625585,0.17031003338465092178,0.105152031748233634745
1.6699999999999999289,0.32283891054661184583,0.027415137565710356177,0.081843053925239606095,0.0682935900728184192,0.16790511695063933817,0.10500655875484937729
1.6799999999999999378,0.31921630554383850775,0.025569102702009689765,0.081110599132624805474,0.06946333515892934296,0.16550494406569929429,0.10483660378373473032
1.6899999999999999467,0.31560540655971919266,0.023739726176753992576,0.08037328413482491829,0.07059948869161990215,0.1631102646076030005,0.104642652037344074945
1.6999999999999999556,0.31200769210946993626,0.021927460677373437903,0.079631567718602996875,0.071702388364841079804,0.16072175834660953897,0.104425135417822861905
1.7099999999999999645,0.30842454849458283972,0.020132757814132061502,0.0788858195594583228,0.07277239249909929486,0.15834003739948190881,0.10418443751598611968
1.7199999999999999734,0.30485726390799228191,0.01835606446861064514,0.078136321581084827725,0.07380988255431185363,0.155965649020119973,0.10392089872812211582
1.7299999999999999822,0.30130702306418305492,0.016597819670843429185,0.07738326964872375979,0.07481526543202218771,0.1535990787171850891,0.103634821488740203055
1.7399999999999999911,0.29777490235628256698,0.014858452189988909445,0.07662677559192566934,0.07578897556339826702,0.15124075368877323844,0.10332647560815916288
1.75,0.2942618655431032404,0.013138379215456130744,0.075866869550403767675,0.07673147677926858701,0.1488910465639112779,0.102996103704760047504
1.7600000000000000089,0.29076875996971784932,0.01143800694097870177,0.07510350263486786915,0.07764326395825274507,0.14655027945998536087,0.10264392674237941827
1.7700000000000000178,0.28729670143580249286,0.0097577349439503906214,0.07433654989304397387,0.07852486444882905703,0.14421968961118772357,0.10227111214913607584
1.7800000000000000266,0.283847068246065648,0.0080979692452761743715,0.07356581356958219464,0.07937683926096210374,0.14190102430162271352,0.10187936928961929817
1.7900000000000000355,0.28042073825271274234,0.0064591585321499191824,0.072791026647306369957,0.08019978402270523665,0.13959528535923193537,0.10146969349712596509
1.8000000000000000444,0.27701851963213641739,0.0048419056703374700745,0.07201185665632882371,0.080994329697009037616,0.13730337717613805282,0.10104301564319484452
1.8100000000000000533,0.27364115236400327058,0.0032474069919568525865,0.07122790973701811912,0.08176114305382815861,0.13502610820020063964,0.10060020404478997591
1.8200000000000000622,0.27028930599983735927,0.0016803298191065351407,0.07043873494272739899,0.08250092689253464562,0.13276419288621513215,0.10014206661033318857
