t,n1,n2,n5,n10,n15,n20,f1,f2,f5,f10,f15,f20
6.44,0.14730227069313753,0.028845366874001428,0.013281701539333458,0.003957039257207658,0.0013931933712306628,0.0005333541400070789,1.493848500410743,1.6880269952865694,0.41586653550847835,0.0015580821528136508,4.6643263632420044e-07,3.056627404170804e-11
6.46,0.1476299509261046,0.028893298340297646,0.013551077498136268,0.004100716752397931,0.001466562073705974,0.0005703048329865797,1.5003804030362955,1.7012888280244132,0.4232717560223151,0.001611181348042159,4.899499825432143e-07,3.261059373889976e-11
6.48,0.1479561031183748,0.028940061679831347,0.013824649698947337,0.004249019378231732,0.001543508316837706,0.0006096739400096179,1.5069158212773497,1.7146084907372985,0.43078439286989256,0.0016659150151318806,5.145742235823563e-07,3.478484770123065e-11
6.5,0.14828073132596678,0.02898565017942034,0.014102458702000904,0.004402074943578793,0.001624191906473181,0.0006516102902566275,1.5134547241020935,1.7279860141598935,0.43840564735610627,0.001722328094985929,5.403537678336851e-07,3.7096732340186e-11
6.5200000000000005,0.14860383963368806,0.029030057131167474,0.014384544979231894,0.00456001404572129,0.0017087790520708744,0.0006962712564990841,1.5199970807523073,1.7414214287543888,0.4461367301729022,0.0017804666169766712,5.673389782004678e-07,3.955445389178477e-11
6.54,0.14892543215444567,0.029073275831983433,0.01467094890182596,0.0047229701026625355,0.0017974425850174102,0.0007438232052288179,1.5265428607409537,1.754914764712901,0.4539788614399537,0.0018403777217450043,5.955822491007049e-07,4.216705311375225e-11
6.5600000000000005,0.14924551302856193,0.02911529958308729,0.01496171072752085,0.0048910793844140436,0.0018903621821098181,0.0007944419676553224,1.5330920338497944,1.7684660519598678,0.46193327074535817,0.001902109684413108,6.251380772972553e-07,4.4942361979432014e-11
6.58,0.14956408642310476,0.02915612168953137,0.015256870587691485,0.005064481043203143,0.0019877245941966122,0.0008483133323440179,1.53964457012702,1.7820753201544202,0.47000119718635314,0.0019657119381970966,6.560631421102932e-07,4.7891826833800005e-11
6.6000000000000005,0.1498811565312183,0.029195735459698276,0.0155564684741822,0.005243317142466911,0.002089723879879761,0.0009056335602017832,1.5462004398849096,1.7957425986927313,0.4781838894100545,0.0020312350984425125,6.884163840238514e-07,5.1024563165909586e-11
6.62,0.1501967275714722,0.029234134204818463,0.01586054422591955,0.00542773268456117,0.0021965616442297486,0.0009666099225821053,1.5527596136975024,1.8094679167103367,0.4864826056542194,0.0020987309870704345,7.222590909005715e-07,5.4351680995231704e-11
6.640000000000001,0.15051080378721168,0.029271311238474946,0.016169137515285547,0.005617875637057539,0.002308447282396331,0.001031461263229982,1.559322062398296,1.8232513030844575,0.4948986137880185,0.0021682526574657466,7.576549777040749e-07,5.78852892582486e-11
6.66,0.1508233894459182,0.029307259876108428,0.016482287834254365,0.00581389695751998,0.0024255982279915594,0.0011004185847971377,1.5658877570779626,1.837092786436276,0.5034331913528367,0.0022398544197846293,7.946702793387442e-07,6.163612569364078e-11
6.68,0.1511344888385823,0.02934197343452613,0.0168000344803043,0.006015950616655576,0.0025482402061113903,0.0011737256606590165,1.5724566690820854,1.8509923951332055,0.5120876256031012,0.0023135918667027576,8.333738427070274e-07,6.561767108836384e-11
6.7,0.1514441062790809,0.029375445231405867,0.017122416542091907,0.006224193619700879,0.0026766074908030047,0.0012516396727155904,1.579028770008914,1.864950157291141,0.520863213547114,0.0023895218996146305,8.738372207781452e-07,6.98442500820621e-11
6.72,0.1517522461035609,0.02940766858479647,0.0174494728848921,0.006438786025924884,0.0028109431667833976,0.0013344318758603604,1.5856040317071418,1.8789661007766834,0.5297612619879011,0.0024677027552902557,9.161347641617344e-07,7.432806267413362e-11
6.74,0.15205891266983843,0.02943863681262557,0.01778124213581728,0.006659890966123843,0.00295149939517863,0.0014223882897696717,1.5921824262736994,1.8930402532093507,0.5387830875641119,0.0025481940329656785,9.603437319935638e-07,7.90854712153767e-11
6.76,0.15236411035679862,0.029468343232197207,0.01811776266879765,0.006887674657954783,0.0030985376830015166,0.0015158104186053548,1.5987639260515734,1.907172641963759,0.5479300167909001,0.0026310567219253182,1.0065443887923569e-06,8.41320446418902e-11
6.78,0.15266784356380597,0.02949678115969247,0.01845907258933727,0.007122306418976584,0.0032523291560698437,0.00161501599920294,1.6053485036276354,1.9213632941718024,0.5572033861008454,0.0027163532295407544,1.0548201136193662e-06,8.948352276856853e-11
6.8,0.1529701167101253,0.029523943909672654,0.018805209719045708,0.007363958677249012,0.0034131548350224594,0.0017203397782517356,1.6119361318304986,1.9356122367247914,0.5666045418848921,0.0028041474097860197,1.1052575127221062e-06,9.515862341578372e-11
6.82,0.153270934234347,0.02954982479457399,0.019156211579940303,0.007612806979327668,0.00358130591403281,0.0018321343188975017,1.6185267837283908,1.9499194962755955,0.5761348405332982,0.002894504592245084,1.1579465324354497e-06,1.0117471275182449e-10
6.84,0.1535703005938201,0.029574417124208646,0.01951211537852865,0.007869029995506004,0.0037570840417985607,0.0019507708371413533,1.62512043262704,1.9642850992407404,0.5857956484766151,0.0029874916115997193,1.2129805791425445e-06,1.0755214338793137e-10
6.86,0.15386822026409605,0.02959771420525754,0.019872957989667785,0.008132809522128746,0.003940801604315039,0.002076640068299022,1.6317170520675908,1.978709071802518,0.5955883422266735,0.0030831768376260757,1.2704566396133934e-06,1.143111342517125e-10
6.88,0.15416469773837604,0.029619709340768723,0.020238775940205973,0.008404330480813151,0.0041327820089017255,0.002210153163697339,1.6383166158245253,1.9931914399110462,0.605514308417595,0.0031816302056851893,1.3304754091861226e-06,1.214730121334109e-10
6.9,0.15445973752696965,0.029640395829653523,0.02060960539240683,0.008683780914394833,0.004333359968886374,0.002351742617651315,1.6449190979036137,2.0077322292863378,0.615574943846818,0.0032829232477351467,1.393141417370713e-06,1.2906094507282003e-10
6.92,0.1547533441567572,0.029659766966175442,0.02098548212715815,0.008971351979414649,0.004542881788293807,0.0025018632246392655,1.6515244725398752,2.0223314654203266,0.6257716555161515,0.003387129123845319,1.4585631704522888e-06,1.3709833748317043e-10
6.94,0.1550455221706634,0.029677816039448676,0.021366441526974186,0.009267237934964642,0.004761705645829445,0.0026609930664435394,1.6581327141955622,2.036989173578899,0.6361058606728296,0.0034943226542551256,1.5268532826335835e-06,1.4561142055394463e-10
6.96,0.1553362761271333,0.029694536332925632,0.021752518558779656,0.009571636127680723,0.004990201877356242,0.002829634528828595,1.6647437975581574,2.0517053788038897,0.6465789868505951,0.0036045803519539356,1.5981286210000982e-06,1.546251299006386e-10
6.98,0.15562561059962135,0.029709921123890422,0.02214374775650124,0.009884746972701112,0.005228753256028935,0.003008315347174995,1.6713576975383937,2.0664801059150686,0.6571924719108032,0.003717980455799249,1.6725104544419745e-06,1.641690498858584e-10
7.0,0.1559135301760805,0.029723963682947396,0.02254016320344556,0.010206773930362822,0.005477755269127844,0.003197589680225935,1.6779743892682852,2.0813133795121055,0.6679477640835303,0.0038346029641883692,1.7501246046337529e-06,1.7427220044077421e-10
7.0200000000000005,0.15620003945846653,0.02973665727351201,0.022941798514487494,0.010537923478434233,0.005737616390589545,0.0033980392108975154,1.6845938480991844,2.096205223976524,0.6788463220087155,0.003954529669277288,1.8311016051889791e-06,1.8496470038162332e-10
7.04,0.15648514306224065,0.029747995151297803,0.023348686818056078,0.010878405079653918,0.006008758348116833,0.003610274272819493,1.6912160495998436,2.111155663473631,0.6898896147773022,0.004077844191768766,1.9155768594810994e-06,1.9628037704400642e-10
7.0600000000000005,0.15676884561588558,0.02975797056380579,0.02376086073793824,0.011228431144359506,0.006291616383682376,0.0038349350009939734,1.6978409695545074,2.126164721954434,0.7010791219724146,0.0042046320162608085,2.003690812458568e-06,2.0825300210550843e-10
7.08,0.1570511517604253,0.029766576749807025,0.024178352374886258,0.011588216987957544,0.006586639506112725,0.004072692504624986,1.7044685839610134,2.1412324231575353,0.7124163337105326,0.004334980527180259,2.095589119131611e-06,2.2091871454169333e-10
7.1000000000000005,0.15733206614895134,0.02977380693883155,0.024601193288052815,0.011957980783014776,0.006894290734374702,0.004324250059851529,1.7110988690289095,2.1563587906110224,0.7239027506826969,0.004468979045296083,2.191422823096847e-06,2.343148441043576e-10
7.12,0.15761159344615883,0.02977965435065463,0.025029414476244485,0.012337943505709397,0.007215047330039386,0.004590344319715816,1.7177318011775933,2.171543847634321,0.7355398841957317,0.004606718864818095,2.291348544006789e-06,2.484827358392337e-10
7.140000000000001,0.1578897383278827,0.02978411219477245,0.025463046358996842,0.012728328876392764,0.007549401017303263,0.004871746538315102,1.724367357034462,2.1867876173400576,0.7473292562134627,0.004748293291118056,2.395528656747144e-06,2.6346374429590875e-10
7.16,0.1581665054806472,0.029787173669896513,0.025902118757497546,0.01312936329402399,0.007897858188844045,0.005169263805681146,1.7310055134330795,2.202090122635881,0.7592723993979791,0.0048937976790292,2.504131495461401e-06,2.793014969487841e-10
7.18,0.15844189960121874,0.029788831963428505,0.026346660875333237,0.013541275764185713,0.008260940095615744,0.005483740289445508,1.7376462474113683,2.2174513862262795,0.7713708571508996,0.005043329471778317,2.6173315522687924e-06,2.9604276752775854e-10
7.2,0.15871592539616503,0.029789080250944205,0.026796701279086715,0.013964297820436308,0.008639183018606982,0.005816058478944137,1.7442895362097999,2.2328714306143884,0.7836261836546425,0.005196988240547716,2.7353096770317317e-06,3.137369796642673e-10
7.22,0.15898858758141743,0.02978791169566992,0.027252267878779816,0.014398663438710905,0.009033138420415044,0.0061671404269262415,1.7509353572696187,2.2483502781037656,0.7960399439137311,0.005354875724649945,2.8582532997686908e-06,3.3243446063319494e-10
7.24,0.1592598908818493,0.029785319447972598,0.027713387908183184,0.014844608944517302,0.009443373074381894,0.006537948983610839,1.7575836882310722,2.263887950800164,0.8086137137961114,0.005517095872352379,2.986356648964377e-06,3.5219011168558163e-10
7.26,0.1595298400308458,0.029781296644822937,0.02818008790497035,0.015302372912604768,0.009870469168833707,0.0069294890173636995,1.7642345069316563,2.2794844706132853,0.8213490800744577,0.0056837548823676426,3.1198209667424517e-06,3.7305904224245807e-10
7.28,0.1597984397698951,0.029775836409291104,0.02865239369076082,0.015772196058868777,0.010315024383899106,0.007342808615968482,1.7708877914043826,2.295139859258511,0.8342476404675474,0.005854961245957851,3.258854760298921e-06,3.9510198645454537e-10
7.3,0.160065694848172,0.029768931850010304,0.029130330351020375,0.016254321124155518,0.01077765193813324,0.007779000262082576,1.7775435198760514,2.3108541382586343,0.8473110036815913,0.0060308257897534094,3.4036740259416506e-06,4.183817790400889e-10
7.32,0.16033161002213853,0.029760576060660755,0.029613922214860235,0.01674899274971152,0.011258980602104954,0.008239201976383535,1.7842016707655515,2.3266273289455586,0.8605407894516212,0.006211461719211508,3.5545025056546007e-06,4.429625003590413e-10
7.34,0.16059619005514175,0.029750762119444805,0.030103192834715773,0.01725645734395517,0.011759654675874667,0.008724598421840911,1.7908622226821624,2.3424594524619886,0.8739386285828767,0.006396984662768352,3.711571939523469e-06,4.689145396697127e-10
7.36,0.16085943971702332,0.02973948308855891,0.030598164965929486,0.017776962940287085,0.012280333927177159,0.00923642196284722,1.7975251544238822,2.3583505297631158,0.8875061629922031,0.006587512716687978,3.875122327028547e-06,4.963091320669692e-10
7.38,0.1611213637837308,0.029726732013671563,0.031098860546237197,0.018310759045635068,0.012821693486939534,0.009775953673497106,1.8041904449757629,2.3743005816182694,0.901245045749477,0.0067831664905963155,4.045402202074189e-06,5.252237509983727e-10
7.4,0.1613819670369372,0.029712501923397572,0.03160530067517247,0.01885809647943343,0.013384423698622762,0.010344524290361286,1.8108580735082642,2.3903096286125707,0.9151569411190245,0.006984069153748468,4.222668902411962e-06,5.557362774156409e-10
7.42,0.16164125426366524,0.02969678582876887,0.0321175055933897,0.01941922720273396,0.013969229917711077,0.010943515106737195,1.8175280193756211,2.406377691148561,0.9292435246010868,0.007190346481978181,4.407188869967975e-06,5.879325938773006e-10
7.44,0.16189923025591513,0.029679576722706644,0.032635494661920714,0.019994404137147093,0.014576832257541191,0.011574358807816203,1.8242002621142244,2.4225047894478244,0.943506482973259,0.007402126905418642,4.599237930564936e-06,6.218979174451184e-10
7.46,0.16215589981030326,0.02966086757949734,0.03315928634137532,0.020583880973321336,0.015207965277539393,0.012238540249726681,1.8308747814410173,2.438690943552585,0.957947514331987,0.007619541556911231,4.79910161334619e-06,6.577268464589658e-10
7.48,0.1624112677276986,0.029640651354262724,0.03368889817108975,0.021187911968652804,0.015863377609806273,0.012937597190271924,1.8375515572519037,2.4549361733273054,0.9725683281340359,0.007842724321205346,5.0070754515602054e-06,6.955146143096698e-10
7.5,0.1626653388128702,0.029618920982427986,0.034224346748232055,0.021806751733931776,0.01654383151990978,0.013673120985880867,1.8442305696201737,2.471240498460252,0.9873706452380034,0.008071811884879394,5.223465311165091e-06,7.353621790115111e-10
7.5200000000000005,0.16291811787413893,0.029595669379193668,0.034765647706883326,0.02244065500864835,0.01725010239771161,0.014446757278283321,1.850911798794942,2.487603938465065,1.002356197945837,0.008306943787039868,5.44858772187023e-06,7.773775522058876e-10
7.54,0.16316960972303352,0.0295708894390108,0.035312815697099126,0.0230898764246567,0.01798297817400202,0.015260206706377592,1.8575952251995949,2.5040265126823,1.0175267300443582,0.008548262470794493,5.68277021743855e-06,8.216723905702292e-10
7.5600000000000005,0.16341981917394838,0.0295445740350401,0.035865864363952095,0.02375467025791986,0.018743258658779422,0.01611522569458444,1.864280829430261,2.5205082402809684,1.0328839968468053,0.008795913335508767,5.92635168631686e-06,8.68361739942133e-10
7.58,0.16366875104381556,0.029516716018631164,0.03642480632658959,0.024435290168079892,0.01953175479713586,0.017013627389738675,1.8709685922542856,2.5370491402600517,1.0484297652343946,0.009050044789846558,6.179682735908701e-06,9.175693256231044e-10
7.6000000000000005,0.16391641015177247,0.02948730821878752,0.03698965315729481,0.025131988925569195,0.020349287838865273,0.017957282845558552,1.8776584946087251,2.5536492314500108,1.0641658136978929,0.009310808305621608,6.443126064560233e-06,9.694237453281913e-10
7.62,0.16416280131883826,0.02945634344163174,0.03756041536057288,0.02584501812602303,0.021196688418258322,0.018948122588855993,1.88435051759885,2.5703085325142827,1.0800939323791863,0.009578358472466074,6.717056840510647e-06,1.0240600153332279e-09
7.640000000000001,0.16440792936759668,0.029423814469880284,0.038137102352276284,0.02657462789175372,0.022074795540985546,0.019988138746975234,1.891044642496665,2.587027061950756,1.0962159231128918,0.009852853053310977,7.00186309825831e-06,1.0816192806442067e-09
7.66,0.16465179912188194,0.0293897140623085,0.03871972243877377,0.027321066560048988,0.022984455475579816,0.02107938797434597,1.8977408507394398,2.6038048380932395,1.1125335994679555,0.010134453040700148,7.297946147530162e-06,1.1422495099816301e-09
7.68,0.164894415406467,0.02935403495321602,0.039308282796179664,0.028084580358093806,0.023926520547918696,0.022223995491097194,1.9044391239282508,2.620641879112923,1.1290487867892818,0.010423322713957534,7.6057209844726696e-06,1.2061059470284846e-09
7.7,0.1651357830467639,0.02931676985189951,0.03990278944965678,0.0288654130643131,0.024901847838207578,0.023424160642808882,1.9111394438265445,2.637538203019808,1.1457633222393622,0.010719629697197452,7.92561672308151e-06,1.2733513157585431e-09
7.72,0.1653759068685188,0.029277911442117225,0.040503247252801494,0.029663805655957894,0.025911297781473403,0.024682164513460662,1.9178417923586994,2.6544938276641443,1.1626790548399206,0.011023545018202187,8.258077036701909e-06,1.3441545268519595e-09
7.74,0.16561479169752089,0.02923745238155969,0.04110965986713048,0.030479995942788364,0.026955732674525355,0.026000380280598718,1.9245461516086135,2.6715087707378444,1.17979784551358,0.01133524316817144,8.603560611252101e-06,1.4186954251331418e-09
7.76,0.1658524423593081,0.02919538530131344,0.041722029741670254,0.031314218186698925,0.028036015094804162,0.027381287201773234,1.931252503818297,2.688583049775888,1.197121567125526,0.011654902162359464,8.962541611195039e-06,1.4971608519798647e-09
7.78,0.1660888636788862,0.029151702805334204,0.04234035809268229,0.032166702707207805,0.029153006239804338,0.028827489375908857,1.9379608313864818,2.7057166821577097,1.2146521045251937,0.011982703601606037,9.335510160148495e-06,1.5797455729610762e-09
7.8,0.16632406048044165,0.029106397469912844,0.042964644883519185,0.03303767547269912,0.03030756419978976,0.03034174074680962,1.9446711168672357,2.722909685108578,1.2323913545879661,0.012318832734767598,9.722972835840857e-06,1.6666544090649042e-09
7.82,0.16655803758706883,0.029059461843147782,0.04359488880462985,0.0339273576773763,0.03150054218176186,0.031926978226813556,1.9513833429685998,2.7401620757009715,1.2503412262568752,0.01266347852207824,1.0125453172602058e-05,1.7581019822449031e-09
7.84,0.16679079982049436,0.029010888444407953,0.04423108725374178,0.0348359653039195,0.03273278670926176,0.033586365339609674,1.9580974925512293,2.757473870855917,1.2685036405843277,0.013016833699421962,1.0543492188906988e-05,1.8543126007206155e-09
7.86,0.16702235200080934,0.028960669763806873,0.04487323631621311,0.035763708671834926,0.03400513583089937,0.03532334944127256,1.9648135486270462,2.774845087344351,1.2868805307738356,0.013379094843556818,1.0977648919264662e-05,1.955521586695301e-09
7.88,0.1672526989462064,0.028908798261678033,0.04552133074559073,0.036710791971570324,0.03531841738113635,0.03714173641422489,1.9715314943579125,2.792275741788431,1.3054738422217511,0.013750462438284617,1.1428500965918869e-05,2.0619739270444597e-09
7.9,0.16748184547271847,0.028855266368039617,0.04617536394436896,0.0376774127844709,0.03667344735013801,0.03904578778569875,1.9782513130543058,2.809765850662873,1.3242855325590364,0.014131140941574954,1.1896645068330194e-05,2.173927388844869e-09
7.92,0.16770979639396238,0.02880006648206726,0.0468353279449809,0.03866376158871818,0.03807102843636266,0.04104034655809558,1.9849729881740081,2.827315430296244,1.3433175716930155,0.01452133885367265,1.2382697682604688e-05,2.291652363862898e-09
7.94,0.1679365565208878,0.028743190971574246,0.04750121339102919,0.03967002125142758,0.03951194887672424,0.0431309997256494,1.9916965033208123,2.844924496872267,1.3625719418491529,0.014921268786189582,1.2887295576209225e-05,2.4154281921712943e-09
7.96,0.1681621306615299,0.028684632172477534,0.0481730095187757,0.04069636650713878,0.040996981675837624,0.04532428758095702,1.9984218422432314,2.8625930664310992,1.3820506376128578,0.015331147532166411,1.3411096457332372e-05,2.5455498573829134e-09
7.98,0.16838652362076567,0.02862438238828611,0.04885070413890166,0.04174296342296372,0.04252688438937129,0.04762797260022816,2.0051489888332275,2.88032115487061,1.4017556659712649,0.015751196137185577,1.39547795872611e-05,2.6823273357560054e-09
8.0,0.16860974020007136,0.028562433889564667,0.04953428361855708,0.04280996885074572,0.044102399658721134,0.050051384080744186,2.0118779271249436,2.8981087779476407,1.4216890463550496,0.01618163997146518,1.4519046443521796e-05,2.826081004966666e-09
8.02,0.16883178519729167,0.02849877891342612,0.05022373286371722,0.04389752986661751,0.04572425674717107,0.05260585896732592,2.0186086412934547,2.9159559512792534,1.4418528106802602,0.016622708802996967,1.5104621384190247e-05,2.9771479331064858e-09
8.040000000000001,0.16905266340640382,0.028433409663004477,0.05091903530186133,0.04500578319841393,0.047393174394235474,0.05530530467157786,2.0253411156535233,2.933862690343974,1.4622490033901425,0.01707463687173405,1.5712252329434184e-05,3.13588184001103e-09
8.06,0.16927237961729036,0.028366318306946987,0.051620172864986984,0.04613485464146751,0.04910986538840477,0.05816691643996633,2.032075334658369,2.951829010483015,1.4828796814969754,0.01753766296482242,1.6342711469476914e-05,3.302651054837301e-09
8.08,0.16949093861551612,0.02829749697888828,0.05232712597298087,0.047284858463381985,0.05087504336331046,0.06121209031702678,2.038811282898449,2.9698549269014958,1.5037469146239437,0.018012030492902894,1.6996795988525745e-05,3.4778385892322227e-09
8.1,0.16970834518210415,0.028226937776951583,0.05303987351736453,0.04845589679846306,0.05268943245380016,0.06446758341941987,2.0455489451002498,2.987940454669657,1.5248527850469835,0.0184979875674994,1.767532880268218e-05,3.661847396747572e-09
8.120000000000001,0.16992460409332455,0.028154632763236345,0.05375839284542992,0.04964805903255382,0.05455378061321643,0.06796698663684167,2.052288306125086,3.0060856087240433,1.5461993877366782,0.01899578707948042,1.8379159331733874e-05,3.8551002973699595e-09
8.14,0.1701397201204745,0.028080573963308583,0.0544826597447729,0.05086142117910628,0.05646887759977125,0.07175259169635125,2.0590293509679136,3.024290403868695,1.5677888304001193,0.01950568677865216,1.910916427335919e-05,4.05803503683361e-09
8.16,0.17035369802967343,0.02800475336570495,0.05521264842826229,0.05209604524743967,0.05843557889874359,0.07587775562858226,2.0657720647561524,3.0425548547763275,1.5896232335228202,0.020027949354444102,1.9866248414388702e-05,4.271111400826239e-09
8.18,0.17056654258165457,0.027927162921432897,0.055948331519446025,0.05335197860421155,0.06045483717129757,0.08040989213186363,2.0725164327485186,3.060878975989489,1.6117047304106158,0.02056284251773636,2.065134545437593e-05,4.494809307966726e-09
8.2,0.1707782585315636,0.02784779454347532,0.05668968003841401,0.05462925332922091,0.06252774322646389,0.08543425248373154,2.0792624403338653,3.079262781921722,1.6340354672315807,0.02111063908382476,2.1465418857387643e-05,4.729629068570609e-09
8.22,0.17098885062875988,0.027766640106304866,0.05743666338814362,0.055927885566825826,0.0646555790204593,0.09105870016872243,2.086010073030043,3.097706286858696,1.656617603057958,0.02167161705654373,2.2309462720507397e-05,4.976097096888431e-09
8.24,0.1711983236166163,0.02768369144539248,0.05818924934133253,0.05724787487432943,0.06683988582240662,0.09741973535695392,2.0927593164827494,3.116209504959352,1.6794533099080824,0.02224605971355782,2.318450267202874e-05,5.234757582905751e-09
8.26,0.17140668223233294,0.027598940356739404,0.058947404027754405,0.058589203568858036,0.06908255147922936,0.10469009037009716,2.09951015646442,3.1347724502570253,1.7025447727883403,0.022834255692836338,2.409159678464829e-05,5.506182739544167e-09
8.28,0.17161393120674437,0.027512378596386687,0.05971109192213311,0.05995183607439942,0.07138592170422912,0.11308829853362899,2.1062625788730927,3.153395136660555,1.7258941897351174,0.023436499080320177,2.5031836520734387e-05,5.790969464036247e-09
8.3,0.1718200752641361,0.027423997879968496,0.06048027583257884,0.06133571827082939,0.07375294155257774,0.12289074034985742,2.113016569731318,3.1720775779553927,1.7495037718567719,0.024053089498792132,2.6006347704223515e-05,6.08974120667292e-09
8.32,0.17202511912206014,0.02733378988222983,0.061254916889577946,0.06274077684693478,0.0761873347932662,0.13444679773017384,2.119772115185048,3.1908197878046862,1.773375743375594,0.02468433219798131,2.7016291510799088e-05,6.403146343106879e-09
8.34,0.1722290674911573,0.027241746236591726,0.062034974535579636,0.06416691865968832,0.07869383081667115,0.1481979053158759,2.1265292015025556,3.2096217797503845,1.7975123416698107,0.025330538145893783,2.8062865486405403e-05,6.731864834367023e-09
8.36,0.17243192507497923,0.027147858534689557,0.0628204065151715,0.0656140301022028,0.08127845112336807,0.16470148543244392,2.133287815073358,3.228483567214293,1.8219158173155594,0.025992024121399164,2.914730459444691e-05,7.076604751691734e-09
8.38,0.17263369656981892,0.027052118325942672,0.06361116886588944,0.06708197648314729,0.08394887043994634,0.1846609995826014,2.14004794240714,3.247405163499154,1.8465884341289036,0.026669112808073863,3.027088228968304e-05,7.438105914945042e-09
8.4,0.17283438666453732,0.026954517117126892,0.06440721590965717,0.06857060142065824,0.08671487124552446,0.20896365652897606,2.146809570132702,3.2663865817896838,1.8715324692078443,0.02736213288931869,3.1434911625962474e-05,7.81713974532365e-09
8.42,0.1730340000403993,0.026855046371954912,0.06520850024488638,0.07007972625418903,0.08958891514814331,0.23872769974345084,2.153572684996911,3.285427835153642,1.896750212974336,0.02807141914478324,3.264074638041934e-05,8.214510663860179e-09
8.44,0.1732325413709095,0.02675369751066362,0.06601497273924896,0.07160914947816058,0.09258686034512312,0.27536167361525987,2.1603372738636506,3.304528936542855,1.9222439692163173,0.028797312548088008,3.388978220986312e-05,8.631060634957378e-09
8.46,0.17343001532164987,0.026650461909620764,0.06682658252313799,0.07315864620181446,0.0957288616115578,0.32063866096050486,2.167103323712802,3.3236898987942487,1.948016055129763,0.02954016036584989,3.518345785595089e-05,9.067665323151735e-09
8.48,0.17362642655012328,0.02654533090094086,0.06764327698384905,0.07472796764026612,0.099040498227331,0.3767892220876857,2.1738708216392086,3.342910734630865,1.9740688013607046,0.03030031625807641,3.652325635117716e-05,9.525238051737802e-09
8.5,0.17382177970560156,0.026438295772108933,0.06846500176047596,0.07631684064252661,0.10255418639758729,0.44661768265473933,2.1806397548516756,3.362191456662872,2.0004045520473204,0.031078140379875847,3.791070627926094e-05,1.0004734788649731e-08
8.52,0.17401607942896738,0.026329347765626916,0.06929170073955371,0.07792496726313833,0.10631094656680125,0.5336475567939016,2.1874101106719537,3.3815320773885733,2.0270256648619775,0.031873999484552204,3.934738306057185e-05,1.0507148538978523e-08
8.540000000000001,0.17420933035257014,0.02621847807866719,0.07012331605147006,0.07955202438519758,0.11036261321800697,0.6423033067054787,2.1941818765337513,3.400932609195393,2.0539345110533156,0.032688267028073426,4.08349102658344e-05,1.1033515761952788e-08
8.56,0.1744015371000797,0.026105677862754507,0.07095978806765263,0.08119766340383071,0.11477459608364761,0.7781373959515855,2.200955039981744,3.4203930643608498,2.081133475488337,0.03352132327491553,4.2374960978918997e-05,1.1584919377750704e-08
8.58,0.17459270428634038,0.025990938223448338,0.07180105539854004,0.08286150998084253,0.11962932815734639,0.9481137723307256,2.2077295886705968,3.4399134550535577,2.108624956694475,0.03437355540536369,4.396925916395438e-05,1.21624867047514e-08
8.6,0.17478283651723037,0.02587425022006066,0.07264705489238032,0.08454316388325428,0.12503056870024704,1.1609616178544326,2.214505510363996,3.4594937933341687,2.136411366901719,0.035245357624176035,4.561958110663469e-05,1.2767393098591984e-08
8.620000000000001,0.17497193838952851,0.025755604865386778,0.07349772163485258,0.08624219892087572,0.131108770077276,1.427616551811493,2.2212827929336862,3.4791340911563373,2.1644951320847277,0.036137131270719526,4.732775687026539e-05,1.3400864897719445e-08
8.64,0.17516001449077362,0.025634993125452605,0.07435298894951912,0.08795816300106717,0.13802776757996443,1.7617706209139126,2.2280614243585157,3.498834360367675,2.1928786920048955,0.03704928493058632,4.9095671771359504e-05,1.4064177817187235e-08
8.66,0.17534706939913314,0.02551240591930064,0.07521278839916248,0.08969057832259143,0.14599311366172743,2.180557546355153,2.2348413927234985,3.5185946127106873,2.2215645002525433,0.03798223454861431,5.092526793903926e-05,1.4758664829979842e-08
8.68,0.17553310768327302,0.02538783411878865,0.07607704978797211,0.09143894173491653,0.1552624550220183,2.7054060532985993,2.2416226862188737,3.538414859823705,2.2505550242890107,0.03893640354345476,5.281854587112428e-05,1.5485711795023775e-08
8.700000000000001,0.17571813390223595,0.02526126854842707,0.07694570116464514,0.09320272529507932,0.16615844617085776,3.3631019696531053,2.248405293139177,3.55829511324181,2.2798527454888133,0.03991222292360829,5.477756605124974e-05,1.6246768124419146e-08
8.72,0.17590215260530523,0.025132699985225177,0.07781866882636014,0.09498137706100009,0.17908481073124813,4.187109499833808,2.255189201882323,3.57823538439775,2.3094601591817723,0.04091013140499888,5.680445060039796e-05,1.704333356740718e-08
8.74,0.17608516833189417,0.025002119158612418,0.07869587732371465,0.0967743221688325,0.19454630703719727,5.2192140885175515,2.2619744009486937,3.5982356846228485,2.3393797746952045,0.04193057553006152,5.890138496858982e-05,1.7876984239199586e-08
8.76,0.17626718561141777,0.02486951675032837,0.07957724946654314,0.09858096425229658,0.2131735340285022,6.511564121679429,2.2687608789402347,3.6182960251479024,2.3696141153960553,0.04297400978840079,6.107061967494334e-05,1.874935188577549e-08
8.78,0.17644820896317964,0.024734883394431473,0.0804627063307292,0.10040068727508862,0.23575373500025457,8.12920702205456,2.275548624559561,3.638416417104077,2.4001657187330876,0.04404089673900493,6.331447208282322e-05,1.966213789088999e-08
8.8,0.17662824289625692,0.02459820967727028,0.08135216726594832,0.10223285786333042,0.2632690302205397,10.153237887918811,2.282337626609065,3.658596871523787,2.431037136279065,0.04513170713403985,6.563532822810956e-05,2.0617119007147906e-08
