 t	 x	 y	 z	 w
3.5000 0.6751 0.6810 0.4178 0.1205
3.5100 0.6774 0.6838 0.4018 0.1040
3.5200 0.6796 0.6862 0.3855 0.0881
3.5300 0.6816 0.6882 0.3689 0.0729
3.5400 0.6833 0.6898 0.3519 0.0586
3.5500 0.6847 0.6911 0.3346 0.0454
3.5600 0.6860 0.6921 0.3171 0.0334
3.5700 0.6870 0.6927 0.2994 0.0230
3.5800 0.6877 0.6930 0.2814 0.0143
3.5900 0.6883 0.6931 0.2633 0.0077
3.6000 0.6886 0.6928 0.2451 0.0037
3.6100 0.6889 0.6924 0.2268 0.0030
3.6200 0.6889 0.6917 0.2085 0.0058
3.6300 0.6888 0.6908 0.1903 0.0114
3.6400 0.6886 0.6898 0.1721 0.0190
3.6500 0.6883 0.6887 0.1542 0.0285
3.6600 0.6879 0.6874 0.1366 0.0393
3.6700 0.6873 0.6861 0.1193 0.0514
3.6800 0.6867 0.6848 0.1026 0.0645
3.6900 0.6860 0.6835 0.0864 0.0784
3.7000 0.6852 0.6822 0.0711 0.0931
3.7100 0.6843 0.6810 0.0566 0.1083
3.7200 0.6835 0.6799 0.0432 0.1240
3.7300 0.6827 0.6789 0.0312 0.1402
3.7400 0.6819 0.6781 0.0207 0.1566
3.7500 0.6812 0.6775 0.0122 0.1734
3.7600 0.6806 0.6770 0.0059 0.1903
3.7700 0.6801 0.6768 0.0028 0.2073
3.7800 0.6798 0.6768 0.0035 0.2245
3.7900 0.6796 0.6770 0.0079 0.2417
3.8000 0.6796 0.6775 0.0151 0.2589
3.8100 0.6798 0.6782 0.0247 0.2760
3.8200 0.6801 0.6790 0.0361 0.2931
3.8300 0.6806 0.6801 0.0491 0.3100
3.8400 0.6813 0.6813 0.0635 0.3268
3.8500 0.6821 0.6826 0.0791 0.3433
3.8600 0.6829 0.6840 0.0957 0.3596
3.8700 0.6839 0.6855 0.1130 0.3756
3.8800 0.6849 0.6869 0.1310 0.3912
3.8900 0.6859 0.6883 0.1495 0.4065
3.9000 0.6869 0.6897 0.1684 0.4213
3.9100 0.6879 0.6908 0.1876 0.4357
3.9200 0.6888 0.6918 0.2069 0.4495
3.9300 0.6897 0.6926 0.2262 0.4628
3.9400 0.6905 0.6930 0.2456 0.4756
3.9500 0.6911 0.6931 0.2648 0.4878
3.9600 0.6917 0.6928 0.2838 0.4994
3.9700 0.6921 0.6920 0.3025 0.5104
3.9800 0.6923 0.6908 0.3209 0.5208
3.9900 0.6925 0.6890 0.3390 0.5306
4.0000 0.6925 0.6867 0.3567 0.5397
4.0100 0.6923 0.6837 0.3739 0.5483
4.0200 0.6921 0.6801 0.3907 0.5563
4.0300 0.6917 0.6759 0.4070 0.5637
4.0400 0.6912 0.6710 0.4228 0.5706
4.0500 0.6907 0.6654 0.4380 0.5769
4.0600 0.6901 0.6591 0.4527 0.5827
4.0700 0.6895 0.6520 0.4669 0.5881
4.0800 0.6888 0.6442 0.4806 0.5930
4.0900 0.6882 0.6357 0.4937 0.5974
4.1000 0.6876 0.6264 0.5063 0.6014
4.1100 0.6871 0.6164 0.5183 0.6050
4.1200 0.6867 0.6056 0.5298 0.6083
4.1300 0.6863 0.5941 0.5408 0.6112
4.1400 0.6861 0.5819 0.5512 0.6137
4.1500 0.6861 0.5690 0.5612 0.6159
4.1600 0.6861 0.5553 0.5706 0.6178
4.1700 0.6863 0.5410 0.5794 0.6194
4.1800 0.6867 0.5260 0.5878 0.6207
4.1900 0.6871 0.5104 0.5957 0.6216
4.2000 0.6876 0.4942 0.6031 0.6223
4.2100 0.6883 0.4773 0.6100 0.6227
4.2200 0.6889 0.4599 0.6164 0.6227
4.2300 0.6896 0.4420 0.6224 0.6224
4.2400 0.6902 0.4235 0.6279 0.6218
4.2500 0.6908 0.4046 0.6329 0.6208
4.2600 0.6914 0.3853 0.6375 0.6195
4.2700 0.6919 0.3656 0.6417 0.6179
4.2800 0.6923 0.3455 0.6455 0.6158
4.2900 0.6925 0.3251 0.6490 0.6134
4.3000 0.6927 0.3045 0.6520 0.6105
4.3100 0.6928 0.2838 0.6547 0.6072
4.3200 0.6928 0.2629 0.6570 0.6035
4.3300 0.6927 0.2420 0.6590 0.5993
4.3400 0.6926 0.2211 0.6607 0.5947
4.3500 0.6924 0.2004 0.6622 0.5895
4.3600 0.6923 0.1799 0.6633 0.5838
4.3700 0.6922 0.1597 0.6641 0.5777
4.3800 0.6920 0.1400 0.6647 0.5710
4.3900 0.6920 0.1209 0.6650 0.5638
4.4000 0.6919 0.1026 0.6650 0.5560
4.4100 0.6920 0.0852 0.6648 0.5477
4.4200 0.6920 0.0689 0.6643 0.5389
4.4300 0.6921 0.0540 0.6636 0.5296
4.4400 0.6922 0.0407 0.6625 0.5198
4.4500 0.6923 0.0293 0.6612 0.5094
4.4600 0.6924 0.0203 0.6597 0.4986
4.4700 0.6925 0.0142 0.6578 0.4872
4.4800 0.6925 0.0115 0.6556 0.4754
4.4900 0.6926 0.0128 0.6531 0.4631
4.5000 0.6926 0.0178 0.6503 0.4503
4.5100 0.6926 0.0260 0.6471 0.4371
4.5200 0.6926 0.0368 0.6435 0.4234
4.5300 0.6925 0.0499 0.6396 0.4093
4.5400 0.6925 0.0649 0.6353 0.3948
4.5500 0.6925 0.0815 0.6306 0.3798
4.5600 0.6924 0.0994 0.6254 0.3645
4.5700 0.6924 0.1185 0.6199 0.3487
4.5800 0.6923 0.1385 0.6139 0.3326
4.5900 0.6923 0.1593 0.6074 0.3161
4.6000 0.6923 0.1808 0.6005 0.2993
4.6100 0.6923 0.2026 0.5931 0.2822
4.6200 0.6922 0.2248 0.5852 0.2649
4.6300 0.6923 0.2471 0.5769 0.2473
4.6400 0.6923 0.2695 0.5680 0.2295
4.6500 0.6923 0.2919 0.5586 0.2117
4.6600 0.6923 0.3141 0.5486 0.1938
4.6700 0.6923 0.3360 0.5382 0.1760
4.6800 0.6923 0.3576 0.5271 0.1584
4.6900 0.6923 0.3788 0.5155 0.1410
4.7000 0.6923 0.3995 0.5034 0.1239
4.7100 0.6923 0.4196 0.4907 0.1073
4.7200 0.6922 0.4391 0.4774 0.0914
4.7300 0.6921 0.4580 0.4635 0.0762
4.7400 0.6920 0.4761 0.4490 0.0619
4.7500 0.6919 0.4935 0.4340 0.0488
4.7600 0.6918 0.5102 0.4184 0.0369
4.7700 0.6916 0.5260 0.4023 0.0265
4.7800 0.6915 0.5410 0.3856 0.0178
4.7900 0.6913 0.5553 0.3685 0.0113
4.8000 0.6911 0.5687 0.3508 0.0072
4.8100 0.6909 0.5813 0.3327 0.0061
4.8200 0.6908 0.5931 0.3142 0.0081
4.8300 0.6906 0.6041 0.2954 0.0128
4.8400 0.6903 0.6143 0.2763 0.0197
4.8500 0.6901 0.6237 0.2570 0.0285
4.8600 0.6899 0.6325 0.2375 0.0387
4.8700 0.6897 0.6404 0.2180 0.0501
4.8800 0.6894 0.6477 0.1985 0.0626
4.8900 0.6892 0.6544 0.1791 0.0759
4.9000 0.6889 0.6604 0.1600 0.0900
4.9100 0.6887 0.6657 0.1413 0.1048
4.9200 0.6884 0.6705 0.1230 0.1200
4.9300 0.6882 0.6748 0.1054 0.1358
4.9400 0.6879 0.6785 0.0886 0.1519
4.9500 0.6877 0.6817 0.0728 0.1683
4.9600 0.6875 0.6845 0.0580 0.1850
4.9700 0.6872 0.6868 0.0446 0.2019
4.9800 0.6870 0.6887 0.0327 0.2189
4.9900 0.6867 0.6902 0.0226 0.2360
5.0000 0.6864 0.6914 0.0147 0.2532
5.0100 0.6861 0.6923 0.0093 0.2704
5.0200 0.6857 0.6928 0.0070 0.2876
5.0300 0.6853 0.6931 0.0080 0.3046
5.0400 0.6848 0.6931 0.0123 0.3215
5.0500 0.6843 0.6929 0.0192 0.3383
5.0600 0.6837 0.6925 0.0282 0.3547
