t,a,b,c,d
0.51,0.977520333300713,0.68933932203725,0.8896686704343552,0.9529350257833044
0.512,0.976688308247161,0.6979769655977088,0.8899394170756444,0.9529320347744299
0.514,0.9758615284887389,0.7062868033771429,0.8902086178622701,0.9529291393550641
0.516,0.9750406208170291,0.7142798804412626,0.890476072800827,0.9529263389681769
0.518,0.9742261660123422,0.7219669212515877,0.8907415967877313,0.9529236329806957
0.52,0.9734187010524697,0.7293583368187199,0.891005018861571,0.9529210206875486
0.522,0.9726187212344067,0.7364642318005578,0.8912661814865623,0.952918501315581
0.524,0.9718266822119361,0.7432944115393377,0.8915249398660391,0.9529160740273457
0.526,0.9710430019518896,0.7498583890318576,0.8917811612849155,0.9529137379247699
0.528,0.9702680626118427,0.7561653918277392,0.8920347244801099,0.9529114920527084
0.53,0.9695022123419007,0.7622243688510083,0.892285519037918,0.9529093354023769
0.532,0.9687457670132009,0.7680439971407274,0.8925334448173807,0.9529072669146804
0.534,0.9679990118756474,0.7736326885067922,0.8927784113986914,0.9529052854834344
0.536,0.9672622031473465,0.7789985960974062,0.8930203375557253,0.95290338995848
0.538,0.9665355695381398,0.7841496208750993,0.8932591507518084,0.9529015791487011
0.54,0.9658193137095593,0.7890934179985061,0.8934947866578449,0.9528998518249434
0.542,0.9651136136734612,0.7938374031074381,0.8937271886919773,0.9528982067228394
0.544,0.9644186241315389,0.7983887585090906,0.8939563075799517,0.9528966425455412
0.546,0.9637344777578375,0.8027544392635175,0.8941821009354058,0.9528951579663643
0.548,0.963061286426338,0.8069411791667696,0.8944045328593015,0.9528937516313412
0.55,0.9623991423856173,0.810955496630356,0.894623573557775,0.9528924221616962
0.552,0.9617481193825227,0.8148037004559247,0.8948391989776687,0.9528911681562329
0.554,0.9611082737367423,0.8184918955042736,0.8950513904590557,0.9528899881936397
0.556,0.9604796453681027,0.8220259882580362,0.8952601344040865,0.9528888808347219
0.558,0.9598622587783499,0.8254116922775572,0.8954654219614944,0.9528878446245512
0.56,0.9592561239891338,0.8286545335496787,0.8956672487261423,0.9528868780945446
0.562,0.9586612374378465,0.8317598557293142,0.8958656144529881,0.952885979764464
0.5640000000000001,0.9580775828329192,0.8347328252738618,0.8960605227848935,0.952885148144351
0.5660000000000001,0.9575051319701277,0.8375784364706442,0.8962519809936935,0.9528843817363846
0.5680000000000001,0.9569438455114053,0.8403015163577119,0.8964399997339898,0.9528836790366734
0.5700000000000001,0.9563936737276165,0.8429067295384679,0.8966245928091292,0.9528830385369804
0.5720000000000001,0.9558545572066893,0.8453985828906961,0.8968057769488604,0.9528824587263797
0.5740000000000001,0.9553264275284614,0.84778143017068,0.8969835715981755,0.9528819380928494
0.5760000000000001,0.9548092079075554,0.8500594765132052,0.897157998716859,0.952881475124802
0.578,0.9543028138055362,0.8522367828283285,0.8973290825892865,0.9528810683125502
0.58,0.9538071535135866,0.8543172700958847,0.8974968496440349,0.9528807161497144
0.582,0.9533221287068648,0.8563047235587733,0.8976613282828729,0.9528804171345685
0.584,0.9528476349716967,0.8582027968161491,0.897822548718728,0.9528801697713278
0.586,0.9523835623066904,0.8600150158176977,0.8979805428222327,0.9528799725713809
0.588,0.9999999999999999,0.01586508442226079,0.881837535101922,0.9528487695463115
0.59,0.9999626537598574,0.04730083770648524,0.8818506276517051,0.9528531457093886
0.592,0.9998541570261801,0.07774078687769863,0.8818880370519221,0.9528571920238417
