t,a,b,c,d,e,f,g,h,i,l,m,n,o,p,q,r
0.11800000000000001,0.02808326051966584,0.03921263165412781,0.014768985957488464,0.012460270523204716,0.12389206507861085,0.08157072222949266,0.05527209103013841,0.027510182911574685,0.04825303830351431,0.056281986932189644,0.025411938873762058,0.019222099894381388,0.19305898942350389,0.10983940297277704,0.056158680465947346,0.10900365322962081
0.12,0.029502634093852266,0.04078278188923523,0.016168067934204614,0.013443824249077948,0.11653599521035433,0.0760370460147292,0.05358151163240429,0.026477878274668902,0.05290062083171034,0.0608643591650268,0.028729502936825926,0.021453770854406497,0.18996213139042795,0.1070974809280207,0.05679696488410491,0.10966542971095024
0.122,0.03537778331394291,0.047868401877042104,0.017412093115454764,0.014096587869233604,0.1324307968801173,0.08466257101028558,0.05387169436324886,0.02609290126852819,0.054625592279143424,0.061195456310782936,0.02615663673102652,0.018998022063066455,0.1851680885724803,0.10208758742829985,0.048381556983754605,0.09157422993359239
0.124,0.032614379962682266,0.04220184522837969,0.01729811404886324,0.013368490110999994,0.14927078277779335,0.09180523171946323,0.06426462909155556,0.030040410914030584,0.04425371238936015,0.04709478222858581,0.022725458424907738,0.015713834270246096,0.1857657998089611,0.09825131921087527,0.051439167752646967,0.09389204206064904
0.126,0.028997749310648677,0.03988243844291583,0.016184595190001403,0.013235462750785706,0.14480518737530365,0.09460610208799666,0.06462753382734032,0.03212728929934526,0.040258695418894104,0.04534009012633758,0.02153818693652182,0.01575534833135116,0.18414217973562957,0.1033418606042159,0.05274368706638716,0.10241359349632499
0.128,0.03412433871817378,0.039799284732415965,0.016037134877882685,0.010916742638636756,0.18623649947521526,0.10415634062973553,0.06966476223997509,0.029270027576336226,0.038753379458445696,0.03619354051045138,0.01695644623629831,0.010084986897225551,0.1954665801586866,0.092332158498012,0.04597419342272682,0.07403358392978235
0.13,0.033531241468172004,0.04194358449788291,0.01665252501446164,0.012114265251696446,0.1845957615230615,0.110945521998092,0.07188018969193795,0.0325041136683908,0.03586027033855003,0.035862862834996845,0.016451259570220887,0.010465778984366647,0.18234484948773572,0.09269842000281063,0.04462611568377228,0.07752323998385159
0.132,0.03765234857519416,0.045467176107561603,0.018880363210129834,0.013241518789456102,0.19806703659207997,0.11509909492520565,0.07678085816871072,0.0336687923215574,0.03530470069782933,0.0338709913690483,0.016212906157167358,0.009903822936731378,0.1708109994968207,0.0836920509998664,0.04153546573042542,0.06981187392221558
0.134,0.03609173705632207,0.04208483822223851,0.015334758401187884,0.010342751837153837,0.2030314399412392,0.1143450040598544,0.0660668115484874,0.028094353604625307,0.03749436502473684,0.03467551072740662,0.014581408177068393,0.00857008936434734,0.19306934227578362,0.09174482711507405,0.0396919652339047,0.06478079741056983
0.136,0.03652731079272432,0.04123014574283607,0.017660361851451957,0.011545296070602932,0.20026396314374148,0.10941830077645996,0.07311784483102414,0.030332696409286382,0.03721994695690277,0.03319049294086254,0.016348328710727254,0.00928707610569728,0.18653379310154689,0.08588691238747176,0.04301804601971892,0.06841948415894542
0.138,0.03366245023641667,0.038833876665503975,0.016681608452114947,0.011140254113085857,0.17553678895528904,0.09836830970834129,0.06468515859865766,0.027627659554141724,0.0424321721061795,0.03846704503110683,0.018904633067423106,0.010925640278588408,0.20307446209998276,0.09557227882583817,0.04715855097687399,0.07692911133045605
0.14,0.03310195654212837,0.035410594119917885,0.017625969772767532,0.010943948514094085,0.17075718863508801,0.0889668437779428,0.06668992590720328,0.0266381874796915,0.04464120409316243,0.03751250840154207,0.021166377777353734,0.011370680725002212,0.2114289091053996,0.09266241915992474,0.051866893690670705,0.07921639229811119
0.14200000000000002,0.03613893075336569,0.035846348675400125,0.019549638114369078,0.011268069746846316,0.16158404469554594,0.07788446617798335,0.06329864771269499,0.02348353567193483,0.053027387105919054,0.04134386854586459,0.025362319857627734,0.012653030535409598,0.21912372178836995,0.08908004722428903,0.05383399480480138,0.07652194858957838
0.14400000000000002,0.034217208468989464,0.030326476342789923,0.020821745304648538,0.010806748545122312,0.16063652188385052,0.06961911672290041,0.06979106065419291,0.023496409976807908,0.05229735177495621,0.03643695420915609,0.027909875237805425,0.012526359310542105,0.22692418577347426,0.08305432157650386,0.06161814851451267,0.0795175157037475
0.146,0.03152039104237071,0.024593478921733906,0.021221211582498126,0.009778324782894143,0.1531536669029926,0.05880202847945836,0.0727045981966826,0.02187963520562991,0.05392352754672227,0.03324760112706439,0.03150571397781592,0.01259535761167159,0.24204951222542398,0.0789452534409787,0.07137750939940599,0.08270218955665673
0.148,0.031016456407241415,0.023305325209340626,0.022741441014144832,0.010134657011534052,0.13556921283581888,0.050254906946440095,0.06966888141448781,0.020339758330069953,0.060252263771981736,0.03580535902689464,0.03797585163977444,0.0146691129657881,0.24547726343162585,0.07741012160733828,0.07785061479220891,0.08752877359531046
0.15,0.029709791179967922,0.022320025577899284,0.020850118116579438,0.009321048182024174,0.14225011029961152,0.05295351052660627,0.06951527909474918,0.020442485874146855,0.05649680386319242,0.033531511825877824,0.03393046377297018,0.013106787076681156,0.25314704835303004,0.08009568644268893,0.076186697663336,0.08614263215063898
0.152,0.032259267848750425,0.02329213993364079,0.02448067221884229,0.010570735348870059,0.14848630092886383,0.053332116997230034,0.07788488015970524,0.022197515876147704,0.055197298307099296,0.03138235241779526,0.035864239849829824,0.013309181323554803,0.23806564879868897,0.07246102092775439,0.07707321594878504,0.08414341311444201
0.154,0.03290357253136009,0.021387805568342414,0.02571910371835576,0.010055201488902652,0.15141179994303103,0.049205889700284916,0.081130164387522,0.021013531158018923,0.05644443123675287,0.02886720444781993,0.03764510805520827,0.012606405302655579,0.24405451561971234,0.06715894894142382,0.08059299056648049,0.07980332733412908
0.156,0.0370082191792375,0.022551151296249076,0.03339325297756693,0.012348764205959881,0.15055608434927276,0.04592956818594066,0.0932289212086183,0.022844969672051945,0.05757968004042596,0.027496524516052372,0.04450727207233348,0.014012503826780593,0.21941920722682703,0.05642251183524874,0.08421664565204245,0.07848472375539232
0.158,0.03335433737694398,0.019899374656956226,0.032113847348287185,0.011694970786726782,0.16321963740238465,0.04909986050868864,0.10661376591996109,0.02584301148834912,0.046628121338595,0.02176640400644825,0.03847402975866716,0.011882568288671543,0.21635228785683025,0.054757314635276444,0.08768608339406782,0.08061438523314587
0.16,0.0307717059005178,0.014843591269272904,0.03161252565279451,0.009432160499741205,0.1624640778813086,0.04010208713136295,0.11222954631689969,0.022519176923757375,0.046846622341986256,0.017837558702956002,0.04101986824769552,0.01043235427095508,0.23426768502920503,0.049007097996818974,0.10005752967948335,0.07655641215524461
0.162,0.027717816251881876,0.012757859596053609,0.02995531242438286,0.00859984664348255,0.1383924420758059,0.032794391466210035,0.10004189561436876,0.019349329264243972,0.05288368161745072,0.019310786565278074,0.0483495024633021,0.011840771072848094,0.2523271371827132,0.050840012515833026,0.11207195465329114,0.08276726059285405
0.164,0.029071844298309498,0.012364317956383718,0.031642669388546374,0.008459823775333287,0.14509623281145545,0.031999273455579604,0.10511655001702751,0.018973094389228732,0.052565062796591816,0.017708860455212947,0.04834883541622808,0.010961172851658109,0.2518674942782531,0.04707665600750879,0.11195008468842256,0.0767980274142605
0.166,0.030395888591245757,0.012962484244244801,0.03220167916672755,0.008701704661378595,0.14558795131615657,0.03243578451719095,0.1020942291290231,0.01867258971602426,0.054668820818765486,0.018483237154578953,0.04888573850291306,0.011159256117893378,0.2525016514795803,0.04760749543994497,0.10847173167076793,0.07516975747356427
0.168,0.03203188587270313,0.01363998860549034,0.0389588546791238,0.010592418509185549,0.14504097718829426,0.032507695473712676,0.11669342794461228,0.021524209890101873,0.051256955995939234,0.01732099283558444,0.05299870883084234,0.012130345104082584,0.2241600099474054,0.042462546018782285,0.11118877328578561,0.07749220981835415
0.17,0.03356453924273144,0.01605923372828658,0.042428628105373394,0.013031818801193197,0.1412763371287873,0.03599719628422978,0.1178657683748727,0.02472006143007348,0.05026153994070674,0.01917856317611765,0.054030187890584454,0.01398053294211593,0.2046898889191184,0.04418843752019372,0.1052391645307741,0.08348810198484112
0.17200000000000001,0.03254774467300465,0.018292181764047278,0.04252972700063526,0.015416743543661349,0.13474146826641434,0.04067012467817804,0.11585954809275269,0.028776587729299214,0.04730891220385898,0.021276458669633184,0.0525412962402038,0.016036924834200682,0.19017849492270864,0.04866179530792832,0.10065164553362786,0.09451034653984586
0.17400000000000002,0.0270484857609033,0.016524969328109533,0.04023096899375851,0.015885946299563126,0.12621562348287987,0.041512107125852744,0.12229693024615003,0.03299739025641046,0.04001989631370878,0.01957291229773521,0.05048740447380282,0.01672715369703846,0.18181248646226292,0.05056898028700535,0.1081421110391611,0.10995663393565783
0.176,0.028489060041292962,0.02062926525721914,0.039971542128262615,0.01893542396948652,0.11858493777571448,0.0470244310819814,0.10772930707192412,0.03529750435466835,0.04247800493232552,0.02463854449537468,0.05053071557581921,0.02001395554644077,0.17296419731276508,0.05784679889599354,0.09633272348385645,0.11853358807687528
0.178,0.027731532786579853,0.021673863385931674,0.042462478328193345,0.021786291362125294,0.11535234835811252,0.04972100006260846,0.1141149049446325,0.040556213109437335,0.038121443106726195,0.023971548412262157,0.049639508005333795,0.02129797964853589,0.15579389392619272,0.056724460648985994,0.0946449199255094,0.12640761398883288
0.18,0.0243441725477609,0.01961281680913578,0.03989094796677113,0.021224628679496874,0.11059550941413382,0.049431336407472236,0.11654557021600138,0.0429436683462727,0.03446682660506451,0.022362716225090812,0.047955304204281714,0.021267246818540465,0.15422562685665822,0.058100382829131464,0.09955075619174168,0.13748248988244643
0.182,0.02235242607521074,0.017706771895006485,0.03607863971202707,0.019019835591075663,0.11049566509423965,0.04896602884402429,0.11460566461419125,0.04189493742816247,0.03338651827214166,0.02134560498710156,0.0457664283003813,0.02005291743447263,0.16287261760145477,0.060750010336097046,0.10336172481367402,0.14134420900073932
0.184,0.02304172414401135,0.01813373927083889,0.040653673899285855,0.021461206399732827,0.11562104653910683,0.051306750292814396,0.1308260683187091,0.047917739293426194,0.02921360008327687,0.018586857626508666,0.04411261586849277,0.019288167949980107,0.14561340693948926,0.05429200906565497,0.10135916900577091,0.13857222530290106
