 t	 x	 y	 z
6.1620 0.6570 0.7724 0.9231
6.1750 0.6482 0.7735 0.9249
6.1880 0.6378 0.7749 0.9269
6.2010 0.6261 0.7767 0.9292
6.2140 0.6133 0.7789 0.9316
6.2270 0.5996 0.7815 0.9342
6.2400 0.5855 0.7845 0.9370
6.2530 0.5710 0.7879 0.9399
6.2660 0.5566 0.7916 0.9429
6.2790 0.5424 0.7957 0.9460
6.2920 0.5287 0.8001 0.9491
6.3050 0.5158 0.8048 0.9523
6.3180 0.5038 0.8098 0.9556
6.3310 0.4930 0.8152 0.9589
6.3440 0.4834 0.8208 0.9621
6.3570 0.4754 0.8266 0.9653
6.3700 0.4689 0.8327 0.9685
6.3830 0.4641 0.8390 0.9716
6.3960 0.4610 0.8455 0.9745
6.4090 0.4596 0.8522 0.9774
6.4220 0.4599 0.8590 0.9802
6.4350 0.4619 0.8659 0.9828
6.4480 0.4656 0.8730 0.9852
6.4610 0.4708 0.8800 0.9875
6.4740 0.4774 0.8872 0.9895
6.4870 0.4853 0.8943 0.9914
6.5000 0.4944 0.9014 0.9931
6.5130 0.5045 0.9085 0.9945
6.5260 0.5155 0.9154 0.9958
6.5390 0.5272 0.9223 0.9968
6.5520 0.5394 0.9291 0.9976
6.5650 0.5520 0.9356 0.9981
6.5780 0.5648 0.9420 0.9984
6.5910 0.5776 0.9481 0.9985
6.6040 0.5903 0.9540 0.9984
6.6170 0.6027 0.9596 0.9981
6.6300 0.6147 0.9650 0.9975
6.6430 0.6261 0.9699 0.9968
6.6560 0.6370 0.9746 0.9958
6.6690 0.6471 0.9788 0.9947
6.6820 0.6564 0.9827 0.9934
6.6950 0.6648 0.9861 0.9920
6.7080 0.6722 0.9891 0.9905
6.7210 0.6787 0.9917 0.9888
6.7340 0.6841 0.9938 0.9870
6.7470 0.6884 0.9954 0.9851
6.7600 0.6916 0.9965 0.9832
6.7730 0.6937 0.9971 0.9812
6.7860 0.6946 0.9973 0.9792
6.7990 0.6944 0.9969 0.9772
6.8120 0.6930 0.9960 0.9752
6.8250 0.6905 0.9946 0.9732
6.8380 0.6868 0.9927 0.9713
6.8510 0.6819 0.9903 0.9694
6.8640 0.6759 0.9873 0.9676
6.8770 0.6686 0.9839 0.9660
6.8900 0.6602 0.9800 0.9644
6.9030 0.6505 0.9756 0.9629
6.9160 0.6396 0.9708 0.9616
6.9290 0.6275 0.9655 0.9604
6.9420 0.6141 0.9597 0.9594
6.9550 0.5995 0.9536 0.9586
6.9680 0.5837 0.9470 0.9579
6.9810 0.5667 0.9401 0.9575
6.9940 0.5484 0.9328 0.9572
7.0070 0.5290 0.9252 0.9571
7.0200 0.5085 0.9173 0.9572
7.0330 0.4868 0.9091 0.9575
7.0460 0.4641 0.9006 0.9580
7.0590 0.4404 0.8920 0.9586
7.0720 0.4158 0.8831 0.9595
7.0850 0.3903 0.8741 0.9605
7.0980 0.3642 0.8650 0.9617
7.1110 0.3374 0.8558 0.9630
7.1240 0.3102 0.8465 0.9645
7.1370 0.2826 0.8372 0.9661
7.1500 0.2548 0.8280 0.9678
7.1630 0.2270 0.8188 0.9696
7.1760 0.1992 0.8097 0.9714
7.1890 0.1717 0.8007 0.9734
7.2020 0.1445 0.7918 0.9754
7.2150 0.1179 0.7832 0.9774
7.2280 0.0921 0.7748 0.9794
7.2410 0.0670 0.7666 0.9814
7.2540 0.0429 0.7588 0.9834
7.2670 0.0199 0.7512 0.9854
7.2800 -0.0018 0.7440 0.9872
7.2930 -0.0223 0.7372 0.9890
7.3060 -0.0414 0.7307 0.9907
7.3190 -0.0590 0.7247 0.9923
7.3320 -0.0751 0.7191 0.9938
7.3450 -0.0897 0.7139 0.9951
7.3580 -0.1028 0.7092 0.9962
7.3710 -0.1143 0.7050 0.9972
7.3840 -0.1243 0.7012 0.9980
7.3970 -0.1328 0.6979 0.9985
7.4100 -0.1399 0.6952 0.9989
7.4230 -0.1456 0.6929 0.9991
7.4360 -0.1500 0.6911 0.9990
7.4490 -0.1532 0.6899 0.9987
7.4620 -0.1552 0.6891 0.9982
7.4750 -0.1562 0.6888 0.9975
7.4880 -0.1562 0.6890 0.9965
7.5010 -0.1554 0.6896 0.9953
7.5140 -0.1538 0.6908 0.9939
7.5270 -0.1516 0.6923 0.9923
7.5400 -0.1487 0.6944 0.9905
7.5530 -0.1452 0.6968 0.9885
7.5660 -0.1412 0.6996 0.9862
7.5790 -0.1368 0.7028 0.9839
7.5920 -0.1320 0.7064 0.9813
7.6050 -0.1267 0.7103 0.9786
7.6180 -0.1210 0.7145 0.9758
7.6310 -0.1148 0.7189 0.9729
7.6440 -0.1082 0.7237 0.9699
7.6570 -0.1011 0.7286 0.9668
7.6700 -0.0935 0.7337 0.9637
7.6830 -0.0852 0.7390 0.9605
7.6960 -0.0763 0.7443 0.9573
7.7090 -0.0666 0.7498 0.9541
7.7220 -0.0560 0.7553 0.9510
7.7350 -0.0446 0.7607 0.9479
7.7480 -0.0322 0.7661 0.9449
7.7610 -0.0188 0.7714 0.9419
7.7740 -0.0042 0.7766 0.9391
7.7870 0.0115 0.7816 0.9364
7.8000 0.0285 0.7864 0.9339
7.8130 0.0467 0.7909 0.9315
7.8260 0.0661 0.7951 0.9294
7.8390 0.0869 0.7989 0.9274
7.8520 0.1089 0.8024 0.9256
7.8650 0.1321 0.8054 0.9241
7.8780 0.1566 0.8079 0.9227
7.8910 0.1821 0.8099 0.9217
7.9040 0.2088 0.8114 0.9208
7.9170 0.2364 0.8122 0.9202
7.9300 0.2648 0.8124 0.9199
7.9430 0.2940 0.8120 0.9199
7.9560 0.3239 0.8109 0.9201
7.9690 0.3542 0.8091 0.9205
7.9820 0.3849 0.8066 0.9212
7.9950 0.4157 0.8033 0.9222
8.0080 0.4466 0.7993 0.9234
8.0210 0.4774 0.7945 0.9248
8.0340 0.5079 0.7888 0.9264
8.0470 0.5380 0.7824 0.9283
8.0600 0.5675 0.7752 0.9303
8.0730 0.5963 0.7672 0.9326
8.0860 0.6242 0.7584 0.9350
8.0990 0.6511 0.7488 0.9375
8.1120 0.6769 0.7383 0.9402
8.1250 0.7016 0.7271 0.9430
8.1380 0.7248 0.7151 0.9459
8.1510 0.7467 0.7023 0.9489
8.1640 0.7671 0.6888 0.9519
8.1770 0.7859 0.6746 0.9549
8.1900 0.8031 0.6596 0.9580
8.2030 0.8185 0.6439 0.9610
8.2160 0.8323 0.6275 0.9640
8.2290 0.8442 0.6106 0.9670
8.2420 0.8543 0.5929 0.9698
8.2550 0.8625 0.5747 0.9726
8.2680 0.8689 0.5560 0.9753
8.2810 0.8733 0.5367 0.9778
8.2940 0.8758 0.5169 0.9802
8.3070 0.8763 0.4967 0.9824
8.3200 0.8748 0.4760 0.9844
8.3330 0.8712 0.4550 0.9863
8.3460 0.8657 0.4337 0.9879
8.3590 0.8581 0.4121 0.9894
8.3720 0.8485 0.3903 0.9906
8.3850 0.8368 0.3683 0.9915
8.3980 0.8231 0.3462 0.9923
8.4110 0.8074 0.3240 0.9928
8.4240 0.7896 0.3018 0.9930
8.4370 0.7698 0.2797 0.9931
8.4500 0.7481 0.2576 0.9928
8.4630 0.7245 0.2357 0.9924
8.4760 0.6991 0.2140 0.9917
8.4890 0.6719 0.1926 0.9908
8.5020 0.6431 0.1715 0.9897
8.5150 0.6128 0.1508 0.9884
8.5280 0.5811 0.1305 0.9869
8.5410 0.5482 0.1107 0.9853
8.5540 0.5143 0.0914 0.9835
8.5670 0.4795 0.0728 0.9815
8.5800 0.4441 0.0547 0.9794
8.5930 0.4083 0.0374 0.9772
8.6060 0.3722 0.0207 0.9749
8.6190 0.3363 0.0048 0.9726
8.6320 0.3007 -0.0103 0.9702
8.6450 0.2657 -0.0246 0.9678
8.6580 0.2316 -0.0380 0.9653
8.6710 0.1987 -0.0506 0.9629
8.6840 0.1671 -0.0622 0.9605
8.6970 0.1372 -0.0730 0.9582
8.7100 0.1091 -0.0828 0.9559
8.7230 0.0832 -0.0916 0.9537
8.7360 0.0596 -0.0996 0.9516
8.7490 0.0386 -0.1065 0.9496
8.7620 0.0201 -0.1125 0.9478
8.7750 0.0045 -0.1175 0.9461
8.7880 -0.0083 -0.1215 0.9446
8.8010 -0.0182 -0.1246 0.9433
