t,a,b,c,d,e,f,g,h,i,l,m,n,o,p,q,r
0.058,0.020134126437379,0.08389575329421864,0.01818979236035503,0.15356539641628827,0.004528889832262305,0.016617112490591925,0.012320303010802405,0.03598557343594569,0.04978465442791634,0.1796354204611018,0.06504032467415992,0.18253359959036713,0.016775921356186465,0.050783960960586016,0.02528923898505951,0.08491993226677935
0.059000000000000004,0.018803113039180336,0.08276227961255095,0.0167935305830438,0.1502763668165665,0.005245710614429982,0.020302620159718853,0.014133268184897338,0.04355276782447779,0.04442491830042817,0.1697366965498092,0.057682607933841806,0.17138223431578029,0.018667452873140294,0.059375235042263545,0.02798641808098858,0.09887478006888278
0.06,0.017062734264730147,0.05461999192129847,0.020411859920365368,0.13962186752345399,0.00541163780778094,0.015638819941480177,0.01922133264551524,0.04603304418659881,0.046614813006718256,0.13286156733004362,0.07990945042305547,0.18437007762292976,0.02209383076183369,0.053298023719191116,0.04306738886576734,0.11976356005923768
0.061,0.014832511237956219,0.052577087571062525,0.016762141759228282,0.1277686464543368,0.006318452379935961,0.020025781150695886,0.021390178233745404,0.0562768427626673,0.039993032400670606,0.1264353546406096,0.06511722968099352,0.16709330116527119,0.025526602647659845,0.06726267539312163,0.04759755484641331,0.14502260767563174
0.062,0.018076738274784784,0.05323769360130996,0.01833573724755992,0.11532238508343816,0.008574213064017174,0.02290154359506942,0.026248496910404578,0.05763331042921142,0.04627833283283494,0.12106663869107746,0.0678209220587673,0.1424747045760389,0.03301315769274706,0.07268172675472159,0.05571761268192184,0.14061678650609535
0.063,0.01620077382458047,0.04373102633556466,0.017415098698383917,0.10099354849886955,0.008638691280350896,0.021334213511052476,0.027980085834717165,0.056914121741120045,0.046593969442114594,0.11235588713006829,0.07249960289306182,0.14076188306467902,0.037157163999706894,0.07567683063269685,0.06635249579193914,0.15539460732109417
0.064,0.017841493626988034,0.03751367012306738,0.01564390169314328,0.06895153593584974,0.012697603334376447,0.02539037365751195,0.03457596018503538,0.055787533016423245,0.05430840930718852,0.10282077336503749,0.06973284322764174,0.10360905950024868,0.05741032959799517,0.09486771429936627,0.08683145531344506,0.1620173438166817
0.065,0.014516675856974642,0.0319685824493072,0.011516910530524232,0.05346881591381512,0.012821776855993991,0.026786636789717204,0.031985233422407854,0.054029702097702824,0.05149777231534458,0.10175157715471499,0.06061385901962545,0.09422754108621623,0.0665814560188619,0.11432051937852435,0.09306244353669538,0.18085049757357408
0.066,0.012637235529197195,0.031564747298346296,0.011847051350864083,0.06195727566983229,0.009481052140252971,0.022745078817735537,0.028399409133377063,0.05446004348613912,0.047279891983994286,0.10556868765471872,0.06582896215987813,0.11461889911781388,0.05218766896840592,0.10224056597936826,0.08739533876223327,0.191788091947843
0.067,0.01482376396573247,0.03181678450730197,0.01201133532989809,0.05354282386379097,0.01155313073993388,0.023945964527818366,0.03006135542971236,0.04926251220243114,0.05592800640008952,0.10736602643625437,0.06773032975297097,0.10031807091606343,0.0641572335969395,0.10836551082218253,0.09367189687255863,0.1754452546363217
