T,M,a,b,c,d,e,f,g,h,i,j
0.093,0.04995349077715816,0.04124184702426359,0.04146747689762875,0.04659471615615296,0.05974937051977769,0.04241024216563205,0.051234556812597476,0.04451515076088708,0.06420270199334666,0.046571637117359566,0.06154720832393579
0.094,0.0519375749817728,0.04259774375443204,0.04319637010635047,0.04948915383461305,0.06298626098735421,0.044014918060787445,0.05358808730503317,0.04583256168261585,0.06618930006093376,0.048107578820788977,0.06337377520481902
0.095,0.05384885277942997,0.044070040430049084,0.044689836238686165,0.05224221968623277,0.06568053707795318,0.04588605127331291,0.05580999457818003,0.04719595854444558,0.06786634658534996,0.049920078698873604,0.06512746468121633
0.096,0.05469931029880064,0.044857862352497446,0.04525626801403293,0.053513894263961914,0.06669863794841674,0.04684921460078628,0.056812133048760094,0.04779316243481868,0.0684488638526981,0.05091680028664536,0.0658462661853888
0.097,0.055506133928547544,0.04571194899719838,0.04572628649138033,0.054726277020495595,0.06754061287523389,0.047808917273910234,0.05777854825179396,0.04834043331231519,0.06893131127417274,0.051991463746939304,0.0665055400420358
0.098,0.05405797011734899,0.04434427365566107,0.04483950912667245,0.05278277649644825,0.06596703511525387,0.046277529551088104,0.05606825291721895,0.047331348122390815,0.06763483831067219,0.05024934762550315,0.06508479025258107
0.099,0.05249790944965889,0.04304148177159206,0.04375386502093026,0.05071852077172978,0.06405144920540157,0.044708357126876486,0.05427759838473045,0.04620233451257916,0.06611449920713974,0.0486135957630236,0.0634973927325857
0.1,0.053078776103701354,0.04355718215740523,0.044163538537104086,0.051591688177950346,0.06479316183287892,0.04535429570807903,0.05494585789743445,0.04662119313712387,0.06653295465871167,0.04923547211779178,0.06399241681253409
0.101,0.051940478886670104,0.04264927696756193,0.0433345805700005,0.05012344584431483,0.06334104513847227,0.0442545217188689,0.053658890711760776,0.04578274619080269,0.06535379016308357,0.048111256526398694,0.06279523503543694
0.10200000000000001,0.053037488795758314,0.04358769192827472,0.044125416417301055,0.0516888311975372,0.06475172673872343,0.04541312986895174,0.054904126759993566,0.046586332675749964,0.06626663193727156,0.04924170609924616,0.06380929433453375
