t,a,b,c,d
0.222,0.5977876685462418,0.8425116196713709,0.52284769353359,0.5611716117341057
0.223,0.598499786934789,0.8407444741830552,0.5236236469064772,0.5619820045122264
0.224,0.5992036487789157,0.8389766531173566,0.5243895993559797,0.5627841687868396
0.225,0.5998993140586754,0.8372082996129573,0.5251456313447145,0.56357815105121
0.226,0.6005868425679128,0.835439555599942,0.5258918231922858,0.5643639977366552
0.227,0.601266293912449,0.8336705617972198,0.5266282550696064,0.565141755210983
0.228,0.6019377275082973,0.8319014577100909,0.5273550069932937,0.5659114697769438
0.229,0.6026012025799075,0.8301323816279534,0.5280721588201339,0.5666731876706984
0.23,0.6032567781584409,0.828363470622152,0.5287797902416205,0.567426955060298
0.231,0.6039045130800768,0.8265948605439651,0.5294779807785643,0.5681728180441824
0.232,0.6045444659843456,0.8248266860227333,0.5301668097757751,0.5689108226496897
0.233,0.6051766953124944,0.8230590804641229,0.5308463563968139,0.5696410148315834
0.234,0.6058012593058795,0.8212921760485264,0.5315166996188185,0.570363440470591
0.23500000000000001,0.6064182160043898,0.8195261037296002,0.5321779182273985,0.5710781453719604
0.23600000000000002,0.6070276232448993,0.8177609932329335,0.5328300908116036,0.5717851752640294
0.23700000000000002,0.6076295386597466,0.8159969730548541,0.5334732957589599,0.5724845757968084
0.23800000000000002,0.6082240196752454,0.8142341704613626,0.5341076112505804,0.5731763925405811
0.23900000000000002,0.6088111235102229,0.8124727114872003,0.5347331152563439,0.5738606709845163
0.24,0.6093909071745855,0.8107127209350454,0.5353498855301454,0.5745374565352955
0.241,0.6099634274679147,0.8089543223748382,0.5359579996052158,0.5752067945157567
0.242,0.6105287409780893,0.8071976381432348,0.5365575347895134,0.5758687301635483
0.243,0.6110869040799367,0.8054427893431854,0.5371485681611843,0.5765233086298026
0.244,0.6116379729339121,0.8036898958436397,0.537731176564092,0.5771705749778194
0.245,0.612182003484804,0.8019390762793761,0.5383054366034177,0.5778105741817671
0.246,0.6127190514604695,0.800190448050953,0.5388714246413298,0.5784433511253951
0.247,0.6132491723705937,0.7984441273247829,0.539429216792721,0.5790689506007645
0.248,0.6137724215054796,0.7967002290333265,0.5399788889210164,0.5796874173069875
0.249,0.6142888539348628,0.7949588668754082,0.5405205166340484,0.5802987958489868
0.25,0.6147985245067533,0.7932201533166474,0.5410541752800027,0.580903130736266
0.251,0.6153014878463057,0.79148419959001,0.541579939943428,0.5815004663816937
0.252,0.6157977983547122,0.7897511156964729,0.5420978854413173,0.5820908471003039
0.253,0.6162875102081261,0.7880210104058071,0.5426080863192568,0.5826743171081088
0.254,0.6167706773566091,0.7862939912574712,0.5431106168476396,0.583250920520926
0.255,0.6172473535231044,0.7845701645616214,0.5436055510179488,0.5838207013532205
0.256,0.6177175922024369,0.7828496354002286,0.5440929625391068,0.5843837035169597
0.257,0.6181814466603384,0.7811325076283109,0.5445729248338913,0.584939970820483
0.258,0.6186389699324971,0.7794188838752705,0.5450455110354163,0.5854895469673844
0.259,0.619090214823635,0.7777088655463432,0.5455107939836816,0.58603247555541
0.26,0.6195352339066079,0.7760025528241512,0.5459688462221861,0.5865688000753692
0.261,0.6199740795215324,0.774300044670365,0.5464197399946072,0.5870985639100589
0.262,0.6204068037749351,0.7726014388274665,0.5468635472415443,0.5876218103332017
0.263,0.6208334585389295,0.7709068318206188,0.5473003395973299,0.5881385825083988
0.264,0.6212540954504149,0.7692163189596367,0.5477301883869012,0.588648923488095
0.265,0.6216687659103013,0.7675299943410594,0.5481531646227398,0.5891528762125589
0.266,0.6220775210827563,0.7658479508503208,0.548569339001872,0.5896504835088743
0.267,0.6224804118944784,0.7641702801640231,0.548978781902936,0.5901417880899487
0.268,0.6228774890339921,0.7624970727523039,0.5493815633833081,0.5906268325535319
0.269,0.623268802950967,0.7608284178813026,0.549777753176296,0.5911056593812494
0.27,0.6236544038555616,0.7591644036157209,0.550167420688392,0.5915783109376497
0.271,0.6240343417177884,0.7575051168214786,0.5505506349965896,0.5920448294692646
0.272,0.6244086662669026,0.7558506431684617,0.5509274648457614,0.5925052571036814
0.273,0.6247774269908154,0.7542010671333635,0.5512979786460983,0.5929596358486313
0.274,0.6251406731355263,0.7525564720026154,0.551662244470611,0.5934080075910872
0.275,0.625498453704582,0.7509169398754083,0.5520203300526907,0.5938504140963785
0.276,0.6258508174585552,0.7492825516668029,0.5523723027837322,0.5942868970073161
0.277,0.6261978129145458,0.7476533871109271,0.5527182297108154,0.5947174978433329
0.278,0.6265394883457044,0.7460295247642583,0.5530581775344473,0.5951422579996339
0.279,0.626875891780778,0.7444110420089939,0.5533922126063622,0.595561218746363
0.28,0.6272070710036763,0.7427980150565033,0.553720400927384,0.5959744212277805
0.281,0.6275330735530611,0.7411905189508644,0.5540428081453437,0.5963819064614538
0.28200000000000003,0.6278539467219544,0.73958862757248,0.5543594995530559,0.5967837153374613
0.28300000000000003,0.62816973755737,0.7379924136417778,0.5546705400863543,0.597179888617609
0.28400000000000003,0.6284804928599654,0.7364019487229869,0.5549759943221846,0.5975704669346585
0.28500000000000003,0.6287862591837132,0.7348173032279957,0.5552759264767533,0.5979554907915713
0.28600000000000003,0.6290870828355948,0.7332385464202833,0.555570400403733,0.5983350005607595
0.28700000000000003,0.629383009875313,0.7316657464189312,0.5558594795925265,0.5987090364833559
0.28800000000000003,0.6296740861150265,0.7300989702027081,0.556143227166584,0.5990776386684921
0.289,0.6299603571191024,0.7285382836142279,0.5564217058817772,0.5994408470925897
0.29,0.6302418682038894,0.7269837513641815,0.5566949781248268,0.5997987015986654
0.291,0.6305186644375118,0.7254354370356411,0.5569631059117887,0.6001512418956468
0.292,0.6307907906396818,0.723893403088434,0.5572261508865899,0.6004985075577022
0.293,0.6310582913815299,0.7223577108635857,0.5574841743196202,0.6008405380235794
0.294,0.6313212109854586,0.7208284205878333,0.5577372371063789,0.6011773725959618
0.295,0.6315795935250091,0.7193055913782033,0.557985399766171,0.6015090504408305
0.296,0.6318334828247534,0.7177892812466596,0.5582287224408606,0.6018356105868439
0.297,0.6320829224601976,0.7162795471048115,0.5584672648936705,0.6021570919247246
0.298,0.6323279557577122,0.7147764447686926,0.5587010865080411,0.6024735332066631
0.299,0.6325686257944722,0.7132800289635942,0.5589302462865333,0.6027849730457282
0.3,0.6328049753984215,0.7117903533289701,0.5591548028497886,0.6030914499152935
0.301,0.6330370471482517,0.7103074704233937,0.5593748144355342,0.6033930021484726
0.302,0.6332648833734014,0.7088314317295812,0.5595903388976436,0.6036896679375688
0.303,0.6334885261540691,0.7073622876594692,0.5598014337052418,0.6039814853335326
0.304,0.6337080173212477,0.7059000875593533,0.5600081559418641,0.6042684922454351
0.305,0.6339233984567743,0.7044448797150812,0.5602105623046607,0.6045507264399498
0.306,0.6341347108933957,0.7029967113573015,0.5604087091036514,0.6048282255408468
0.307,0.6343419957148538,0.7015556286667686,0.5606026522610273,0.6051010270284989
0.308,0.634545293755985,0.7001216767796993,0.5607924473105008,0.6053691682393979
0.309,0.6347446456028377,0.6986948997931821,0.5609781493967023,0.6056326863656839
0.31,0.6349400915928048,0.6972753407706402,0.5611598132746229,0.6058916184546824
0.311,0.6351316718147741,0.6958630417473406,0.5613374933091053,0.6061460014084576
0.312,0.6353194261092934,0.6944580437359567,0.5615112434743783,0.6063958719833719
0.313,0.6355033940687513,0.693060386732177,0.5616811173536385,0.6066412667896596
0.314,0.6356836150375746,0.6916701097203614,0.5618471681386743,0.6068822222910091
0.315,0.6358601281124405,0.6902872506792443,0.5620094486295385,0.6071187748041588
0.316,0.6360329721425044,0.6889118465876828,0.5621680112342602,0.6073509604985012
0.317,0.6362021857296425,0.6875439334304485,0.5623229079686047,0.6075788153956995
0.318,0.6363678072287099,0.6861835462040644,0.5624741904558734,0.6078023753693138
0.319,0.6365298747478123,0.6848307189226812,0.5626219099267469,0.6080216761444377
0.32,0.636688426148595,0.6834854846239982,0.5627661172191727,0.6082367532973476
0.321,0.636843499046542,0.6821478753752219,0.5629068627782914,0.6084476422551595
0.322,0.6369951308112942,0.6808179222790655,0.563044196656407,0.6086543782954987
0.323,0.637143358566979,0.6794956554797862,0.5631781685129972,0.6088569965461785
0.324,0.6372882191925531,0.67818110416926,0.5633088276147622,0.609055531984889
0.325,0.6374297493221608,0.6768742965930928,0.5634362228357181,0.6092500194388977
0.326,0.6375679853455066,0.6755752600567667,0.5635604026573247,0.6094404935847578
0.327,0.6377029634082385,0.6742840209318226,0.5636814151686569,0.6096269889480298
0.328,0.6378347194123477,0.6730006046620742,0.5637993080666119,0.6098095399030108
0.329,0.6379632890165777,0.671725035769855,0.5639141286561564,0.6099881806724726
0.33,0.6380887076368509,0.6704573378622991,0.5640259238506095,0.6101629453274142
0.331,0.6382110104467039,0.6691975336376492,0.5641347401719665,0.6103338677868193
0.332,0.6383302323777382,0.6679456448915992,0.564240623751256,0.6105009818174265
0.333,0.6384464081200817,0.6667016925236602,0.5643436203289358,0.6106643210335083
0.334,0.6385595721228636,0.6654656965435599,0.5644437752553237,0.6108239188966598
0.335,0.6386697585947004,0.6642376760776652,0.5645411334910653,0.6109798087155962
0.336,0.6387770015041953,0.6630176493754327,0.5646357396076342,0.6111320236459618
0.337,0.6388813345804474,0.6618056338158854,0.5647276377878714,0.611280596690146
0.338,0.6389827913135755,0.6606016459141113,0.5648168718265543,0.6114255606971112
0.339,0.6390814049552493,0.6594057013277876,0.5649034851310019,0.6115669483622265
0.34,0.6391772085192368,0.6582178148637285,0.5649875207217149,0.6117047922271153
0.341,0.6392702347819583,0.6570380004844508,0.5650690212330443,0.6118391246795074
0.342,0.6393605162830549,0.6558662713147655,0.5651480289138985,0.6119699779531041
0.343,0.6394480853259663,0.6547026396483846,0.5652245856284761,0.6120973841274493
0.34400000000000003,0.6395329739785183,0.6535471169545523,0.565298732857036,0.6122213751278109
0.34500000000000003,0.6396152140735241,0.6523997138846895,0.5653705116966952,0.6123419827250722
