t,ex,red,th
3.4589999999999996,-0.0016523519365570128,-0.0016498795394388314,-0.0016498795394387829
3.462,-0.001602408923873179,-0.0015999971333510413,-0.0015999971333509806
3.4650000000000003,-0.0015510263982822683,-0.0015486748378398018,-0.0015486748378397404
3.468,-0.0014982505708478954,-0.001495958839506922,-0.0014959588395068721
3.471,-0.0014441289061407432,-0.0014418965791926782,-0.0014418965791926281
3.4739999999999998,-0.0013887100795217252,-0.0013865367092822604,-0.0013865367092822096
3.477,-0.0013320439333371677,-0.0013299290499219087,-0.001329929049921871
3.48,-0.0012741814320656702,-0.0012721245441841451,-0.001272124544184107
3.4829999999999997,-0.001215174616457208,-0.0012131752122224466,-0.001213175212222408
3.486,-0.001155076556705925,-0.001153134104456618,-0.001153134104456579
3.4890000000000003,-0.0010939413046989217,-0.0010920552538309953,-0.001092055253830956
3.492,-0.0010318238453841245,-0.001029993627188443,-0.001029993627188403
3.495,-0.0009687800473010997,-0.0009670050758039053,-0.000967005075803865
3.4979999999999998,-0.000904866612319382,-0.0009031462851220286,-0.0009031462851219876
3.501,-0.0008401410246295718,-0.0008384747237440873,-0.0008384747237440613
3.504,-0.0007746614990330851,-0.0007730485917101223,-0.0007730485917100959
3.5069999999999997,-0.0007084869285770338,-0.0007069267681228328,-0.0007069267681228059
3.5100000000000002,-0.000641676831581266,-0.0006401687581603582,-0.0006401687581603309
3.5130000000000003,-0.0005742912981051046,-0.000572834639525634,-0.000572834639525606
3.516,-0.0005063909359017897,-0.0005049850083805149,-0.0005049850083804866
3.519,-0.00043803681590905803,-0.00043668092481331886,-0.0004366809248133063
3.522,-0.0003692904173246771,-0.000367983857888869,-0.000367983857888856
3.525,-0.0003002135723160963,-0.00029895563033048437,-0.00029895563033047125
3.528,-0.00023086841041368477,-0.00022965836288370203,-0.00022965836288368858
3.5309999999999997,-0.0001613173026372843,-0.00016015441841179878,-0.00016015441841178485
3.534,-9.162280540603323e-05,-9.050634577342383e-05,-9.05063457734257e-05
3.5370000000000004,-2.1847604281598954e-05,-2.0776823532847858e-05,-2.0776823532832984e-05
3.54,4.794554240489959e-05,4.8971396446514156e-05,4.897139644652955e-05
3.543,0.00011769385999189488,0.00011867554547454441,0.00011867554547454352
3.546,0.0001873346139418515,0.00018827289452200659,0.0001882728945220059
3.549,0.0002568051662607542,0.0002577008106724381,0.00025770081067243806
3.552,0.0003260430318321495,0.0003268968134875473,0.00032689681348753116
3.5549999999999997,0.0003949859346153463,0.00039579863123539067,0.0003957986312353748
3.558,0.00046357186365747873,0.0004643442569307283,0.0004643442569307128
3.5610000000000004,0.000531739128869276,0.0005324720041371253,0.0005324720041371103
3.564,0.0005994264165145616,0.000600120562480581,0.0006001205624805662
3.567,0.000666572844363735,0.0006672290528247269,0.0006672290528247125
3.57,0.0007331180164617452,0.0007337370820579405,0.0007337370820579264
3.573,0.0007990020774613809,0.0007995847974430691,0.000799584797443055
3.576,0.0008641657664730511,0.0008647129404808538,0.0008647129404808244
3.5789999999999997,0.0009285504703826212,0.0009290629002385782,0.0009290629002385493
3.582,0.0009920982765893138,0.000992576766095952,0.0009925767660959237
3.5850000000000004,0.0010547520251161606,0.0010551973798607617,0.0010551973798607335
3.588,0.0011164553600460183,0.001116868387207383,0.0011168683872073547
3.591,0.0011771527802367358,0.001177534288391872,0.0011775342883918439
3.594,0.0012367896892696707,0.0012371404881979884,0.0012371404881979463
3.597,0.0012953124445864155,0.0012956333450692046,0.0012956333450691627
3.5999999999999996,0.0013526684057692893,0.0013529602193824853,0.001352960219382444
3.6029999999999998,0.001408805981921918,0.001409069520820397,0.0014090695208203558
3.606,0.0014636746781069875,0.00146391075479891,0.0014639107547988683
3.609,0.0015172251407991168,0.0015174345679091151,0.0015174345679090737
3.612,0.001569409202311657,0.0015695927923319627,0.0015695927923319215
3.615,0.0016201799241571495,0.0016203384891860467,0.0016203384891860053
3.618,0.0016694916393021264,0.0016696259907694304,0.0016696259907693772
3.621,0.001717299993277955,0.001717410941657495,0.0017174109416574416
3.6239999999999997,0.001763561984110439,0.0017636503386198286,0.0017636503386197753
3.627,0.0018082360010319948,0.0018083025693202308,0.0018083025693201669
3.63,0.001851281861941312,0.0018513274497650065,0.001851327449764943
3.6329999999999996,0.0018926608495765654,0.0018926862604658477,0.0018926862604657843
3.636,0.0019323357463694251,0.0019323417812847595,0.0019323417812846964
3.6390000000000002,0.0019702708679483283,0.0019702583249296725,0.001970258324929609
3.642,0.0020064320952607123,0.002006401769070596,0.0020064017690705326
3.645,0.00204078690528519,0.002040739587047412,0.002040739587047349
3.6479999999999997,0.002073304400305945,0.0020732408771416758,0.002073240877141612
3.651,0.002103955335722947,0.0021038763903860726,0.0021038763903860015
3.654,0.0021327121463729417,0.002132618556886518,0.0021326185568864473
3.6569999999999996,0.0021595489713375337,0.0021594415106331996,0.002159441510633129
3.66,0.002184441677216082,0.0021843211127782402,0.00218432111277817
3.6630000000000003,0.0022073678798425187,0.002207234973359033,0.002207234973358962
3.666,0.0022283069644266516,0.0022281624714476935,0.0022281624714476224
3.669,0.0022472401041019295,0.002247084773708506,0.00224708477370843
3.6719999999999997,0.0022641502768631114,0.0022639848513466526,0.002263984851346577
3.675,0.0022790222808787555,0.0022788474954329803,0.0022788474954329044
3.678,0.002291842748164903,0.0022916593305910096,0.0022916593305909337
3.6809999999999996,0.002302600156607826,0.0023024088270338712,0.0023024088270337953
3.684,0.0023112848403252003,0.002311086310940336,0.00231108631094026
3.6870000000000003,0.0023178889983565608,0.0023176839731606004,0.0023176839731605245
3.69,0.0023224067016753966,0.0023221958762439953,0.0023221958762439186
3.693,0.002324833898516756,0.00232461795978229,0.0023246179597822126
3.6959999999999997,0.0023251684180157287,0.0023249480440637855,0.002324948044063708
3.699,0.0023234099721536976,0.0023231858320349086,0.002323185832034831
3.702,0.002319560156010751,0.00231933290956754,0.0023193329095674634
3.7049999999999996,0.0023136224463241447,0.0023133927440318353,0.002313392744031758
3.7079999999999997,0.0023056021983542544,0.0023053706811758273,0.0023053706811757505
3.7110000000000003,0.002295506641060899,0.002295273940314614,0.0022952739403145368
3.714,0.0022833448705944677,0.0022831116078334606,0.0022831116078333834
3.717,0.0022691278421077613,0.0022688946290106674,0.0022688946290105897
3.7199999999999998,0.0022528683598959393,0.0022526357981675574,0.00225263579816748
3.723,0.0022345810658734697,0.0022343497471544516,0.0022343497471543736
3.726,0.002214282426398431,0.0022140529321829907,0.002214052932182917
3.7289999999999996,0.0021919907174560004,0.002191763619016654,0.0021917636190165804
3.7319999999999998,0.0021677260082144205,0.0021675018665328087,0.0021675018665327345
3.7350000000000003,0.002141510142968171,0.0021412895086710708,0.002141289508670996
3.738,0.002113366721484527,0.0021131501347842344,0.00211315013478416
3.741,0.002083321077771096,0.0020831090684094475,0.002083109068409372
3.7439999999999998,0.0020514002572833423,0.002051193344478736,0.0020511933444786676
3.747,0.0020176329925925083,0.002017431684989391,0.0020174316849893223
3.75,0.0019820496775357094,0.001981854473156109,0.00198185447315604
3.7529999999999997,0.001944682339871361,0.0019444937260681499,0.0019444937260680805
3.756,0.0019055646124644186,0.0019053830658761187,0.0019053830658760488
3.7590000000000003,0.0018647317030272602,0.0018645576895342973,0.0018645576895342268
3.762,0.001822220362443329,0.0018220543371257635,0.0018220543371256926
3.765,0.0017780688517019414,0.0017779112587987948,0.0017779112587987232
3.768,0.0017323169074739226,0.0017321681803443168,0.0017321681803442557
3.771,0.001685005706358974,0.0016848662674453735,0.001684866267445312
3.774,0.0016361778278368632,0.0016360480886307908,0.001636048088630729
3.7769999999999997,0.0015858772159557362,0.0015857575769663733,0.0015857575769663227
3.78,0.0015341491397919689,0.0015340399905181112,0.0015340399905180609
3.7829999999999995,0.0014810401527171272,0.001480941871622976,0.0014809418716229255
3.786,0.0014265980505086622,0.0014265110050039576,0.0014265110050039067
3.789,0.0013708718283420502,0.0013707963747670397,0.0013707963747669884
3.792,0.0013139116367030823,0.001313848120318811,0.0013138481203187594
3.795,0.0012557687362600156,0.001255717491244383,0.0012557174912443312
3.798,0.0011964954517362288,0.0011964568011862229,0.0011964568011861704
3.8009999999999997,0.001136145124824948,0.0011361193807654065,0.0011361193807653681
3.804,0.0010747720661884686,0.0010747595295876589,0.0010747595295876205
3.8069999999999995,0.0010124315065851458,0.0010124324673773742,0.0010124324673773351
3.81,0.000949179547168205,0.0009491942842835913,0.0009491942842835522
3.813,0.0008850731090011734,0.0008851018904026454,0.0008851018904026057
3.816,0.0008201698818354544,0.0008202129645629223,0.0008202129645628824
3.819,0.0007545282721962154,0.0007545859024178068,0.000754585902417782
3.822,0.0006882073508233917,0.0006882797638935357,0.0006882797638935106
3.8249999999999997,0.0006212667995151787,0.0006213542200392508,0.0006213542200392253
3.828,0.0005537668574219266,0.0005538694993270821,0.0005538694993270561
3.8309999999999995,0.00048576826683883003,0.0004858863334505887,0.00048588633345056256
3.834,0.0004173322185462554,0.00041746590267033334,0.0004174659026703068
3.837,0.0003485202967469435,0.00034866978075577776,0.00034866978075575087
3.84,0.00027939442364967765,0.0002795598795730461,0.0002795598795730188
3.843,0.00021001680374931622,0.0002101983933684245,0.00021019839336841356
3.846,0.00014044986785334703,0.00014064774279773723,0.0001406477427977257
3.8489999999999998,7.075621690534164e-05,7.097051875196983e-05,7.097051875195812e-05
3.852,9.985656558531033e-07,1.229426029691951e-06,1.2294260296964905e-06
3.8549999999999995,-6.876031376856995e-05,-6.851277309302888e-05,-6.851277309302445e-05
3.8579999999999997,-0.00013845764834750167,-0.00013819331534443944,-0.00013819331534443546
3.861,-0.00020803072064910384,-0.00020774949293980897,-0.00020774949293980542
3.864,-0.00027741692526215883,-0.00027711871001420273,-0.00027711871001419915
3.867,-0.00034655382512694993,-0.0003462385389545355,-0.00034623853895453217
3.87,-0.0004153792077143643,-0.00041504677658020945,-0.00041504677658020636
3.8729999999999998,-0.00048383114100273834,-0.0004834815001217782,-0.0004834815001217754
3.876,-0.0005518480292021511,-0.0005514811229472595,-0.0005514811229472408
3.8789999999999996,-0.0006193686681761029,-0.0006189844499859474,-0.0006189844499859288
3.8819999999999997,-0.0006863323005107918,-0.000685930732799845,-0.0006859307327998265
3.8850000000000002,-0.0007526786701825112,-0.000752259724253158,-0.00075225972425314
3.888,-0.0008183480767740617,-0.0008179117327306514,-0.0008179117327306334
3.891,-0.0008832814291914655,-0.0008828276758560729,-0.000882827675856055
3.894,-0.0009474202988327182,-0.0009469491336623044,-0.0009469491336622712
3.897,-0.0010107069721607999,-0.0010102184011653887,-0.001010218401165356
3.9,-0.0010730845026337005,-0.0010725785402951207,-0.001072578540295088
3.9029999999999996,-0.0011344967619447727,-0.0011339734311354667,-0.0011339734311354337
3.9059999999999997,-0.0011948884905273527,-0.001194347822428701,-0.0011943478224286683
3.9090000000000003,-0.001254205347278223,-0.001253647381297809,-0.0012536473812977762
3.912,-0.0013123939584552009,-0.0013118187421424087,-0.0013118187421423757
3.915,-0.0013694019657048506,-0.0013688095546641888,-0.0013688095546641559
3.918,-0.0014251780731771068,-0.0014245685309786443,-0.0014245685309785979
3.921,-0.001479672093684385,-0.0014790454917707103,-0.0014790454917706637
3.924,-0.0015328349938636277,-0.0015321914114527582,-0.0015321914114527118
3.9269999999999996,-0.0015846189383005994,-0.0015839584622843164,-0.0015839584622842576
3.9299999999999997,-0.0016349773325766825,-0.0016343000574138074,-0.0016343000574137487
3.933,-0.0016838648651993735,-0.0016831708928035705,-0.0016831708928035118
3.936,-0.0017312375483786928,-0.0017305269880004371,-0.0017305269880003786
3.939,-0.0017770527576127329,-0.0017763257257151707,-0.0017763257257151122
3.942,-0.0018212692700466469,-0.00182052589017515,-0.0018205258901750915
3.945,-0.001863847301570477,-0.0018630877042157832,-0.0018630877042157244
3.948,-0.001904748542622356,-0.0019039728650772695,-0.0019039728650772103
3.9509999999999996,-0.0019439361926647694,-0.0019431445788744988,-0.0019431445788744303
3.9539999999999997,-0.001981374993302774,-0.0019805675937090653,-0.001980567593708997
3.957,-0.0020170312600142786,-0.002016208231393596,-0.0020162082313935274
3.96,-0.00205087291246375,-0.002050034417759845,-0.0020500344177597765
3.963,-0.002082869503371996,-0.002082015711523282,-0.0020820157115232136
3.966,-0.00211299224591596,-0.002112123331678193,-0.0021121233316781242
3.969,-0.002141214039633811,-0.0021403301833986415,-0.0021403301833985656
3.972,-0.0021675094948119637,-0.0021666108824219847,-0.0021666108824219084
3.9749999999999996,-0.00219185495533202,-0.002190941777892995,-0.0021909417778929186
3.9779999999999998,-0.002214228519957055,-0.002213300973648035,-0.0022133009736479588
3.981,-0.002234610062038028,-0.0022336683479201257,-0.002233668347920049
3.984,-0.0022529812476226115,-0.002252025571447179,-0.002252025571447102
3.987,-0.00226932555195009,-0.0022683561239670953,-0.0022683561239670177
3.99,-0.002283628274317516,-0.002282645309084886,-0.002282645309084808
3.993,-0.0022958765513037536,-0.0022948802674984366,-0.0022948802674983555
3.996,-0.0023060593683395217,-0.0023050499885710098,-0.0023050499885709282
3.9989999999999997,-0.0023141675696130752,-0.0023131453202400753,-0.0023131453202399933
4.002,-0.0023201938663026406,-0.0023191589772535498,-0.0023191589772534665
4.005,-0.0023241328431282604,-0.0023230855477260307,-0.002323085547725948
4.008,-0.0023259809632172022,-0.002324921498009129,-0.002324921498009046
4.011,-0.0023257365712786135,-0.002324665175871512,-0.002324665175871429
4.014,-0.0023233998950846616,-0.0023223168119858024,-0.0023223168119857196
4.017,-0.002318973045256866,-0.0023178785197209882,-0.002317878519720905
4.02,-0.002312460013357928,-0.0023113542932405315,-0.002311354293240448
4.023,-0.0023038666682908223,-0.0023027500039078928,-0.0023027500039078086
4.026,-0.002293200751008498,-0.0022920733950026993,-0.0022920733950026174
4.029,-0.002280471867539016,-0.002279334074752316,-0.002279334074752234
4.032,-0.002265691480332475,-0.00226454350768509,-0.0022645435076850077
4.035,-0.0022488728979375865,-0.0022477150043130486,-0.002247715004312966
4.038,-0.00223003126301727,-0.002228863709153337,-0.002228863709153254
4.041,-0.0022091835387140907,-0.002208006587099174,-0.0022080065870990905
4.044,-0.002186348493377903,-0.0021851624081525955,-0.002185162408152517
4.047,-0.0021615466836694516,-0.0021603517305327172,-0.0021603517305326387
4.05,-0.0021348004360552137,-0.0021335968821747267,-0.002133596882174648
4.053,-0.0021061338267101427,-0.0021049219406362478,-0.002104921940636169
4.056,-0.0020755726598464417,-0.002074352711429165,-0.0020743527114290856
4.059,-0.002043144444487868,-0.0020419167047964035,-0.0020419167047963237
4.062,-0.002008878369710496,-0.002007643110954568,-0.0020076431109544877
4.065,-0.0019728052783722005,-0.001971562773824718,-0.0019715627738246372
4.068,-0.0019349576393544983,-0.0019337081632749202,-0.0019337081632748484
4.071,-0.0018953695183417112,-0.0018941133458995607,-0.0018941133458994885
4.074,-0.0018540765471637144,-0.001852813954361707,-0.0018528139543616345
4.077,-0.00181111589172983,-0.0018098471553261177,-0.0018098471553260552
4.08,-0.0017665262185826815,-0.001765251616011753,-0.0017652516160116905
4.082999999999999,-0.0017203476601020584,-0.001719067469393887,-0.0017190674693938245
4.086,-0.0016726217783900588,-0.0016713362780871397,-0.0016713362780870773
4.089,-0.0016233915278699531,-0.0016221009969419286,-0.0016221009969418657
4.092,-0.001572701216632369,-0.0015714059343880022,-0.0015714059343879389
4.095,-0.001520596466563526,-0.0015192967125598452,-0.0015192967125597816
4.098,-0.0014671241722913385,-0.0014658202262398357,-0.0014658202262397722
4.101,-0.0014123324589862723,-0.0014110246006561076,-0.0014110246006560564
4.104,-0.0013562706390548714,-0.0013549591481730923,-0.001354959148173041
4.106999999999999,-0.0012989891677648742,-0.0012976743239137198,-0.0012976743239136684
4.11,-0.001240539597841785,-0.001239221680353214,-0.0012392216803531627
4.113,-0.00118097453307773,-0.0011796538209253445,-0.001179653820925293
4.116,-0.001120347580994275,-0.0011190243526828863,-0.0011190243526828345
4.119,-0.001058713304601785,-0.0010573878380548912,-0.0010573878380548535
4.122,-0.0009961271732986795,-0.0009947997457441847,-0.0009947997457441472
4.125,-0.0009326455129547578,-0.0009313164008092768,-0.0009313164008092393
4.128,-0.0008683254552234758,-0.0008669949339756117,-0.0008669949339755741
4.130999999999999,-0.0008032248861287762,-0.000801893230221771,-0.000801893230221733
4.134,-0.0007374023939727267,-0.0007360698766868999,-0.000736069876686862
4.1370000000000005,-0.0006709172166108309,-0.0006695841099462368,-0.0006695841099461986
4.14,-0.0006038291881424699,-0.0006024957627021936,-0.0006024957627021551
4.143,-0.0005361986850644413,-0.0005348652099389624,-0.0005348652099389398
4.146,-0.0004680865719360722,-0.0004667533145891047,-0.00046675331458908176
4.149,-0.00039955414660481313,-0.0003982213727610204,-0.00039822137276099756
4.152,-0.000330663085041626,-0.0003293310585765874,-0.00032933105857658085
4.154999999999999,-0.0002614753858358345,-0.00026014436866861514,-0.00026014436866860836
4.1579999999999995,-0.0001920533143994138,-0.00019072356638805916,-0.0001907235663880524
4.1610000000000005,-0.00012245934693096028,-0.00012113112577120846,-0.00012113112577120141
4.164,-5.275611418980276e-05,-5.1429675317269375e-05,-5.142967531726215e-05
4.167,1.6993654869112095e-05,1.831805837305631e-05,1.8318058373063568e-05
4.17,8.67271895488015e-05,8.80493070472781e-05,8.804930704728537e-05
4.173,0.00015638173390145575,0.00015770131728830728,0.00015770131728831465
4.176,0.000225894603206402,0.00022721140698829656,0.00022721140698828764
4.178999999999999,0.0002952032403839628,0.00029651702175830625,0.00029651702175829725
4.1819999999999995,0.0003642452722944073,0.00036555579122303196,0.000365555791223023
4.1850000000000005,0.0004329585658712999,0.00043426558514993266,0.0004342655851499236
4.188,0.0005012812840387007,0.000502584569362246,0.0005025845693622372
4.191,0.0005691519413618706,0.0005704512613855741,0.0005704512613855652
4.194,0.0006365094593813737,0.0006378045857779603,0.0006378045857779357
4.197,0.0007032932215807648,0.0007045839290936641,0.0007045839290936394
4.2,0.0007694431279383709,0.0007707291944311723,0.0007707291944311476
4.202999999999999,0.000834899649014066,0.0008361808555163523,0.0008361808555163275
4.2059999999999995,0.00089960387952235,0.0009008800102720821,0.0009008800102720571
4.2090000000000005,0.0009634975913435183,0.0009647684338261434,0.0009647684338261182
4.212,0.0010265232859252033,0.0010277886309096767,0.0010277886309096515
4.215,0.0010886242460271386,0.0010898838875990427,0.0010898838875990175
4.218,0.0011497445867625759,0.001150998322354525,0.0011509983223544852
4.221,0.0012098293058904245,0.0012110769363099445,0.0012110769363099046
4.224,0.0012688243333128695,0.0012700656627679257,0.0012700656627678856
4.226999999999999,0.0013266765797339212,0.0013279114158562763,0.0013279114158562223
4.2299999999999995,0.0013833339844351307,0.0013845621383016876,0.0013845621383016338
4.233,0.001438745562125478,0.0014399668482777681,0.0014399668482777143
4.236,0.001492861448823295,0.001494075685285245,0.0014940756852851915
4.239,0.0015456329467289365,0.0015468399550230486,0.0015468399550229947
4.242,0.001597012568047842,0.001598212173209896,0.0015982121732098422
4.245,0.0016469540777245607,0.00164814610831694,0.0016481461083168857
4.248,0.0016954125350492934,0.0016965968231730233,0.001696596823172969
4.2509999999999994,0.0017423443340995317,0.001743520715405101,0.0017435207154050355
4.254,0.001787707242980403,0.001788875556677432,0.0017888755566773666
4.257,0.0018314604418284278,0.0018326205306942308,0.0018326205306941653
4.26,0.001873564559544497,0.0018747162699315797,0.001874716269931514
4.263,0.0019139817092230227,0.0019151248910655424,0.0019151248910654762
4.266,0.0019526755222453846,0.001953810029064598,0.0019538100290645314
4.269,0.001989611181007004,0.0019907368699157157,0.0019907368699156407
4.272,0.002024755450248594,0.0020258721819546173,0.002025872181954542
4.2749999999999995,0.002058076706963392,0.00205918434577203,0.002059184345771954
4.278,0.0020895449688534706,0.002090643382669021,0.002090643382668945
4.281,0.0021191319213095163,0.0021202209816358047,0.0021202209816357283
4.284,0.0021468109428897935,0.002147890524829739,0.002147890524829662
4.287,0.002172557129275366,0.0021736271115295877,0.0021736271115295105
4.29,0.0021963473156800173,0.002197407580544488,0.0021974075805444105
4.293,0.002218160097694705,0.0022192105310574603,0.0022192105310573774
4.296,0.0022379758505477747,0.002239016341884698,0.0022390163418846147
4.2989999999999995,0.002255776746763607,0.0022568071891333084,0.002256807189133225
4.302,0.002271546772203807,0.0022725670622416143,0.0022725670622415275
4.305,0.002285271740476485,0.0022862817783875777,0.002286281778387491
4.308,0.002296939305700665,0.0022979389952523825,0.0022979389952522957
4.311,0.002306538973614333,0.002307528222127689,0.0023075282221276024
4.314,0.002314062111016123,0.0023150408293565634,0.0023150408293564763
4.317,0.002319501953532143,0.002320470056099585,0.0023204700560994973
4.32,0.002322853611700949,0.0023238110164191463,0.0023238110164190582
4.3229999999999995,0.002324114075371201,0.0023250607036764685,0.0023250607036763805
4.326,0.002323282216408027,0.002324217993237371,0.002324217993237283
4.329,0.0023203587897056774,0.002321283643484368,0.00232128364348428
4.332,0.0023153464325055577,0.002316260295134175,0.002316260295134087
4.335,0.002308249662020246,0.0023091524688612407,0.0023091524688611527
4.338,0.002299074871365662,0.0022999665612294467,0.002299966561229358
4.341,0.0022878303238050264,0.002288710838935632,0.002288710838935543
4.344,0.002274526145309822,0.0022753954313701223,0.0022753954313700364
4.3469999999999995,0.002259174315444437,0.0022600323215009634,0.002260032321500877
4.35,0.002241788656582723,0.0022426353350900588,0.0022426353350899725
4.353,0.0022223848214661572,0.002223220128250917,0.0022232201282508302
4.356,0.002200980279114833,0.0022018041733592062,0.002201804173359119
4.359,0.0021775942991039627,0.002178406743328795,0.002178406743328708
4.362,0.0021522479342200316,0.002153048894267432,0.0021530488942673445
4.365,0.002124964001512256,0.002125753446527669,0.0021257534465275807
4.368,0.0020957670617563666,0.002096544964170084,0.002096544964170002
4.3709999999999996,0.0020646833973492307,0.0020654497328572857,0.0020654497328572033
4.374,0.002031740988654205,0.00203249573619859,0.0020324957361985076
4.377,0.00199696948881851,0.0019977126305666623,0.001997712630566588
4.38,0.0019604001970852944,0.0019611317184087818,0.0019611317184087076
4.383,0.0019220660306244084,0.0019227859200767528,0.0019227859200766791
4.386,0.0018820014949072498,0.0018827097442008112,0.0018827097442007373
4.389,0.0018402426526523195,0.001840939256634184,0.0018409392566341098
4.392,0.0017968270913694593,0.001797512047996258,0.0017975120479961837
4.395,0.0017517938895319637,0.0017524671998435588,0.0017524671998434844
4.398,0.001705183581407008,0.0017058452494989878,0.001705845249498913
4.401,0.0016570381205760418,0.0016576881535709676,0.0016576881535709037
4.404,0.0016074008421779677,0.0016080392501953273,0.0016080392501952633
4.407,0.0015563164239090835,0.0015569432200339042,0.0015569432200338404
4.41,0.001503830845814869,0.0015044460460649652,0.001504446046064901
4.413,0.0014499913489098054,0.0014505949722016295,0.0014505949722015653
4.416,0.0013948463926624472,0.0013954384607755353,0.0013954384607754709
4.419,0.0013384456113840083,0.0013390261489240136,0.0013390261489239622
4.422,0.0012808397695596896,0.0012814088039200138,0.0012814088039199627
4.425,0.0012220807161629453,0.0012226382774849856,0.0012226382774849346
4.428,0.0011622213379937885,0.0011627674591258288,0.0011627674591257774
4.431,0.0011013155120831205,0.0011018502285379077,0.001101850228537856
4.434,0.0010394180572059026,0.0010399414071169616,0.00103994140711691
4.437,0.0009765846845468064,0.0009770967086235494,0.0009770967086234976
4.44,0.0009128719475627164,0.0009133726890444252,0.0009133726890443733
4.443,0.0008483371910872149,0.0008488266956959681,0.0008488266956959312
4.446,0.0007830384997228304,0.0007835168156154676,0.0007835168156154309
4.449,0.0007170346455674948,0.0007175018232867116,0.0007175018232866748
4.452,0.0006503850353222443,0.0006508411277469178,0.000650841127746897
4.455,0.0005831496568277616,0.00058359471912261,0.0005835947191225891
4.457999999999999,0.0005153890250778662,0.0005158231146425535,0.0005158231146425327
4.461,0.00044716412775854116,0.00044758730417633445,0.00044758730417631385
4.464,0.00037853637036150016,0.0003789486953475934,0.00037894869534757297
4.467,0.0003095675209216963,0.0003099690582713091,0.0003099690582712884
4.47,0.00024031965442850196,0.00024071046996486435,0.00024071046996484383
4.473,0.00017085509696059155,0.00017123525848292053,0.00017123525848290028
4.476,0.00010123636959480504,0.00010160594682637529,0.00010160594682637148
4.479,3.152613213947497e-05,3.188519667588196e-05,3.1885196675878434e-05
4.481999999999999,-3.82128732571401e-05,-3.786424799943348e-05,-3.786424799943704e-05
4.485,-0.0001079178785725616,-0.00010757961740730949,-0.000107579617407313
4.488,-0.0001775261463991135,-0.00017719817242092524,-0.0001771981724209286
4.491,-0.00024697502640541743,-0.00024665726103988,-0.00024665726103988324
4.494,-0.0003162020117195412,-0.0003158943747727645,-0.0003158943747727512
4.497,-0.0003851447951830507,-0.00038484720489058416,-0.00038484720489057067
4.5,-0.00045374132542533313,-0.0004534536985004093,-0.0004534536985003956
4.503,-0.000521929862707718,-0.0005216521143887905,-0.0005216521143887767
4.505999999999999,-0.0005896490344871343,-0.0005893810785846832,-0.0005893810785846693
4.509,-0.0006568378906492891,-0.0006565796395918789,-0.0006565796395918647
4.5120000000000005,-0.0007234359583616572,-0.0007231873232412382,-0.0007231873232412239
4.515,-0.0007893832964969061,-0.0007891441871133602,-0.0007891441871133456
4.518,-0.0008546205495777769,-0.0008543908744827148,-0.0008543908744826845
4.521,-0.0009190890011948635,-0.0009188686677346888,-0.0009188686677346583
4.524,-0.0009827306268492169,-0.000982519541207476,-0.0009825195412074455
4.527,-0.001045488146172209,-0.001045286213411256,-0.0010452862134112102
4.529999999999999,-0.0011073050744756625,-0.0011071121985776688,-0.0011071121985776228
4.5329999999999995,-0.0011681257735858515,-0.001167941857493193,-0.001167941857493147
4.5360000000000005,-0.001227895501915617,-0.0012277204475706837,-0.0012277204475706375
4.539,-0.0012865604637295443,-0.0012863941721140049,-0.0012863941721139585
4.542,-0.0013440678575578548,-0.0013439102287314253,-0.0013439102287313787
4.545,-0.0014003659237154505,-0.0014002168568542064,-0.0014002168568541594
4.548,-0.0014554039908833433,-0.0014552633843176214,-0.001455263384317574
4.551,-0.0015091325217105552,-0.001509000272962482,-0.0015090002729624213
4.553999999999999,-0.001561503157395441,-0.001561379163216139,-0.001561379163216078
4.5569999999999995,-0.0016124687612063316,-0.0016123529176128334,-0.001612352917612772
4.5600000000000005,-0.0016619834609023206,-0.0016618756632142333,-0.0016618756632141717
4.563,-0.0017100026900160278,-0.0017099028328919823,-0.0017099028328919203
4.566,-0.0017564832279611917,-0.001756391205435107,-0.0017563912054350446
4.569,-0.0018013832389289976,-0.00180129894444619,-0.0018012989444461168
4.572,-0.0018446623095381433,-0.0018445856359913027,-0.0018445856359912292
4.575,-0.0018862814852047608,-0.0018862123249698184,-0.0018862123249697446
4.577999999999999,-0.001926203305199472,-0.0019261415501713737,-0.0019261415501712997
4.5809999999999995,-0.0019643918363600288,-0.001964337377988429,-0.0019643373779883546
4.5840000000000005,-0.002000812705429204,-0.00200076543475409,-0.002000765434754015
4.587,-0.0020354331299888362,-0.002035392937676088,-0.0020353929376760124
4.59,-0.002068221947962193,-0.0020681887243390786,-0.0020681887243390023
4.593,-0.0020991496456581006,-0.002099123280748715,-0.0020991232807486314
4.596,-0.0021281883843316156,-0.0021281687678922486,-0.0021281687678921645
4.599,-0.0021553120252373334,-0.0021552990467917613,-0.002155299046791677
4.601999999999999,-0.0021804961531527818,-0.002180489702027483,-0.0021804897020273927
4.6049999999999995,-0.002203718098350747,-0.002203718063710019,-0.0022037180637099287
4.608,-0.0022249569570007557,-0.002224963227881723,-0.0022249632278816328
4.611,-0.002244193609981347,-0.002244206075328846,-0.0022442060753287553
4.614,-0.0022614107400862125,-0.0022614292887875387,-0.0022614292887874476
4.617,-0.0022765928476087315,-0.0022766173685282204,-0.0022766173685281293
4.62,-0.0022897262642908563,-0.0022897566463042887,-0.0022897566463041972
4.623,-0.002300799165623809,-0.00230083529765262,-0.0023008352976525287
