t,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9
2.385,0.00014749248366186684,0.0006006068067121087,0.001358917686161565,0.00239556692777419,0.003656049856324334,0.005063034148931361,0.00652520428221239,0.007952411926131437,0.009274556851125673,0.010448231753776136,6.397854997057698,25.591419988230793,57.580694973519286,102.36567995292317,159.94637492644242,230.3227798940771,313.49489485582717,409.4627198116927,518.2262547616734,639.7854997057697
2.388,0.00014764748918805198,0.0006012536208841315,0.001360381102951591,0.0023980684746027093,0.0036596666089118283,0.005067726063328334,0.006530788574306048,0.00795850430053939,0.0092806704998069,0.010453957820287458,6.413960352542559,25.655841410170236,57.725643172883025,102.62336564068094,160.34900881356393,230.90257269153201,314.2840572745854,410.4934625627238,519.5307885559472,641.3960352542557
2.391,0.00014780220177688618,0.0006018993627331293,0.0013618422018650785,0.00240056635327671,0.0036632782519942075,0.0050724098150291,0.006536359629212781,0.007964578364998132,0.009286760902801332,0.010459652557168256,6.430085953603138,25.72034381441255,57.87077358242824,102.8813752576502,160.7521488400784,231.4830943297129,315.07421172655376,411.5255010306008,520.836962241854,643.0085953603136
2.394,0.00014795662451863383,0.0006025440348389795,0.0013633009658872938,0.0024030605412726667,0.003666884783059192,0.005077085370508023,0.006541917351766375,0.007970634101705723,0.009292828199210986,0.010465316023675923,6.446231800239437,25.78492720095775,58.01608620215494,103.139708803831,161.1557950059859,232.0643448086197,315.8653582117324,412.558835215324,522.1447758193943,644.6231800239436
2.397,0.00014811076046260594,0.0006031876395134529,0.0013647573780560386,0.0024055510168145594,0.003670486199820958,0.0050817526967454115,0.006547461651115318,0.007976671499394948,0.009298872525602637,0.010470948269635148,6.462397892451457,25.849591569805828,58.16158103206311,103.39836627922331,161.55994731128638,232.64632412825236,316.65749673012135,413.59346511689324,523.454229288568,646.2397892451455
2.4,0.0001482646126026662,0.000603830178765838,0.0013662114214496855,0.0024080377588197644,0.003674082500068024,0.005086411761167648,0.00655299244084367,0.007982690553018664,0.009304894015242605,0.010476549335493754,6.478584230239194,25.914336920956774,58.30725807215275,103.6573476838271,161.96460575597982,233.22903228861094,317.45062728172053,414.6293907353084,524.7653226493746,647.8584230239193
2.403,0.00014841818386307232,0.000604471654272268,0.0013676630791797358,0.0024105207468469387,0.0036776736815175254,0.0050910625315966716,0.006558509639084648,0.007988691263412973,0.009310892797385957,0.010482119252468058,6.494790813602651,25.979163254410604,58.453117322423864,103.91665301764242,162.36977034006625,233.8124692896954,318.2447498665299,415.66661207056967,526.0780559018147,649.479081360265
2.4059999999999997,0.00014857147708531896,0.0006051120673485834,0.001369112334388856,0.0024129999610471315,0.0036812597416765215,0.005095704976208262,0.0065640131686254665,0.007994673636939611,0.009316868996622697,0.010487658042774928,6.511017642541828,26.04407057016731,58.59915878287646,104.17628228066924,162.77544106354568,234.39663513150575,319.0398644845496,416.70512912267696,527.392429045888,651.1017642541827
2.409,0.0001487244950160206,0.0006057514189273423,0.0013705591702536956,0.002415475382118168,0.0036848406777110075,0.005100339063499923,0.006569502957001381,0.00800063768511072,0.009322822732282804,0.010493165719948239,6.527264717056725,26.1090588682269,58.74538245351053,104.4362354729076,163.18161792641808,234.98152981404203,319.8359711357795,417.7449418916304,528.7084420815946,652.7264717056723
2.4120000000000004,0.00014887724029546092,0.0006063897095388014,0.0013720035699933274,0.002417946991262651,0.003688416486323392,0.005104964762267866,0.00657497893657776,0.008006583424197824,0.009328754117900913,0.010498642289235152,6.543532037147343,26.17412814858937,58.891788334326094,104.69651259435749,163.58830092868354,235.56715333730432,320.6330698202198,418.78605037742994,530.0260950089347,654.3532037147341
2.415,0.00014902971544718314,0.0006070269392961891,0.0013734455168825641,0.0024204147701505346,0.00369198716363897,0.005109582041593524,0.006580441044618188,0.008012510874828517,0.009334663260741385,0.010504087748070132,6.559819602813678,26.239278411254713,59.03837642532311,104.95711364501885,163.99549007034193,236.15350570129235,321.43116053787026,419.8284545800754,531.3453878279079,655.9819602813677
2.418,0.00014918192286877808,0.0006076631078852793,0.0013748849942708068,0.002422878700886106,0.00369555270510189,0.005114190870839067,0.006585889223337476,0.008018420061573248,0.009340550261383461,0.010509502086621573,6.576127414055733,26.304509656222933,59.185146726501614,105.21803862489173,164.40318535139332,236.74058690600637,322.230243288731,420.87215449956693,532.6663205385145,657.6127414055733
2.421,0.00014933386482359504,0.0006082982145582762,0.0013763219856058806,0.002425338765979891,0.0036991131053811196,0.005118791219651868,0.006591323419938591,0.008024311012525293,0.00934641521336576,0.01051488528840769,6.592455470873508,26.369821883494033,59.33209923786158,105.47928753397613,164.81138677183768,237.32839695144625,323.03031807280195,421.91715013590454,533.9888931407542,659.2455470873507
2.424,0.00014948554343358566,0.0006089322581321326,0.0013777564744627485,0.0024277949483257123,0.003702668358286897,0.005123383057977935,0.00659674358663224,0.008030183758877114,0.009352258202889535,0.010520237330976973,6.6088037732670015,26.435215093068006,59.479233959403025,105.74086037227202,165.220094331675,237.91693583761202,323.8313848900831,422.9634414890881,535.313105634627,660.8803773267
2.427,0.00014963696067333572,0.000609565236991102,0.0013791884445773105,0.0024302472311831767,0.0037062184566978885,0.005127966356083259,0.006602149680638446,0.008036038334495711,0.00935807930857874,0.010525558186648543,6.6251723212362155,26.500689284944862,59.62655089112594,106.00275713977945,165.62930803090535,238.5062035645037,324.6334437405746,424.0110285591178,536.6389580201334,662.5172321236214
2.4299999999999997,0.00014978811836513023,0.0006101971490938387,0.0013806178798842087,0.0024326955981654953,0.003709763392499077,0.0051325410845836465,0.006607541664169935,0.008041874775500217,0.009363878601295658,0.010530847823307578,6.641561114781148,26.566244459124594,59.77405003303034,106.26497783649837,166.0390278695287,239.09620013212128,325.4364946242763,425.0599113459935,537.966450297273,664.1561114781148
2.433,0.0001499390181753037,0.0006108279919845217,0.0013820447645594598,0.0024351400332327812,0.0037133031565310948,0.005137107214481382,0.006612919504396928,0.008047693119843984,0.009369656144010202,0.010536106205250424,6.657970153901801,26.631880615607205,59.92173138511622,106.52752246242882,166.44925384754498,239.68692554046478,326.24053754118825,426.1100898497153,539.2955824660459,665.7970153901799
2.4360000000000004,0.00015008966161171957,0.0006114577628083452,0.001383469083066529,0.002437580520691063,0.0037168377385504406,0.005141664717209186,0.006618283173393533,0.008053493406904267,0.009375411991720747,0.010541333294073594,6.674399438598175,26.6975977543927,60.06959494738358,106.7903910175708,166.85998596495435,240.27837978953426,327.0455724913106,427.1615640702832,540.6263545264521,667.4399438598174
2.439,0.0001502400500223249,0.0006120864583307557,0.0013848908202062046,0.0024400170451966178,0.0037203671272011277,0.005146213564680365,0.006623632648066207,0.008059275677081465,0.009381146191424827,0.010546529049601244,6.6908489688702675,26.76339587548107,60.21764071983241,107.05358350192428,167.27122422175665,240.87056287932958,327.8515994746431,428.2143340076971,541.9587664784916,669.0848968870266
2.442,0.0001503901845949089,0.0006127140749607316,0.0013863099611697628,0.002442449591765542,0.003723891309997279,0.005150753729344382,0.006628967910064829,0.00806503997141022,0.009386858782137636,0.010551693430844084,6.707318744718077,26.82927497887231,60.3658687024627,107.31709991548924,167.6829686179519,241.4634748098507,328.6586184911858,429.26839966195695,543.2928183221642,670.7318744718076
2.445,0.00015054006635813273,0.0006133406087775253,0.0013877264915943732,0.0024448781457888057,0.003727410273316904,0.0051552851842475945,0.006634288945677655,0.008070786331184153,0.009392549794956009,0.010556826396983967,6.723808766141608,26.89523506456643,60.514278895274465,107.58094025826573,168.09521915354014,242.0571155810978,329.46662954093875,430.3237610330629,544.6285100574701,672.3808766141606
2.448,0.0001506896961833824,0.0006139660555609828,0.0013891403976215642,0.0024473026930518097,0.0037309240024062315,0.005159807903098232,0.006639595745711011,0.008076514797596052,0.009398219253166964,0.01056192790837647,6.740319033140858,26.96127613256343,60.662871298267724,107.84510453025372,168.5079758285214,242.6514851930708,330.275632623902,431.3804181210149,545.9658416844094,674.0319033140856
2.451,0.0001508390747880037,0.000614590410824901,0.0013905516659569164,0.0024497232197586956,0.0037344324813946826,0.005164321860334751,0.00664488830535497,0.008082225411394759,0.009403867172398014,0.010566997927564737,6.756849545715826,27.027398182863305,60.81164591144244,108.10959273145322,168.92123864289562,243.24658364576968,331.08562774007544,432.4383709258129,547.3048132029819,675.6849545715825
2.4539999999999997,0.00015098820273944165,0.0006152136698531538,0.0013919602839315122,0.002452139712560997,0.0037379356933198464,0.005168827031197229,0.006650166624037336,0.008087918212559768,0.00940949356080844,0.010572036420296936,6.773400303866516,27.093601215466062,60.96060273479864,108.37440486186425,169.33500759666285,243.84241093919448,331.8966148894592,433.497619447457,548.6454246131876,677.3400303866514
2.457,0.00015113708046046563,0.0006158358277387674,0.0013933662395642205,0.0024545521585897885,0.003741433620162189,0.005173323391800822,0.006655430705266513,0.008093593239994803,0.009415098419319869,0.010577043356539494,6.789971307592924,27.159885230371696,61.10974176833632,108.63954092148678,169.74928268982308,244.43896707334522,332.7085940720533,434.55816368594714,549.9876759150268,678.9971307592923
2.4599999999999995,0.00015128570823525327,0.0006164568794248461,0.001394769521624238,0.002456960545491456,0.003744926242889035,0.005177810919210678,0.0066606805564657715,0.008099250531240568,0.009420681741884372,0.010582018711478952,6.806562556895053,27.226250227580213,61.25906301205548,108.90500091032085,170.16406392237627,245.03625204822185,333.5215652878575,435.6200036412834,551.3315671084991,680.6562556895051
2.463,0.00015143408621669154,0.0006170768197477631,0.0013961701196938806,0.0024593648614659506,0.003748413541507136,0.005182289591517817,0.00666591618880062,0.008104890122207796,0.009426243515789474,0.010586962466503456,6.823174051772901,27.292696207091605,61.40856646595612,109.17078482836642,170.57935129432252,245.63426586382442,334.3355285368722,436.6831393134657,552.677098193605,682.3174051772901
2.466,0.00015158221443416757,0.0006176956434817379,0.0013975680242304437,0.002461765095307601,0.003751895495123329,0.005186759387915208,0.006671137617000643,0.00811051204693035,0.009431783721998186,0.010591874610157185,6.8398057922264694,27.359223168905878,61.55825213003823,109.43689267562351,170.9951448056617,246.23300852015285,335.150483819097,437.74757070249404,554.0242691703439,683.9805792226468
2.469,0.0001517300928024409,0.0006183133453849256,0.0013989632266273922,0.0024641612364472583,0.0037553720820129653,0.00519122028877336,0.006676344859177963,0.008116116337339174,0.009437302335523446,0.010596755139058915,6.856457778255756,27.425831113023023,61.7081200043018,109.70332445209209,171.41144445639384,246.83248001720713,335.966431134532,438.81329780836836,555.373080038716,685.6457778255754
2.472,0.0001518777211313318,0.0006189299202461566,0.0014003557192734891,0.002466553274995571,0.003758843279694738,0.005195672275715402,0.006681537936643834,0.008121703023057118,0.009442799325835305,0.010601604058777895,6.873130009860761,27.492520039443043,61.85817008874685,109.97008015777217,171.828250246519,247.43268035498733,336.7833704831773,439.8803206310887,556.7235307987215,687.313000986076
2.475,0.00015202509913586683,0.0006195453629325366,0.001401745495610376,0.002468941201786693,0.0037623090650120124,0.005200115331690479,0.006686716873724678,0.008127272131214657,0.00944827465729974,0.010606421384658992,6.889822487041487,27.559289948165947,62.00840238337339,110.23715979266379,172.24556217603714,248.03360953349343,337.60130186503284,440.94863917065516,558.0756214503604,688.9822487041486
2.4779999999999998,0.0001521722264472364,0.000620159668437056,0.0014031325501871455,0.0024713250084216405,0.003765769414219604,0.00520454944104549,0.006691881697579417,0.008132823686287143,0.009453728289647712,0.01061120714259082,6.906535209797932,27.626140839191727,62.15881688818139,110.50456335676691,172.66338024494826,248.63526755272545,338.42022528009863,442.01825342706763,559.4293519936324,690.653520979793
2.481,0.00015231910262427468,0.0006207728319260817,0.0014045168787124272,0.002473704687310742,0.0037692243030751204,0.005208974589594489,0.006697032438018965,0.008138357709953286,0.00945916017847277,0.010615961369709643,6.923268178130097,27.693072712520387,62.309413603170874,110.77229085008155,173.08170445325237,249.23765441268338,339.24014072837474,443.0891634003262,560.7847224285377,692.3268178130095
2.4839999999999995,0.00015246572716537092,0.0006213848487864901,0.0014058984781023917,0.002476080231714527,0.003772673706934642,0.0052133907646856065,0.006702169127328916,0.008143874220975624,0.009464570275755575,0.010620684115033627,6.94002139203798,27.76008556815192,62.46019252834182,111.04034227260767,173.50053480094945,249.84077011336723,340.06104820986104,444.1613690904307,562.1417327550763,694.0021392037978
2.487,0.00015261209952072298,0.0006219957146719577,0.0014072773465254153,0.0024784516357823686,0.0037761176008512484,0.005217797955264655,0.006707291800096582,0.008149373235103102,0.009469958530413278,0.010625375440021628,6.956794851521586,27.827179406086344,62.61115366369428,111.30871762434538,173.91987128803962,250.44461465477707,340.88294772455777,445.2348704973815,563.5003829732484,695.6794851521585
2.49,0.00015275821910519535,0.0006226054255480411,0.00140865348344183,0.0024808188945886394,0.003779555959676679,0.005222196151935453,0.006712400493042925,0.00815485476499632,0.009475324888871478,0.010630035419052337,6.973588556580909,27.894354226323635,62.76229700922818,111.57741690529454,174.3397139145227,251.04918803691265,341.7058392724646,446.30966762117816,564.8606730830535,697.3588556580908
2.493,0.00015290408531112507,0.0006232139777359092,0.001410026889639539,0.002483182004165045,0.0037829887581642867,0.005226585347016288,0.006717495244859752,0.008160318820175927,0.009480669295656063,0.01063466413981942,6.9904025072159515,27.961610028863806,62.91362256494357,111.84644011545522,174.76006268039876,251.6544902597742,342.52972285358163,447.3857604618209,566.222603084492,699.040250721595
2.496,0.00015304969752138976,0.0006238213679543303,0.0014113975672638082,0.0024855409615298484,0.003786415971073369,0.0052309655345921776,0.006722576096052871,0.008165765406995108,0.009485991694002209,0.010639261703639815,7.007236703426712,28.02894681370685,63.065130330840425,112.1157872548274,175.1809175856678,252.26052132336162,343.3545984679089,448.4631490193096,567.5861729775636,700.7236703426712
2.499,0.00015319505512257687,0.0006244275933595565,0.0014127655198422242,0.0024878957647120154,0.0037898375732737994,0.005235336710562468,0.006727643088791025,0.008171194528636405,0.009491292026477274,0.010643828225672952,7.024091145213195,28.09636458085278,63.216820306918756,112.38545832341111,175.60227863032983,252.86728122767494,344.18046611544656,449.54183329364446,568.9513827622687,702.4091145213193
2.502,0.000153340157518111,0.0006250326515830917,0.001414130752303257,0.002490246412771463,0.0037932535398502187,0.00523969887268338,0.006732696266761287,0.00817660618513412,0.00949657023561395,0.010648363835049047,7.040965832575394,28.163863330301577,63.36869249317856,112.65545332120631,176.02414581438484,253.47476997271414,345.0073257961943,450.62181328482524,570.318232438607,704.0965832575394
2.505,0.00015348500414146029,0.0006256365407666497,0.0014154932709891615,0.0024925929058138923,0.003796663846205059,0.005244052020605231,0.006737735675030264,0.008182000373423025,0.009501826264549986,0.01065286867490687,7.057860765513316,28.231443062053263,63.52074688961984,112.92577224821305,176.44651913783284,254.0829875584793,345.83517751015245,451.7030889928522,571.6867220065785,705.7860765513313
2.5079999999999996,0.00015362959446884943,0.000626239259594815,0.0014168530836622445,0.0024949352450006415,0.0038000684681598735,0.00524839615590359,0.0067427613599115215,0.008187377087413716,0.009507060057670175,0.010657342902340093,7.074775944026954,28.299103776107817,63.6729834962426,113.19641510443127,176.86939860067383,254.6919339849703,346.6640212573208,452.78566041772507,573.0568514661833,707.4775944026953
2.511,0.00015377392803198436,0.0006268408073240979,0.0014182101995046448,0.002497273432553006,0.003803467382053978,0.0052527312821042515,0.006747773368839085,0.008192736318096302,0.009512271561246432,0.010661786688254545,7.091711368116316,28.366845472465265,63.82540231304686,113.46738188986106,177.29278420290788,255.30160925218732,347.4938570376995,453.86952755944424,574.4286208174216,709.1711368116315
2.5140000000000002,0.00015391800443041547,0.0006274411838096415,0.0014195646291114098,0.002499607471751008,0.0038068605648399647,0.005257057404701151,0.0067527717502467825,0.008198078053671969,0.009517460724071532,0.010666200217137487,7.108667037781396,28.434668151125585,63.978003340032565,113.73867260450234,177.71667594453487,255.9120133601302,348.3246848512884,454.95469041800936,575.8020300602931,710.8667037781395
2.517,0.0001540618233434082,0.0006280403895278607,0.0014209163844766549,0.00250193736692696,0.003810247994175172,0.00526137453116718,0.006757756553453262,0.008203402279713789,0.009522627498081316,0.01067058368674215,7.1256429530221945,28.502571812088778,64.13078657719976,114.01028724835511,178.14107382555483,256.52314630879897,349.15650469808753,456.04114899342045,577.1770791947977,712.5642953022193
2.52,0.0001542053845414717,0.0006286384255961243,0.001422265478972782,0.0025042631234529606,0.0038136296485086233,0.0052656826709571855,0.006762727828553105,0.008208708979356752,0.009527771838961032,0.010674937307690783,7.142639113838711,28.570556455354843,64.2837520245484,114.28222582141937,178.56597784596775,257.13500809819357,349.9893165780969,457.1289032856775,578.5537682209356,714.263911383871
2.523,0.00015434868789716784,0.0006292352937887692,0.0014236119273230263,0.0025065847477236886,0.00381700550716271,0.0052699818355025595,0.006767685626313181,0.008213998133516823,0.009532893706731207,0.01067926130300023,7.159655520230949,28.638622080923795,64.43689968207855,114.55448832369518,178.99138800577367,257.7475987283141,350.8231204913165,458.2179532947807,579.9320971387067,715.9655520230947
2.526,0.00015449173339548194,0.0006298309965493692,0.0014249557455667532,0.0025089022471334104,0.0038203755504089506,0.005274272038197642,0.00677262999807537,0.008219269721139243,0.00953799306630755,0.010683555907535175,7.176692172198906,28.706768688795623,64.59022954979017,114.8270747551825,179.41730430497262,258.36091819916055,351.6579164377464,459.30829902073,581.3120659481114,717.6692172198905
2.529,0.00015463452114336545,0.0006304255369993422,0.0014262969510182768,0.002511215630048126,0.0038237397595373437,0.005278553294376531,0.006777560995664558,0.008224523719475173,0.009543069888031197,0.010687821367393439,7.193749069742582,28.774996278970328,64.74374162768325,115.09998511588131,179.84372674356453,258.9749665107329,352.49370441738654,460.39994046352524,582.6936746491491,719.3749069742581
2.5319999999999996,0.00015477705137874827,0.0006310189189428825,0.0014276355622190133,0.0025135249057731293,0.0038270981169186385,0.005282825621280971,0.006782478671303008,0.008229760104385753,0.009548124148164196,0.010692057939229846,7.210826212861979,28.843304851447915,64.89743591575781,115.37321940579166,180.2706553215494,259.5897436630312,353.33048443023694,461.49287762316663,584.0769232418202,721.0826212861977
2.5349999999999997,0.00015491932447855245,0.0006316111468679128,0.0014289715988832082,0.002515830084515822,0.0038304506060590944,0.0052870890380185085,0.0067873830775309965,0.0082349788506723,0.009553155829346427,0.010696265889523993,7.227923601557094,28.911694406228374,65.05131241401385,115.6467776249135,180.6980900389273,260.2052496560553,354.1682564762976,462.587110499654,585.4618117261244,722.7923601557092
2.5380000000000003,0.00015506134096596974,0.000632202225943374,0.0014303050818376553,0.0025181311773447967,0.0038337972116471736,0.005291343565510713,0.006792274267133761,0.008240179932430884,0.009558164921010219,0.010700445493798673,7.245041235827932,28.980164943311728,65.20537112245138,115.92065977324691,181.12603089569825,260.82148448980547,355.00702055556866,463.68263909298764,586.8483401020624,724.504123582793
2.541,0.00015520310151692198,0.0006327921620128821,0.0014316360329555211,0.0025204281961447713,0.003837137919591953,0.005295589226431759,0.00679715229307554,0.008245363323428812,0.009563151419749012,0.01070459703579499,7.262179115674486,29.048716462697943,65.35961204107036,116.19486585079177,181.5544778918621,261.4384481642814,355.8467766680498,464.7794634031671,588.2365083696333,726.2179115674484
2.544,0.00015534460696553932,0.0006333809615843334,0.0014329644750851196,0.0025227211535684383,0.0038404727170526748,0.00529982604513694,0.006802017208440762,0.00825052899750069,0.009568115329637132,0.010708720806611454,7.2793372410967585,29.117348964387034,65.51403516987084,116.46939585754814,181.98343102741896,262.0561406794833,356.6875248137412,465.87758343019254,589.6263165288374,727.9337241096758
2.547,0.0001554858583087029,0.000633968631816297,0.0014342904319735047,0.002525010062985489,0.003843801592459257,0.005304054047581512,0.006806869066382617,0.0082556769289608,0.00957305666249844,0.010712817103813287,7.296515612094752,29.18606244837901,65.66864050885277,116.74424979351603,182.41289030236877,262.67456203541104,357.5292649926428,466.97699917406413,591.0177645796749,729.6515612094751
2.55,0.00015562685670970965,0.000634555180500499,0.0014356139281855936,0.0025272949384286566,0.003847124535523708,0.005308273261229845,0.006811707920079851,0.0082608070930283,0.009577975438121644,0.010716886230518726,7.313714228668465,29.25485691467386,65.82342805801619,117.01942765869543,182.8428557167116,263.29371223206465,358.37199720475485,468.07771063478174,592.4108525221455,731.3714228668464
2.553,0.00015576760350084507,0.0006351406160412767,0.001436934989019931,0.002529575794538226,0.0038504415372422295,0.0053124837149555945,0.006816533822701303,0.008265919466261724,0.009582871684420803,0.01072092849446976,7.330933090817897,29.32373236327159,65.97839781736107,117.29492945308635,183.2733272704474,263.9135912694442,359.21572145007696,469.1797178123454,593.8055803562496,733.0933090817896
2.5559999999999996,0.00015590810018505913,0.0006357249474314813,0.00143825364042058,0.002531852646504445,0.0038537525898879772,0.005316685438932866,0.006821346827379354,0.008271014026998301,0.009587745437540316,0.010724944207093072,7.348172198543049,29.392688794172194,66.13354978688744,117.57075517668878,183.7043049635762,264.5341991475497,360.0604377286094,470.2830207067551,595.2019480819869,734.8172198543048
2.5589999999999997,0.00015604834843660245,0.0006363081842254327,0.001439569908886559,0.0025341255100085956,0.003857057686994506,0.005320878464519312,0.006826146987191585,0.008276090755793934,0.009592596741904064,0.01072893368255844,7.365431551843921,29.461726207375683,66.2888839665953,117.84690482950273,184.13578879609798,265.15553586638106,360.9061460403521,471.38761931801093,596.5999556993576,736.5431551843919
2.5620000000000003,0.00015618835010082995,0.0006368903365089697,0.0014408838213792504,0.002536394401163552,0.0038603568233305714,0.005325062824131703,0.006830934355151219,0.008281149635859505,0.009597425650208664,0.010732897236840722,7.382711150720514,29.530844602882055,66.44440035648464,118.12337841152822,184.56777876801283,265.7776014259384,361.75284638530525,472.4935136461129,597.9996032083616,738.2711150720513
2.565,0.00015632810719277434,0.0006374714148667855,0.0014421954052283303,0.00253865933645341,0.003863649994865845,0.005329238551114621,0.006835708984206193,0.008286190653488495,0.009602232223361916,0.01073683518679173,7.400010995172824,29.600043980691296,66.60009895655543,118.40017592276519,185.00027487932056,266.4003958262216,362.60053876346836,473.60070369106074,599.4008906089987,740.0010995172822
2.568,0.00015646762189497806,0.0006380514303474425,0.0014435046880368909,0.0025409203326731767,0.0038669371987285492,0.005333405679603298,0.0068404709272465135,0.008291213798471524,0.009607016530367296,0.01074074784922794,7.417331085200853,29.669324340803414,66.75597976680768,118.67729736321365,185.4332771300213,267.0239190672306,363.4492231748418,474.7091894528546,600.8038179012691,741.7331085200852
2.571,0.00015660689655430272,0.000638630394426041,0.0014448116975863982,0.0025431774068686926,0.0038702184331552416,0.005337564244381421,0.006845220237119698,0.008296219064493326,0.009611778648156686,0.010744635540039875,7.4346714208046025,29.73868568321841,66.91204278724143,118.95474273287364,185.86678552011503,267.6481711489656,364.2988996194256,475.81897093149456,602.2083850851728,743.4671420804601
2.574,0.00015674593367805587,0.0006392083189650843,0.0014461164617424968,0.002545430576276788,0.0038734936974333914,0.005341714280734952,0.006849956966653661,0.008301206449507268,0.009616518661372819,0.010748498573328458,7.452032001984072,29.808128007936286,67.06828801785664,119.23251203174515,186.30080004960175,268.2731520714265,365.1495680972195,476.9300481269806,603.6145921607098,745.203200198407
2.577,0.0001568847359288703,0.0006397852161736917,0.001447419008361489,0.0025476798582669377,0.003876762991837507,0.005345855824302967,0.006854681168686844,0.008306175956084008,0.0096212366621045,0.010752337260573678,7.4694128287392605,29.877651314957042,67.22471545865335,119.51060525982817,186.7353207184815,268.89886183461334,366.00122860822376,478.04242103931267,605.02243912788,746.941282873926
2.5799999999999996,0.0001570233061192592,0.000640361098565372,0.0014487193651991223,0.0025499252702835392,0.003880026317559511,0.005349988910926582,0.006859392896104042,0.00831112759172935,0.009625932749577192,0.010756151909840231,7.4868139010701675,29.94725560428067,67.38132510963152,119.78902241712268,187.17034752675417,269.52530043852596,366.8538811524382,479.1560896684907,606.4319259866836,748.6813901070167
2.5829999999999997,0.00015716164720491968,0.0006409359789150154,0.001450017559821312,0.0025521668297900594,0.0038832836766340903,0.005354113576497134,0.006864092201877943,0.008316061369168765,0.009630607029801912,0.010759942825024592,7.504235218976796,30.016940875907185,67.53811697079117,120.06776350362874,187.60588047441985,270.1524678831646,367.707525729863,480.27105401451496,607.8430527371204,750.4235218976794
2.5860000000000003,0.00015729976227789043,0.0006415098702148977,0.0014513136195181584,0.002554404554215011,0.003886535071860276,0.005358229856804683,0.006868779139114527,0.008320977306594592,0.009635259615186199,0.010763710305147755,7.521676782459144,30.086707129836576,67.6950910421323,120.3468285193463,188.04191956147858,270.78036416852916,368.5621623404981,481.3873140773852,609.2558193791907,752.1676782459143
2.589,0.00015743765455853814,0.0006420827856304552,0.0014526075712213028,0.002556638460900073,0.003889780506719758,0.005362337787387897,0.006873453761101868,0.00832587542787418,0.00963989062411024,0.010767454643697326,7.5391385915172116,30.156554366068846,67.85224732365491,120.62621746427538,188.47846478793025,271.4089892946195,369.41779098434336,482.50486985710154,610.670225912894,753.913859151721
2.592,0.00015757532738747094,0.0006426547384560902,0.001453899441425452,0.002558868567050652,0.0038930199852932894,0.005366437403386569,0.006878116121360761,0.00833075576271591,0.009644500180472252,0.010771176128022102,7.556620646150996,30.226482584603986,68.00958581535897,120.90593033841594,188.9155161537749,272.0383432614358,370.2744116613988,483.62372135366377,612.0862723382306,755.6620646150996
2.595,0.0001577127842165348,0.0006432257420709047,0.0014551892561140078,0.002561094889689463,0.0038962535121758925,0.0053705287393975695,0.006882766273696008,0.008335618346792337,0.00964908841320642,0.010774875038782319,7.574122946360503,30.29649178544201,68.16710651724452,121.18596714176805,189.35307365901252,272.668426068978,371.1320243716646,484.7438685670722,613.5039586552006,757.4122946360501
2.598,0.00015785002859979694,0.0006437958098953852,0.0014564770406900777,0.0025633174456129323,0.0038994810923920877,0.005374611829335662,0.0068874042722473616,0.00834046322181916,0.009653655455777824,0.010778551649457884,7.591645492145726,30.366581968582903,68.32480942931154,121.46632787433161,189.79113730364313,273.2992377172461,371.9906291151406,485.86531149732645,614.9232848638037,759.1645492145725
2.601,0.00015798706418388773,0.0006443649553488015,0.0014577628199121514,0.002565536251351231,0.003902702731311853,0.005378686706299618,0.0068920301715385815,0.008345290435589521,0.00965820144565793,0.010782206225916916,7.60918828350667,30.43675313402668,68.48269455156004,121.74701253610672,190.22970708766672,273.93077820624006,372.8502258918269,486.9880501444269,616.3442509640403,760.9188283506669
2.6039999999999996,0.00015812389469821726,0.0006449331918078964,0.0014590466178357822,0.0025677513231320607,0.0039059184345686905,0.005382753402445336,0.0068966440265236595,0.008350100041964187,0.00966272652378447,0.01078583902604562,7.626751320443335,30.50700528177334,68.64076188399002,122.02802112709335,190.66878301108335,274.56304753596,373.7108147017234,488.1120845083734,617.76685695591,762.6751320443334
2.6069999999999998,0.00015826052394512163,0.0006455005325670231,0.0014603284577609996,0.0025699626768481993,0.003909128207980249,0.005386811948865921,0.006901245892628898,0.008354892100817728,0.009667230834009928,0.010789450299441809,7.644334602955718,30.577338411822872,68.79901142660147,122.30935364729149,191.1083650738929,275.19604570640576,374.57239554483016,489.23741458916595,619.1911028394131,764.4334602955716
2.6100000000000003,0.00015839695578980417,0.0006460669907999626,0.0014616083621855108,0.0025721703280297504,0.003912332057472757,0.005390862375480491,0.006905835825790415,0.008359666677942572,0.009671714522542247,0.010793040287171715,7.661938131043823,30.647752524175292,68.9574431793944,122.59101009670117,191.54845327609553,275.82977271757755,375.4349684211473,490.3640403868047,620.6169886145497,766.1938131043821
2.613,0.0001585331941502448,0.0006466325795241267,0.0014628863527645364,0.0025743742918205186,0.003915529989009877,0.0053949047109317135,0.006910413882485245,0.00836442384491235,0.009676177737381811,0.010796609221591529,7.679561904707646,30.718247618830585,69.11605714236882,122.87299047532234,191.9890476176911,276.4642285694752,376.29853333067473,491.49196190128936,622.0445142813193,767.9561904707645
