t,e0,e1,e2,b0,b1,b2
0.10919999999999999,5.8114090470494336e-05,0.00028989152817076913,0.0005780494076402435,0.013813296268580747,0.06906648134290375,0.1381329626858075
0.1095,5.8204625176887425e-05,0.0002903397848871124,0.0005789346709115903,0.013851244884703223,0.0692562244235161,0.1385124488470322
0.1098,5.8294754881896095e-05,0.00029078600652151127,0.0005798158387532003,0.013889193500825696,0.06944596750412849,0.13889193500825697
0.11009999999999999,5.8384480153939824e-05,0.0002912301960167789,0.0005806929173118626,0.013927142116948172,0.06963571058474086,0.1392714211694817
0.1104,5.8473801570063926e-05,0.0002916723563596991,0.0005815659128244768,0.013965090733070647,0.06982545366535323,0.13965090733070645
0.11069999999999999,5.856271971593426e-05,0.00029211249058100184,0.0005824348316180077,0.01400303934919312,0.07001519674596561,0.14003039349193122
0.111,5.8651235185831745e-05,0.0002925506017553366,0.0005832996801094358,0.014040987965315596,0.07020493982657797,0.14040987965315593
0.1113,5.873934858264702e-05,0.00029298669300124744,0.0005841604648057083,0.01407893658143807,0.07039468290719035,0.1407893658143807
0.11159999999999999,5.882706051787455e-05,0.0002934207674811446,0.000585017192303688,0.014116885197560545,0.07058442598780273,0.14116885197560547
0.1119,5.891437161160685e-05,0.00029385282840127693,0.0005858698692900996,0.014154833813683019,0.07077416906841509,0.14154833813683018
