t,alg,randcom,rand,rcps,rcms,rps,rms
12.090000000000002,0.02850628748864519,0.0050869263548337295,0.850382549427709,0.006290095258896066,0.003883757450771393,1.2428792366727175,0.45788586218270044
12.120000000000001,0.02849686140223092,0.005093967604772981,0.852989365954108,0.006297361606339155,0.003890573603206808,1.246703157419573,0.45927557448864287
12.15,0.02848744031171806,0.005101029604473191,0.8555181425048165,0.006304638304782299,0.0038974209041640834,1.2504646020973036,0.46057168291232947
12.18,0.02847802396956979,0.0051080924968085655,0.8579689508879222,0.006311924580215952,0.0039042604134011793,1.254178702667509,0.46175919910833546
12.21,0.02846861205359339,0.005115164326201562,0.8603358012778697,0.006319231620482601,0.003911097031920522,1.2578572540938409,0.46281434846189856
12.24,0.02845920441536092,0.005122258097610321,0.862608973411601,0.006326577651792655,0.003917938543427987,1.2615083657483825,0.46370958107481947
12.270000000000001,0.028449801110909972,0.005129352785292654,0.8647805475437542,0.0063339336293775535,0.003924771941207755,1.2651386412875703,0.46442245379993824
12.299999999999999,0.028440402257049475,0.005136448187310564,0.866851349507525,0.0063412994688592465,0.003931596905761881,1.268756592971032,0.46494610604401776
12.33,0.028431007905568052,0.005143544101380052,0.8688368849367463,0.006348675024116103,0.003938413178644001,1.272375575899128,0.4652981939743646
12.360000000000001,0.028421618056700942,0.0051506897137556795,0.8707699426061214,0.006356052622067068,0.003945326805444291,1.2760148103421696,0.4655250748700732
12.39,0.02841223275321554,0.005157842174535304,0.8726985840558938,0.006363438598718206,0.003952245750352402,1.2796980604285717,0.465699107683216
12.420000000000002,0.02840285210986948,0.0051649951348091295,0.8746797320359129,0.0063708340067812515,0.0039591562628370075,1.2834505695069867,0.4659088945648391
12.45,0.02839347622096603,0.0051721486427657734,0.8767697262532679,0.006378238945889084,0.003966058339642463,1.2872950545429223,0.46624439796361344
12.48,0.028384105041105584,0.005179302670117438,0.8790138914483321,0.006385653442272934,0.003972951897961942,1.291247277236093,0.46678050566057117
12.51,0.02837473837925901,0.005186478235981094,0.8814376503772651,0.006393077386826844,0.003979879085135344,1.2953119074426107,0.4675633933119194
12.540000000000001,0.028365376035060896,0.005193726950522519,0.8840417341163502,0.006400501394538874,0.0039869525065061645,1.2994798942315755,0.468603574001125
12.570000000000002,0.028356017958040335,0.00520099601359657,0.8868031797515498,0.00640793430580069,0.003994057721392451,1.3037285160168826,0.46987784348621686
12.6,0.02834666428059919,0.005208265938139857,0.8896817115332459,0.0064153761925822865,0.004001155683697427,1.3080246634979098,0.471338759568582
12.63,0.02833731519380838,0.005215585784514009,0.892626852138319,0.006422823117740445,0.004008348451287573,1.3123315929934165,0.4729221112832217
12.66,0.02832797078266057,0.005222945080203731,0.8955853297280939,0.006430273729428558,0.004015616430978905,1.3166167841822134,0.47455387527397447
12.690000000000001,0.02831863097168742,0.005230340281395276,0.8985140771206281,0.006437745023193688,0.004022935539596864,1.320856354457713,0.4761717997835433
12.72,0.02830929562410149,0.005237781220273503,0.9013872075238818,0.006445242621619253,0.004030319818927753,1.3250373619639064,0.4777370530838573
12.75,0.028299964692919316,0.005245254074997623,0.904194071834911,0.006452748633859514,0.004037759516135732,1.3291580470683089,0.4792300966015131
12.78,0.028290638276050363,0.00525274679218352,0.9069330454077423,0.006460263258457371,0.004045230325909669,1.3332253286116524,0.48064076220383223
12.81,0.028281316520060464,0.005260239537592685,0.9096043912588854,0.00646778675740721,0.004052692317778159,1.3372504922990458,0.481958290218725
12.840000000000002,0.028271999461699653,0.005267732387768403,0.9122048973674415,0.006475319204483626,0.00406014557105318,1.3412446722285227,0.48316512250636023
12.870000000000001,0.02826268695823909,0.005275225687234735,0.9147257784474666,0.006482860640326528,0.004067590734142942,1.3452157186882747,0.48423583820665855
12.9,0.028253378780007547,0.005282725169293578,0.9171541797300268,0.006490411067011677,0.004075039271575478,1.349167420596412,0.48514093886364157
12.93,0.0282440747928861,0.005290242934867464,0.9194777925219578,0.0064979705240393,0.0040825153456956285,1.3531011074256476,0.48585447761826805
12.96,0.028234775077294362,0.005297763291921725,0.9216912885670242,0.006505539074391695,0.004089987509451755,1.357018786389644,0.4863637907444045
12.99,0.02822547988327867,0.005305283884711579,0.9238025737962264,0.006513116729412318,0.00409745104001084,1.3609264271097148,0.486678720482738
13.020000000000001,0.028216189456608136,0.0053128044852904744,0.9258366474112506,0.006520703471382945,0.004104905499198004,1.3648359886797594,0.4868373061427418
13.049999999999999,0.02820690387015462,0.005320324965924021,0.9278354012466816,0.00652829923643181,0.004112350695416231,1.3687653502806698,0.4869054522126934
13.08,0.028197622982041703,0.005327848704998637,0.9298528704198703,0.006535908065656701,0.004119789344340573,1.3727361494572097,0.48696959138253093
